,V1
185,-1459.53397333661
186,-1019.24612824507
187,-534.873294633569
188,-138.890969613805
189,1084.28026532264
190,813.726485630189
191,778.310177396388
192,774.597738616996
193,765.964528692613
194,790.766755908434
195,799.644461856874
196,768.444771609199
197,285.023229045784
198,307.064683901847
199,278.623311834544
200,-134.656327053165
201,-105.248289093387
202,-112.624587939613
203,1359.5229821344
204,280.044639792293
205,120.068595175752
206,-450.625770218916
207,-1602.63613225016
208,-1496.50360877313
209,-1884.63281282044
210,-2334.87483344649
211,636.315134009721
212,651.423519554525
213,697.488872970512
214,761.530596290321
215,189.298659039263
216,219.240667643519
217,209.07223032883
218,97.6143441126723
219,120.645562562335
220,137.687644066203
221,627.000559414435
222,633.150985715058
223,671.669171374555
224,-931.266916191487
225,-1480.02758894661
226,-1187.39105390355
227,-1466.79978523211
228,-891.596573187157
229,-498.379070985008
230,-118.137100473898
231,921.460141837873
232,810.316989893135
233,767.692346498693
234,769.908580797018
235,791.479353472327
236,841.250401957536
237,850.734466197001
238,818.90680948612
239,277.117335456869
240,305.037904421344
241,272.881329092438
242,-223.751270497507
243,-195.982180806476
244,-206.977991575761
245,1484.09738684168
246,175.326919453331
247,157.127254724111
248,-444.851308158982
249,-1685.44483657811
250,-1442.77037694608
251,-1822.78834240187
252,-2299.31077132681
253,527.704383643601
254,536.527648210209
255,618.43221677821
256,685.781334560761
257,120.71887627736
258,153.833006418471
259,137.500345344633
260,68.3146521933978
261,80.1105158207817
262,98.5567721848624
263,684.138997889137
264,678.021953035457
265,724.885824036181
266,-706.355938161475
267,-1548.28967541307
268,-1261.71059862029
269,-1411.79097669955
270,-784.854919153
271,-397.735854567278
272,-49.1459767332625
273,1045.35741295486
274,735.737184231673
275,699.436632946529
276,701.75915650788
277,700.847006285435
278,802.874688528186
279,800.857377524245
280,774.996846455977
281,214.360500014697
282,240.673701714781
283,203.034432056312
284,-122.666412677053
285,-96.5018315346357
286,-96.875033848432
287,1584.07573845064
288,377.677284322098
289,249.074292257316
290,-457.708329549527
291,-1602.0294192883
292,-1340.57196849014
293,-1694.11181698085
294,-2674.94002892682
295,526.811657139967
296,526.076127926551
297,617.940442732092
298,687.30042380773
299,17.4330929775427
300,45.1024449061369
301,36.2501640114987
302,-44.4059032718719
303,-32.9713138800449
304,-8.49708194486943
305,687.28767209805
306,691.158376927421
307,728.236994261233
308,-211.385376694505
309,-1580.31489218064
310,-1320.68146628238
311,-1444.58888351043
312,-824.682699799324
313,-194.397185451992
314,132.243816889486
315,966.083589338342
316,806.125494436124
317,774.397137079757
318,776.986443556097
319,771.088615094789
320,865.300992478613
321,874.526375580475
322,838.125058466981
323,191.715627242163
324,216.189875217453
325,192.457801350761
326,-307.396992615845
327,-265.338258993244
328,-275.850138480884
329,1522.81714862393
330,282.268735557226
331,332.555094367236
332,-404.583684897522
333,-1727.16552017297
334,-1214.11667980549
335,-1789.35256863581
336,-2460.75055544984
337,654.34696932242
338,670.89100877281
339,789.184169200889
340,841.892137986889
341,37.3221140464156
342,75.5801425042935
343,70.2624514073242
344,49.3927439705287
345,66.9685799850815
346,92.1234870163944
347,879.247074331995
348,876.92707663924
349,925.890071800312
350,-903.410497370672
351,-1538.33856761149
352,-1312.91543999053
353,-1325.68803499814
354,-678.263950194611
355,-292.086433530762
356,-179.041379690401
357,199.716276402019
358,887.631874255307
359,841.175696842168
360,889.46099629178
361,914.390004752607
362,864.970424020708
363,878.594927097501
364,824.353319354767
365,80.9717863686624
366,96.4687762579152
367,77.7134021393332
368,-176.231177597665
369,-152.423089467907
370,-168.858465893734
371,1396.77444260327
372,136.02282511199
373,26.1549093171236
374,-664.304669071664
375,-1548.44466689014
376,-1318.54000107524
377,-1463.03940435645
378,-2422.84191006034
379,648.545641634657
380,648.242205290942
381,750.01273133664
382,804.089036216246
383,403.363834696036
384,435.709909291197
385,434.339938079849
386,-222.298401904846
387,-211.625976994049
388,-195.50472192026
389,523.838641425484
390,522.618733860334
391,551.984083722842
392,-954.811067594356
393,-1262.8607844801
394,-1022.40809913007
395,-966.103287564716
396,-913.950698606995
397,-505.428812339131
398,-124.243554607032
399,656.490649587332
400,944.187678683136
401,896.930802671812
402,907.981208201369
403,892.649479023277
404,953.161558189846
405,976.635648152271
406,922.855745350713
407,-22.2628309485158
408,-3.38645149351178
409,-28.8779148575585
410,-309.897396561451
411,-278.945230127209
412,-294.709395038184
413,1885.50235904167
414,-355.407499142243
415,-246.296637249701
416,-259.780695719265
417,-1637.98072840299
418,-1314.3140276111
419,-1547.29246830324
420,-2080.75320385913
421,467.012935930531
422,467.922551973448
423,534.36301591158
424,621.409887300596
425,169.873929481556
426,199.982052860798
427,193.109006544282
428,62.3414507242904
429,77.8224963841107
430,104.093352706553
431,635.750595792912
432,630.987813235336
433,673.951480621753
434,-644.882027788442
435,-1380.37556882498
436,-1296.79226757114
437,-1426.40376575136
438,-910.219678257754
439,-477.609209154791
440,93.0568021377541
441,1204.60514574297
442,799.694621788799
443,760.600020374905
444,733.438615426609
445,733.365454055702
446,804.826379160125
447,811.360695429946
448,774.85501498324
449,271.155823210664
450,300.265269718219
451,271.497721216559
452,-370.020194350068
453,-340.290549662174
454,-355.952884938738
455,1560.54623514566
456,567.34403014713
457,438.343285931516
458,-506.472581959894
459,-1705.96001905237
460,-1553.86896636718
461,-1848.06131404708
462,-2146.66665621159
463,574.912579444165
464,572.350990302419
465,647.259565147687
466,707.589690688075
467,-5.22244452671222
468,27.6176712177055
469,22.6486443514895
470,50.5632082306636
471,52.9395608512061
472,88.997524100362
473,681.033751335446
474,677.792749265558
475,717.701026766111
476,-833.43879779602
477,-1497.79644328447
478,-1325.47717978451
479,-1334.82143128641
480,-2.48638353186825
481,-242.354676659464
482,-206.921249618191
483,627.111644786763
484,764.997002244533
485,738.484102171433
486,778.045256423136
487,787.448064832887
488,738.537626840247
489,746.068879899389
490,717.009614710918
491,16.2780585245868
492,49.3960290508127
493,30.5764639929104
494,-337.868076035645
495,-310.691624111957
496,-319.487810664421
497,1455.660352873
498,395.911921779486
499,261.928973554572
500,-819.111464658504
501,110.639151620711
502,-1707.30055946837
503,-1792.24029275297
504,-2304.28167082676
505,608.866334503703
506,618.737084041987
507,846.365989862871
508,906.814290621389
509,76.827100482773
510,110.584843832873
511,102.713602047125
512,-175.417254814689
513,-130.579134207659
514,-99.3146727646766
