"MO_ID","E_ID","X1","Y1","X2","Y2","X3","Y3","X4","Y4","X5","Y5","X6","Y6","X7","Y7","X8","Y8","X9","Y9","X10","Y10","X11","Y11","X12","Y12","X13","Y13","X14","Y14","X15","Y15","X16","Y16","X17","Y17","X18","Y18","X19","Y19","X20","Y20","X21","Y21"
"MO_634","E41",82.5902005709781,120.407899550771,74.5400439033373,117.01806491836,78.1293575749574,138.483633885578,87.1983953016044,151.011635672463,108.681993893033,56.3771667855122,107.013856214618,63.1366096835918,99.2084169509386,55.5976683818002,32.7149388833825,40.747376890803,36.9173872262478,46.4617051664206,30.2375195651079,46.9955972264674,-43.5953129379524,106.105046004297,-37.2010702602059,107.994560251434,-41.3661750894629,114.76266277221,279.366116009067,-24.9789897918136,126.337158886982,-223.640862607781,103.555849759061,-181.867753527713,15.8709851317873,-235.935287675064,-240.70006149118,-220.988611657031,-215.264444462593,-162.326567224815,-271.300372108332,-142.479468103372,-412.934783521377,27.1179133978818
"MO_636","E45",95.6332634825248,127.381910697114,80.7419732532477,118.544861720427,71.6640867765147,118.791809917338,77.9033291499283,130.017221589016,113.844032707776,76.7899143025977,112.208735997249,84.2386147656687,103.735578565344,79.6905054820047,37.2522777601763,27.4640524843989,45.293485874346,35.4372028256165,32.957227370288,39.448640837404,-56.2354028977654,104.749465717712,-49.4717106462052,106.298372564692,-53.3590778694898,111.375343153468,268.72837676414,-47.7288127707311,117.000433048071,-224.138134458893,99.4991148217905,-195.72557042336,12.5458468379833,-245.662271983253,-196.276095611207,-212.150185676135,-182.822039470466,-142.254905314582,-260.258520855502,-124.184682117224,-470.584915058742,31.6166466867196
"MO_639","E48",76.0569123537941,121.587127588465,70.0588527363185,111.648163925615,58.7507775546185,141.472317207155,49.9618007345418,152.031921322618,119.937727238844,59.2976519933647,113.837324227553,67.433836114389,109.761741675524,60.5035386917208,37.0821374121234,24.6748761582351,42.1179972583427,33.108002367874,33.7255183739604,35.9993442312083,-58.1261200219271,84.2748619267769,-48.023523777487,86.8233235562686,-51.3920387904452,97.7147355236724,269.793419267364,-28.3356708806705,152.375721623391,-217.067002131087,128.746181656954,-186.079113809568,33.5884923332631,-258.743614122655,-227.99068584189,-193.995436636515,-195.935702086109,-136.092813243597,-262.998313014988,-121.134981875521,-451.328220913748,64.8789320922471
"MO_641","E50",97.4550622059331,123.891917677118,88.5313076491151,120.546189804708,81.3526356050819,130.269481706518,79.1578062541672,138.198498264731,119.25577722264,68.8572833383023,118.519091088957,75.2746728332452,112.009177617253,72.1046255490863,36.7805016642068,31.3980524932365,40.4891733440939,37.2405860850377,32.0567085052711,39.5032291003544,-66.1879772476991,97.6917555996153,-58.7172895580669,98.7747265597567,-62.63339034118,104.421466140339,277.418977670354,-51.927997957181,124.021085827828,-226.305163967986,90.9498917764945,-176.944055271633,24.1519806739135,-237.168332270196,-208.931507361091,-215.666451690875,-195.346716572997,-135.586952702305,-276.499339695784,-102.30810594538,-453.83295632849,7.73457465350854
"MO_642","E52",87.4357949342694,128.161551073427,77.5977481485731,122.981423143986,65.6656080838257,131.604913195973,58.6879178894749,143.453081111867,105.492327035542,81.000682862255,102.357746713845,93.2709058120452,92.7646225743068,81.0745985140277,38.5989890948524,17.3631591997861,45.3590111967289,28.2318160107995,34.4307360511609,30.1150555180278,-23.9157686817486,89.1796051307942,-13.9021208566515,91.8035642247244,-22.9607851362949,100.584942077339,272.487616877342,-46.4093370457846,118.051499486886,-216.670367426229,94.5576485008465,-181.40688147817,20.597049793602,-236.693763693332,-214.446316656906,-227.817572480387,-200.273809343911,-141.183071969517,-266.506147238783,-126.451062055029,-472.079368466962,37.8067582733939
"MO_645","E58",103.611057311744,119.537795145134,94.1980639808644,113.933505456941,83.7090784260612,118.816259318725,80.3684519687965,130.25596428058,109.875217420322,96.5986618202292,109.872304413081,105.53678094879,99.2080326643473,99.7533210570132,36.1328182260765,14.1055739742787,43.6375757259577,24.1187143243494,33.9647187762849,25.2875281645704,-25.0051009363148,78.4208068405267,-15.5123851926405,81.4826444610131,-19.8445292401664,89.9421762200032,234.158671315691,-37.134697003248,99.0312671322063,-209.148643145481,79.3897308286426,-159.181180904985,10.2927922114232,-231.501889157677,-206.724452867342,-233.91702618881,-181.729956587505,-134.993684745795,-246.3701943673,-111.616183271204,-522.263161210231,19.7035724050449
"MO_646","E60",97.6934030848502,124.759264105635,90.0953120655742,109.490782974735,76.4921380034447,129.032721948403,72.5148426593364,149.468144210853,143.550704790398,41.6364685636555,143.472424737015,49.9510419854439,127.353839772742,44.2939797540948,21.2717322087326,6.70787201492672,29.2527446374865,17.8509765523901,16.3022327429566,22.8902772141132,-89.7559509769163,104.586088912102,-73.9420073687382,106.0539543151,-81.7893983666319,123.356204105781,258.872127420774,-45.2106624504422,153.270088569955,-182.614283167994,127.731704588412,-166.490879239657,22.61945083111,-209.534857186487,-188.186596480633,-209.684451163988,-204.54850046249,-152.950302614467,-297.052870536676,-97.7358777807885,-445.217421920701,34.1435369465907
"MO_649","E63",101.573920435308,125.066970421967,92.5476111876116,127.659859704911,86.9748733493216,134.813193012636,88.0375744020002,144.143277895101,115.868391828147,75.4635426942147,115.64984663753,81.5510906006499,108.128431591287,77.3236289790696,28.9677285981473,16.431853120086,31.6100921262302,21.3127229428885,25.8875416097021,23.7247937703527,-38.5582770274379,110.590081534698,-31.0814335730803,112.998135019521,-35.4746056611916,118.484757103049,266.527689067361,-45.6675064173137,98.6061888759466,-209.6704598255,73.4369455617038,-179.132753501828,5.3447226005645,-233.560636583657,-200.183547226332,-213.86202112,-197.757206037111,-151.366735564267,-267.333207981198,-130.990817928006,-468.773280364511,-5.31297585857155
"MO_651","E65",94.9462079131911,111.645282604443,82.3719326770862,113.386864645741,74.4514942906474,126.017815171214,73.2982397484408,136.196928582246,112.094244253619,55.4451579142791,110.065129384938,64.3475275927162,103.491107630553,59.7823434837093,35.1204501088438,26.2617781606812,43.1789369120971,34.8155191075918,30.9881268572482,38.4845656668208,-52.2500531406572,92.7704876833758,-42.5967418253533,94.7538466825083,-47.4081235069694,101.653228829561,275.694747507126,-21.7381833973371,145.434116628427,-215.26871954365,109.24957225991,-180.431889189291,35.6367503894444,-247.595211643633,-234.17591911188,-191.428829507323,-207.468588024658,-106.273666978637,-259.871103537006,-85.3469621406443,-482.250527415049,-7.47788372437177
"MO_652","E67",86.7936071476823,116.457371745239,75.9639012253109,115.699595606722,72.8286413628528,136.475631802342,70.377635782501,148.483357485576,107.180174309034,58.174215840106,103.959557116861,64.561004689766,99.0929151691171,58.6494616832356,33.4099573158115,20.0420192150066,37.3894640186972,25.9425617773803,30.5575060917897,27.6803496819402,-36.2105618250705,101.103924003298,-28.4113578527213,103.885661738157,-31.1799596616135,110.501743938866,276.147820298025,-30.9436519678334,130.153260521422,-206.116116318824,105.771115973902,-173.741342234083,21.9970384402326,-235.401989981073,-205.313800786316,-206.246818863604,-187.9659985066,-150.972903831177,-271.45112089578,-125.054242347797,-491.089795245138,40.8201663367555
