,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42
1,-0.741329859000346,0.585204473600766,0.202961964681882,-0.744742857441248,1.01063015597927,1.85107497399784,-0.0153285736176196,1.96818324709991,-1.64336009548246,-0.743166204536983,0.250532339664985,-0.105541820524478,-0.576209029616499,-1.37174513555071,0.267355477906511,1.1045180164872,-0.316450497581378,0.833599997033824,-2.13935900887032,1.29133004084342,-0.819290147256863,-1.63301662532215,-0.577160376858407,-0.0361420174705231,-1.71080689419466,0.719204444913433,2.26935706850759,0.0871478135738647,-0.319846121497081,-0.657442881881614,0.689445350619599,0.344096433957993,0.0257844720035069,-0.634088663108539,-0.385535897921035,-0.0748607122274123,0.395270828500339,-0.296862960558732,0.41857916929962,-0.875379597847818,-6.0453610384727e-14,5.58997292898766e-14
2,-0.00700085107496049,0.162519320949487,-0.543394816397953,-0.893381274271641,-0.342941406619803,-0.383923997479767,0.725319183099446,-0.427027421878853,-0.522178356268257,0.542801382899194,-1.7315350652344,-1.18915505069753,-2.18494845987968,1.07168381848771,-0.0250944708905962,-0.553520370140202,0.404618708934401,-0.966115641509502,-2.55378524244361,-0.511450757512534,-1.154588795533,-1.11024544048785,1.44299801358284,-0.744085538738485,-0.290160721751573,-0.075141056040482,-1.03724061290634,-0.764709994455671,0.801068922151225,0.200498141562754,1.01107787374927,-0.346561079712047,1.24877248189366,-0.5047387096783,-1.53991530543299,0.760479119966755,-0.279627336026743,1.10684190203473,-0.622462375693771,1.7614498342136,2.77634448832629e-14,-8.29336599394992e-14
3,-1.08170491305194,-0.259527898320142,0.903989985086027,-1.26749256298266,-0.281739432091595,-0.310327168880978,0.901917407947197,-0.855539431799622,0.462677204282169,-0.508113327328055,1.55519132826491,-0.56106955841211,-0.326512487451967,-0.609305863275148,-1.73998775324688,0.369068368625881,-0.0273296607609203,-0.2914503754757,-0.388603611613929,1.38015081388395,0.554528610831249,-0.978548855657738,-0.695016453085121,0.337406342613265,3.5203380569624,-0.870552986177336,0.352063790321947,-0.0365984730799815,-0.154746674349472,-0.634249030967623,0.670223681845876,0.232170222948653,-1.064708185502,0.165199080221593,-0.619831379248508,2.45623483474104,-0.948086746847216,-0.787261130294385,0.77333674630357,0.618119160579347,5.3345903894326e-14,1.95399252334028e-14
4,0.043342221354632,0.53606536270769,0.56493114789986,-0.426961581670746,-0.709043926195598,-0.049526407227144,0.682711356729443,0.147673277787576,-0.293347925352377,0.544655068637845,-2.38147313217624,-0.14223980923205,-0.103140093666247,-1.22224094403328,1.21495485295689,-0.0294264861177718,0.4410077658646,0.120950631392507,0.820166872412015,-1.06774524080467,0.714653192041635,-2.06369786014174,-0.638099458970127,-0.332328965380767,0.038037611040545,-1.29214733401646,-1.3304333253503,-0.201511839648738,-1.32249977759745,-0.00122003203443687,0.0373569371050434,0.357137539027456,-1.84835793043329,0.30928792724809,-0.0758099466124516,0.462053275633734,2.3754242783777,0.414944038839203,0.514706543851955,-1.96251603182631,1.88944428612642e-13,-5.86197757002083e-14
5,-0.108519283860034,-0.152282170106805,-1.11158558892983,-1.39601979138684,-0.108087810273291,0.849336630584751,-0.540207504416834,-0.0950609458878274,2.09165182428039,-1.20432549830768,-0.00565361476316657,0.753166427681801,-0.160728553007067,-0.727846076940452,0.495437552936944,-1.14932480541953,1.35661797224181,-0.0550071577509329,-0.22635190394161,-0.246985340682113,-0.774809549828819,2.29450446219126,-0.267453310608425,-1.12125834263941,0.0428629828418861,1.72964534416703,0.0268981935442196,0.486164326829186,-1.21401740038104,-1.09509757475463,-1.1643185206977,-1.03885651704218,-0.728718608404655,-1.07997809015356,-1.93441305382179,1.44725530864969,0.919521721831709,-0.394707719168529,-0.93300673138547,-0.896468434848636,-3.98522694667952e-14,-1.99840144432528e-14
6,1.01654536688269,-0.690426829437007,-1.55865429168172,-0.942152050750659,-1.55062137760182,0.989987924351862,-1.55322165257968,-0.737862952591438,2.17440606092211,0.805435110699862,-0.19167861812385,-0.242774314207645,0.536633472137563,0.892582209357139,0.0435623536727822,0.289968375721776,-0.816270290359186,-1.28031067779187,0.623546198340596,0.903926751408201,-0.965887659952744,-1.89302752334207,-1.92768700102687,0.707651519132158,-0.515270678703781,-0.77741795118945,1.09343542501522,-0.121276700624733,1.4172034832667,0.0591751442009098,-1.37214222812119,-0.258417878339396,0.262365674421291,-0.557706713531879,0.026352697856604,-0.506587167884154,1.2152045728711,0.239809865875743,0.713684065619546,1.22324077569289,-2.37839740204837e-14,6.15063555642337e-14
7,-0.428239291259209,-0.044340262346087,1.81889278540652,2.08752339526399,0.471156007601112,-1.48053765315001,1.76592059466696,0.207742475387853,-0.574119095818872,-0.537323984715682,-0.900349212200263,-0.124698497076431,1.63381707720924,0.787591332912135,2.0057905241473,-0.385846868074134,0.212840975778464,-2.02624384202302,-0.456926322969855,1.48235254540324,-0.0251600718668311,0.367469693767986,-1.69563595768813,-0.253554038101016,0.14677711301179,-0.131532286680955,0.867064179557723,1.24482584728444,-0.458014244641506,1.14676501974665,-0.909165844086759,-0.16950098216756,0.0415548965407648,-0.930514072086419,-0.876074858221455,0.456893352559171,0.475702918498647,0.150404169863119,-0.626761226210798,1.07555907391696,-5.03271768274502e-14,1.70974345792274e-14
8,0.707389516817878,0.481800416704345,-0.797205643189401,-0.195551094989302,0.709478339358258,0.254960806660982,-0.922736271391467,0.278977655427807,-0.163805361932205,-0.568370595703621,-0.843951818149783,1.1622907981065,-0.784203311969569,0.271019280039815,0.293719923175508,0.82433150542358,-0.333243233978589,0.545249340569487,0.418511577973058,0.577251225324805,-0.331920322423836,-1.56539778782431,1.59547064699153,-0.235933823135376,1.35907313186265,1.18972157791003,-1.08562431075673,1.26765129546606,-1.54194446339507,1.6279465961701,-1.15114830246367,0.200717301041834,-0.846500397243684,0.0827743692269783,2.18584479306547,0.600066715031326,-0.0491682194752515,-0.724086963784497,-2.1056087877094,1.72455010245535,-8.06579873635687e-14,8.61533067109121e-14
9,0.190061200518302,-0.174939415732489,1.9575312821547,-1.70686498424103,-0.284902988117638,0.143022972918788,-0.943320418024512,0.0646188820471129,0.176502559666967,0.771652604591259,-1.50602309716095,0.235845523843622,0.505360080936234,-0.48051563069732,-0.308282749316652,-1.28575756735156,-0.49933963062151,1.40711525157104,0.666903635097116,1.33837889550244,0.273614611007202,1.604864172301,1.05261639229584,-0.673771461015967,0.164177526218345,-2.02011037698709,2.02632255907969,-0.567762193417378,-0.720081963000653,0.639465044533542,0.946605175918523,-0.435934881544015,1.54112254565803,0.214679678823264,-0.0214613481587192,-0.881359790642877,0.566152345882563,-1.01813398881474,-1.50262044261696,0.903594589440618,1.18396013464303e-13,-1.06581410364015e-14
10,-0.0513143125848973,-0.616735420794481,-0.207880816932687,-0.920332998982894,0.917152127176809,-0.21122606669029,0.112220241321521,0.541789294515977,0.197854683121391,-0.34290321651762,0.396911704651581,1.06260198761221,-0.566417600392666,-1.61532727798537,0.0488676163578729,0.46585741011272,0.0710602732435988,0.165037663351022,-0.735281983827669,-0.449319078347231,0.509333913815825,0.578156200851429,0.238267970270363,2.05267043049098,0.553199558203118,-1.59856895457254,-0.509490500468109,-1.02866705346337,-0.229581720269837,1.87505738984397,-1.5884494161853,1.52127233796514,-0.455477588657951,0.482556377014604,-1.5330499694947,-1.72824177356062,0.59524169224006,0.18739948620234,0.877965014830063,0.743747657544196,-1.98811871604853e-13,-7.32747196252603e-14
