,V1
1,82.5902005709781
2,74.5400439033373
3,78.1293575749574
4,87.1983953016044
5,108.681993893033
6,107.013856214618
7,99.2084169509386
8,32.7149388833825
9,36.9173872262478
10,30.2375195651079
11,-43.5953129379524
12,-37.2010702602059
13,-41.3661750894629
14,279.366116009067
15,126.337158886982
16,103.555849759061
17,15.8709851317873
18,-240.70006149118
19,-215.264444462593
20,-271.300372108332
21,-412.934783521377
22,120.407899550771
23,117.01806491836
24,138.483633885578
25,151.011635672463
26,56.3771667855122
27,63.1366096835918
28,55.5976683818002
29,40.747376890803
30,46.4617051664206
31,46.9955972264674
32,106.105046004297
33,107.994560251434
34,114.76266277221
35,-24.9789897918136
36,-223.640862607781
37,-181.867753527713
38,-235.935287675064
39,-220.988611657031
40,-162.326567224815
41,-142.479468103372
42,27.1179133978818
43,95.6332634825248
44,80.7419732532477
45,71.6640867765147
46,77.9033291499283
47,113.844032707776
48,112.208735997249
49,103.735578565344
50,37.2522777601763
51,45.293485874346
52,32.957227370288
53,-56.2354028977654
54,-49.4717106462052
55,-53.3590778694898
56,268.72837676414
57,117.000433048071
58,99.4991148217905
59,12.5458468379833
60,-196.276095611207
61,-182.822039470466
62,-260.258520855502
63,-470.584915058742
64,127.381910697114
65,118.544861720427
66,118.791809917338
67,130.017221589016
68,76.7899143025977
69,84.2386147656687
70,79.6905054820047
71,27.4640524843989
72,35.4372028256165
73,39.448640837404
74,104.749465717712
75,106.298372564692
76,111.375343153468
77,-47.7288127707311
78,-224.138134458893
79,-195.72557042336
80,-245.662271983253
81,-212.150185676135
82,-142.254905314582
83,-124.184682117224
84,31.6166466867196
85,76.0569123537941
86,70.0588527363185
87,58.7507775546185
88,49.9618007345418
89,119.937727238844
90,113.837324227553
91,109.761741675524
92,37.0821374121234
93,42.1179972583427
94,33.7255183739604
95,-58.1261200219271
96,-48.023523777487
97,-51.3920387904452
98,269.793419267364
99,152.375721623391
100,128.746181656954
101,33.5884923332631
102,-227.99068584189
103,-195.935702086109
104,-262.998313014988
105,-451.328220913748
106,121.587127588465
107,111.648163925615
108,141.472317207155
109,152.031921322618
110,59.2976519933647
111,67.433836114389
112,60.5035386917208
113,24.6748761582351
114,33.108002367874
115,35.9993442312083
116,84.2748619267769
117,86.8233235562686
118,97.7147355236724
119,-28.3356708806705
120,-217.067002131087
121,-186.079113809568
122,-258.743614122655
123,-193.995436636515
