,INVO,Spec_int,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
33,588685.0,3.0,-0.26775077,0.87367076,0.6453574,-0.073653914,-0.2917163,0.10335928,0.17165299,0.84057057,0.26591557,1.8568144,1.2836471,0.7525256,1.2872585,0.93271905,-0.058425587,0.21216048,0.90751356,2.374724,0.46566752
34,588575.0,3.0,-0.4676504,-0.27465186,1.269276,-0.07151448,1.542428,0.07763496,0.2895359,0.1765009,0.17030607,0.7553046,1.5939431,0.8020308,1.5998304,0.83454794,-0.03544429,-0.3318775,-0.051506653,5.801211,0.9557633
35,588466.0,3.0,-0.13661279,-0.32226184,0.6052741,-0.052427642,0.87242323,0.07748754,-0.35910478,0.2410895,0.18718874,0.26623422,0.18611781,-0.03617668,3.5380654,0.2039376,-0.08340834,-0.18366861,0.14778389,1.1126617,0.09943278
36,171.0,3.0,-0.3700782,-0.22946599,-0.787453,-0.087206885,0.14987868,0.094046876,-0.95654064,0.67237294,0.7371024,0.55356556,0.0996048,-0.25294715,0.40163657,-0.31631356,-0.096711546,-0.9234907,0.5956064,-0.8188152,0.41404498
37,588678.0,3.0,0.0961229,-0.5388774,0.06334332,-0.04604359,1.0390615,0.06810631,0.13318536,-0.36830992,-0.36836216,0.9831325,0.81198156,0.7976047,1.9643506,0.39245158,-0.08925433,0.04384781,-0.5727625,2.7436593,0.16082625
38,597232.0,3.0,0.5018092,3.2356546,-0.79675275,-0.05776046,0.0071887337,0.05474134,1.5260396,-1.3834851,0.015253772,-0.16172285,0.19494139,1.4050397,0.31517458,1.5201573,-0.087665364,0.41898194,-1.7169237,0.3993834,0.6604005
39,588460.0,3.0,-0.09414026,-0.043566495,0.47541234,-0.0721834,1.2744426,0.08032264,-0.40984285,0.78266305,-0.04413788,-0.31270203,0.5429901,0.52782124,1.869309,0.6628623,-0.080435336,0.99834764,0.51703775,0.9375355,0.0830304
40,588143.0,3.0,-0.24213456,0.37397587,1.1529496,0.16083077,2.1815493,0.10491976,1.5231984,2.2323773,0.60117203,1.3136803,1.3396509,0.67216206,1.5942073,1.4094328,-0.059070643,0.11742941,1.2982291,2.1190035,0.5597372
41,588328.0,3.0,-0.011591144,-0.15071495,1.7812403,-0.07478689,1.2856203,0.072182275,0.28917733,0.76670694,1.113922,0.73510736,0.8218632,1.5126984,0.8626507,0.80764014,-0.07570454,-0.29587457,0.41787177,1.8222644,0.41065824
42,588329.0,3.0,-0.19715482,1.484105,-0.15815221,-0.006588572,0.6712445,0.09365886,1.4212338,-0.69201726,-0.054836467,5.2247415,3.4734943,2.003827,1.094555,1.9910659,-0.011918971,0.07758347,-0.92640054,0.25731128,0.24942544
43,588372.0,3.0,0.4272249,2.3567991,-0.2394726,-0.054593187,2.8552241,0.06574677,3.8573403,-0.10939735,0.9636935,-1.0430835,-0.719313,0.59135395,2.4145935,-0.25232193,-0.092260994,-0.13539042,-0.26235855,1.3777857,0.18632095
44,588352.0,3.0,-1.0843247,2.3955638,-0.093264356,-0.03865587,1.9447659,0.08721864,0.823573,1.1674426,-0.036167372,2.060895,1.1482636,1.0546533,2.0377939,1.5744691,-0.08053881,-0.0739173,0.89666164,0.22694278,0.22894642
45,588220.0,3.0,0.39987686,0.76621366,2.6755974,-0.07987905,2.2187314,0.09618506,0.26214606,1.6089656,0.8663065,0.95671296,0.9566104,0.56711775,1.8114412,0.78936917,-0.10233631,0.1493854,3.0530498,1.6544665,0.07921371
46,588222.0,3.0,-0.1536908,-0.5324724,1.1265389,-0.08527024,0.079566024,0.07870733,0.745009,1.9316283,0.8288614,0.70477784,0.8609882,0.6903514,1.141935,-0.071316645,-0.0768601,-0.4104791,2.2532406,0.8552291,0.502713
47,588173.0,4.0,0.17146158,0.19924922,1.5708842,-0.07427643,0.72219753,0.08765196,0.74369407,-0.4650402,-0.31158975,-0.09464657,0.55792844,0.18157366,1.0114248,0.5732933,0.03336467,0.27048534,-0.66724163,-0.8884014,0.29951683
