Label,,,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63
MO-329.jpg,MO_329,E38,9422,4426,9397.5,4389.5,9435.5,4373.5,9495.5,4365.5,9199.5,4481.5,9221.5,4471.5,9207.5,4455.5,9115.5,4179.5,9135.5,4195.5,9147.5,4173.5,9469.5,3889.5,9473.5,3921.5,9507.5,3919.5,8625.5,5029.5,8145.5,4285.5,8289.5,4221.5,8121.5,3893.5,8425.5,2925.5,8669.5,3141.5,8941.5,2913.5,9697.5,2475.5,10177.5,9519.5,10133.5,9463.5,10173.5,9395.5,10257.5,9391.5,9641.5,9779.5,9681.5,9755.5,9653.5,9727.5,9433.5,9071.5,9477.5,9099.5,9477.5,9071.5,10037.5,8327.5,10041.5,8371.5,10085.5,8363.5,8923.5,11047.5,7587.5,9775.5,7835.5,9567.5,7379.5,8839.5,7915.5,7043.5,8315.5,7155.5,8715.5,6533.5,9891.5,5593.5,10298.5,18057.5,10190.5,17967.5,10334.5,17982.5,10442.5,17964.5,9398.5,18138.5,9449.5,18141.5,9431.5,18105.5,9164.5,17079.5,9194.5,17112.5,9242.5,17088.5,10385.5,15798.5,10385.5,15855.5,10457.5,15840.5,8173.5,19497.5,7081.5,17829.5,7273.5,17625.5,6889.5,16401.5,7801.5,13965.5,8401.5,14157.5,9097.5,13479.5,NA,NA
MO-330-E-34.jpg,MO_330,E34,5622,5208,5581.5,5185.5,5617.5,5157.5,5657.5,5139.5,5367.5,5245.5,5409.5,5245.5,5397.5,5217.5,5277.5,4953.5,5309.5,4975.5,5329.5,4953.5,5567.5,4721.5,5567.5,4759.5,5607.5,4751.5,4933.5,5645.5,4413.5,5033.5,4581.5,4997.5,4457.5,4701.5,4649.5,3847.5,4925.5,4059.5,5057.5,3791.5,5881.5,3449.5,6569.5,11794.5,6473.5,11662.5,6620.5,11683.5,6710.5,11662.5,5882.5,11770.5,5927.5,11764.5,5900.5,11716.5,5816.5,10903.5,5846.5,10936.5,5879.5,10906.5,6752.5,10273.5,6737.5,10336.5,6803.5,10327.5,4331.5,13400.5,NA,NA,3475.5,10904.5,3155.5,10024.5,3963.5,7780.5,4611.5,8036.5,5675.5,7280.5,NA,NA,7989.5,17182.5,7825.5,17114.5,8005.5,17128.5,8061.5,17138.5,7411.5,17276.5,7461.5,17266.5,7439.5,17234.5,7263.5,16558.5,7289.5,16588.5,7323.5,16574.5,8109.5,16310.5,8109.5,16368.5,8147.5,16360.5,6605.5,17842.5,6369.5,16834.5,NA,NA,6393.5,16230.5,NA,NA,NA,NA,NA,NA,7973.5,15122.5
MO-331-E-35.jpg,MO_331,E35,6757,4815,6728.5,4772.5,6758.5,4742.5,6808.5,4750.5,6496.5,4806.5,6528.5,4812.5,6520.5,4788.5,6404.5,4442.5,6426.5,4476.5,6442.5,4452.5,6626.5,4116.5,6632.5,4150.5,6660.5,4146.5,5658.5,5166.5,5254.5,4346.5,5474.5,4378.5,5314.5,4050.5,5614.5,3078.5,NA,NA,5866.5,2970.5,6178.5,2084.5,8110.5,11794.5,8066.5,11722.5,8130.5,11682.5,8230.5,11694.5,7522.5,11878.5,7586.5,11886.5,7554.5,11842.5,7166.5,10962.5,7210.5,10994.5,7230.5,10958.5,7950.5,10150.5,7958.5,10214.5,8018.5,10194.5,5434.5,13142.5,4366.5,10994.5,4870.5,10910.5,4534.5,10226.5,4954.5,7970.5,5614.5,8330.5,5914.5,7718.5,7522.5,6086.5,8376.5,17792.5,8330.5,17762.5,8370.5,17728.5,8428.5,17720.5,8112.5,17858.5,8148.5,17854.5,8126.5,17830.5,7906.5,17468.5,7940.5,17490.5,7950.5,17452.5,8254.5,17124.5,8264.5,17166.5,8300.5,17152.5,7222.5,18422.5,6602.5,17582.5,6774.5,17502.5,6630.5,16986.5,6962.5,16016.5,7318.5,16204.5,7662.5,15900.5,8170.5,15928.5
MO-332-E-39.jpg,MO_332,E39,6605,4965,6490.5,4912.5,6594.5,4896.5,6642.5,4910.5,6258.5,4928.5,6304.5,4932.5,6288.5,4898.5,6228.5,4606.5,6252.5,4646.5,6274.5,4624.5,6566.5,4458.5,6566.5,4510.5,6610.5,4488.5,5738.5,5204.5,5404.5,4468.5,5524.5,4486.5,5426.5,4146.5,5952.5,3490.5,6054.5,3720.5,6243.5,3517.5,7149.5,3277.5,7272.5,11452.5,7191.5,11386.5,7317.5,11356.5,7410.5,11344.5,6552.5,11458.5,6600.5,11458.5,6582.5,11422.5,6348.5,10558.5,6387.5,10597.5,6417.5,10561.5,7320.5,10024.5,7326.5,10087.5,7398.5,10078.5,4992.5,12610.5,3824.5,10754.5,4264.5,10682.5,3752.5,9666.5,4560.5,7824.5,5128.5,8104.5,5544.5,7360.5,6304.5,6038.5,7559.5,18419.5,7411.5,18143.5,7595.5,18327.5,7719.5,18271.5,6939.5,17903.5,6983.5,17935.5,6999.5,17907.5,7267.5,17139.5,7259.5,17183.5,7315.5,17171.5,8383.5,16931.5,8343.5,16991.5,8395.5,16999.5,5159.5,18239.5,5135.5,16103.5,5567.5,16247.5,5711.5,15155.5,7547.5,13751.5,NA,NA,NA,NA,10511.5,14027.5
MO-333-E-43.jpg,MO_333,E43,6815,4986,6732.5,4935.5,6798.5,4877.5,6878.5,4947.5,6558.5,5035.5,6594.5,5019.5,6560.5,4977.5,6412.5,4745.5,6454.5,4763.5,6474.5,4719.5,6644.5,4423.5,6666.5,4477.5,6708.5,4455.5,6187.5,5607.5,5452.5,5031.5,5593.5,5016.5,5374.5,4737.5,5440.5,3864.5,5704.5,4032.5,5647.5,3738.5,6136.5,2535.5,7390.5,11829.5,7099.5,11544.5,7411.5,11712.5,7492.5,11733.5,6472.5,11550.5,6526.5,11550.5,6502.5,11511.5,6511.5,10701.5,6544.5,10752.5,6577.5,10722.5,7444.5,10050.5,7444.5,10119.5,7495.5,10101.5,4792.5,12595.5,3744.5,10387.5,4192.5,10307.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7740.5,17308.5,7608.5,17224.5,7746.5,17203.5,7872.5,17287.5,6878.5,17118.5,6941.5,17127.5,6929.5,17076.5,6797.5,16188.5,6827.5,16221.5,6857.5,16200.5,7880.5,15909.5,7859.5,15978.5,7904.5,15972.5,5485.5,17823.5,5047.5,16359.5,5425.5,16251.5,5281.5,15381.5,6265.5,14013.5,6901.5,14379.5,7399.5,14091.5,8773.5,13647.5
MO-334.jpg,MO_334,E41,9814,4957,9762.5,4917.5,9810.5,4860.5,9867.5,4833.5,9540.5,5013.5,9576.5,5004.5,9561.5,4977.5,9402.5,4635.5,9435.5,4662.5,9453.5,4641.5,9807.5,4380.5,9816.5,4422.5,9846.5,4410.5,9003.5,5563.5,8331.5,4791.5,8515.5,4675.5,8307.5,4239.5,8619.5,3329.5,8923.5,3465.5,9183.5,3169.5,10059.5,2603.5,8519.5,11057.5,8483.5,10989.5,8551.5,10961.5,8623.5,10957.5,8039.5,11041.5,8091.5,11041.5,8067.5,11005.5,7863.5,10309.5,7903.5,10349.5,7935.5,10317.5,8571.5,9781.5,8567.5,9837.5,8619.5,9825.5,6918.5,12151.5,5868.5,10489.5,6144.5,10381.5,5922.5,9499.5,6630.5,8041.5,7098.5,8323.5,7314.5,8029.5,8136.5,6961.5,9222.5,18430.5,9147.5,18382.5,9240.5,18370.5,9291.5,18343.5,8844.5,18373.5,8886.5,18376.5,8871.5,18343.5,8799.5,17905.5,8823.5,17935.5,8844.5,17917.5,9315.5,17665.5,9309.5,17707.5,9348.5,17704.5,8131.5,18781.5,7675.5,17925.5,7879.5,17877.5,7819.5,17349.5,8195.5,16595.5,8507.5,16719.5,8703.5,16387.5,9587.5,15761.5
MO-335.jpg,MO_335,E44,9354,3980,9289.5,3959.5,9349.5,3935.5,9361.5,3841.5,9033.5,4063.5,9061.5,4065.5,9043.5,4039.5,8863.5,3719.5,8903.5,3733.5,8905.5,3707.5,9103.5,3351.5,9121.5,3391.5,9145.5,3373.5,8475.5,4571.5,7923.5,3903.5,8051.5,3883.5,7787.5,3455.5,7823.5,2827.5,8127.5,2875.5,8183.5,2675.5,8131.5,2127.5,NA,NA,NA,NA,NA,NA,NA,NA,8591.5,11591.5,8647.5,11587.5,8627.5,11543.5,8451.5,10747.5,8495.5,10783.5,8523.5,10751.5,9335.5,10255.5,9331.5,10323.5,9395.5,10315.5,7156.5,12467.5,6184.5,10607.5,6568.5,10577.5,6238.5,9869.5,7096.5,8129.5,7486.5,8417.5,8260.5,7763.5,9694.5,6845.5,8291.5,17185.5,8155.5,17017.5,8319.5,17129.5,8387.5,17117.5,7607.5,16865.5,7651.5,16893.5,7651.5,16857.5,7731.5,15849.5,7747.5,15909.5,7779.5,15893.5,8775.5,15691.5,8747.5,15747.5,8791.5,15751.5,6030.5,17183.5,6090.5,15407.5,6546.5,15335.5,6630.5,14477.5,7824.5,13733.5,7950.5,13955.5,8700.5,13931.5,9858.5,13913.5
MO-336.jpg,MO_336,E45,10136,4883,10083.5,4868.5,10113.5,4838.5,10133.5,4756.5,9845.5,5030.5,9877.5,5012.5,9849.5,4996.5,9541.5,4668.5,9577.5,4684.5,9579.5,4656.5,9845.5,4220.5,9851.5,4268.5,9891.5,4246.5,9339.5,5972.5,8331.5,5270.5,8523.5,5126.5,8229.5,4760.5,8433.5,3596.5,8709.5,3734.5,8853.5,3326.5,9219.5,2450.5,9731.5,11892.5,9671.5,11852.5,9711.5,11796.5,9787.5,11740.5,9215.5,12112.5,9259.5,12096.5,9227.5,12060.5,8827.5,11304.5,8879.5,11332.5,8879.5,11300.5,9455.5,10536.5,9475.5,10592.5,9515.5,10564.5,8151.5,13496.5,6771.5,11924.5,7143.5,11732.5,6651.5,10880.5,6939.5,9140.5,7659.5,9440.5,7887.5,8744.5,8871.5,7388.5,10059.5,17459.5,10005.5,17432.5,10035.5,17390.5,10098.5,17372.5,9834.5,17666.5,9882.5,17627.5,9834.5,17621.5,9276.5,17288.5,9315.5,17303.5,9321.5,17273.5,9660.5,16661.5,9684.5,16691.5,9723.5,16661.5,9447.5,18742.5,8319.5,18126.5,8447.5,17942.5,8039.5,17390.5,8079.5,16334.5,8463.5,16358.5,8639.5,15926.5,8615.5,15294.5
MO-337.jpg,MO_337,E46,10460,5500,10435.5,5448.5,10495.5,5445.5,10552.5,5463.5,10129.5,5463.5,10177.5,5463.5,10156.5,5433.5,10066.5,4935.5,10093.5,4971.5,10114.5,4950.5,10597.5,4551.5,10594.5,4590.5,10639.5,4593.5,9150.5,6239.5,8340.5,4913.5,8748.5,4877.5,8502.5,4229.5,9324.5,2903.5,9720.5,3269.5,9876.5,2915.5,NA,NA,10365.5,12752.5,10269.5,12632.5,10401.5,12674.5,10482.5,12608.5,9801.5,12524.5,9858.5,12542.5,9843.5,12494.5,9813.5,11867.5,9840.5,11915.5,9882.5,11894.5,10632.5,11456.5,10614.5,11516.5,10683.5,11510.5,8065.5,13354.5,7241.5,11282.5,7769.5,11362.5,7577.5,10442.5,8513.5,8572.5,9145.5,9092.5,NA,NA,NA,NA,10718.5,18336.5,10619.5,18312.5,10655.5,18267.5,10736.5,18210.5,10478.5,18480.5,10508.5,18468.5,10472.5,18432.5,10157.5,18069.5,10181.5,18099.5,10199.5,18072.5,10622.5,17772.5,10619.5,17814.5,10658.5,17802.5,9833.5,19367.5,9149.5,18167.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MO-339.jpg,MO_339,E48,8822,5000,8723.5,4931.5,8807.5,4933.5,8869.5,4931.5,8533.5,5023.5,8567.5,5019.5,8545.5,4989.5,8409.5,4699.5,8443.5,4735.5,8461.5,4705.5,8739.5,4447.5,8747.5,4521.5,8789.5,4497.5,8051.5,5525.5,7535.5,4861.5,7695.5,4833.5,7495.5,4545.5,7679.5,3697.5,7879.5,3821.5,7915.5,3589.5,8479.5,2689.5,9255.5,11839.5,9175.5,11675.5,9295.5,11735.5,9351.5,11855.5,8775.5,11783.5,8827.5,11783.5,8799.5,11735.5,8695.5,10975.5,8719.5,11031.5,8755.5,11003.5,9647.5,10527.5,9627.5,10591.5,9683.5,10587.5,7753.5,12917.5,6881.5,10973.5,7209.5,10957.5,7153.5,10221.5,7889.5,8529.5,8401.5,9017.5,9065.5,8369.5,10809.5,7555.5,9140.5,18690.5,9068.5,18638.5,9144.5,18634.5,9204.5,18634.5,8760.5,18794.5,8804.5,18778.5,8776.5,18750.5,8632.5,18346.5,8680.5,18366.5,8680.5,18330.5,9056.5,17926.5,9072.5,17990.5,9104.5,17970.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8715.5,15997.5
MO-340-E-49.jpg,MO_340,E49,6906,4845,6835.5,4824.5,6911.5,4800.5,6961.5,4788.5,6647.5,4908.5,6681.5,4900.5,6663.5,4872.5,6441.5,4560.5,6465.5,4574.5,6481.5,4542.5,6733.5,4148.5,6755.5,4194.5,6789.5,4174.5,6053.5,5564.5,5377.5,4768.5,5529.5,4692.5,5409.5,4396.5,5357.5,3662.5,5617.5,3662.5,5593.5,3368.5,6293.5,2342.5,7442.5,10412.5,7274.5,10259.5,7463.5,10319.5,7538.5,10313.5,7061.5,10271.5,7109.5,10277.5,7100.5,10244.5,6998.5,9893.5,7025.5,9941.5,7055.5,9908.5,7742.5,9359.5,7721.5,9404.5,7766.5,9416.5,6113.5,11152.5,5353.5,10080.5,5633.5,9936.5,5385.5,9104.5,6417.5,7544.5,6801.5,7976.5,7313.5,7608.5,8289.5,7198.5,8281.5,18395.5,8225.5,18307.5,8333.5,18283.5,8441.5,18259.5,7405.5,18311.5,7501.5,18323.5,7473.5,18247.5,7289.5,17067.5,7345.5,17123.5,7397.5,17087.5,NA,NA,NA,NA,NA,NA,NA,NA,3793.5,16743.5,4385.5,16663.5,4305.5,15495.5,5585.5,12727.5,6465.5,13335.5,NA,NA,NA,NA
MO-341-E-50.jpg,MO_341,E50,6736,4692,6715.5,4665.5,6747.5,4629.5,6797.5,4627.5,6527.5,4735.5,6563.5,4729.5,6545.5,4699.5,6425.5,4389.5,6453.5,4417.5,6467.5,4387.5,6731.5,4045.5,6725.5,4091.5,6769.5,4083.5,6039.5,5351.5,5547.5,4611.5,5655.5,4539.5,5439.5,4219.5,5771.5,3335.5,6027.5,3447.5,6155.5,3139.5,6651.5,2573.5,7287.5,11049.5,7203.5,10957.5,7323.5,10937.5,7423.5,10909.5,6371.5,10989.5,6451.5,10977.5,6407.5,10933.5,6407.5,10117.5,6443.5,10169.5,6479.5,10133.5,7295.5,9441.5,7295.5,9501.5,7355.5,9489.5,5567.5,12793.5,3539.5,10561.5,4091.5,10297.5,3731.5,9061.5,4859.5,7381.5,NA,NA,5687.5,7279.5,6803.5,6157.5,8318.5,16258.5,8189.5,16267.5,8318.5,16213.5,8396.5,16210.5,8021.5,16600.5,8042.5,16564.5,8009.5,16561.5,7556.5,16270.5,7589.5,16273.5,7589.5,16243.5,7877.5,15586.5,7910.5,15616.5,7937.5,15583.5,NA,NA,7145.5,17209.5,7157.5,16987.5,6557.5,16603.5,6389.5,15679.5,6707.5,15655.5,6671.5,15175.5,7049.5,14299.5
MO-347.jpg,MO_347,E61,9266,4575,9215.5,4512.5,9281.5,4528.5,9335.5,4482.5,8933.5,4438.5,8965.5,4448.5,8963.5,4418.5,8963.5,4008.5,8979.5,4044.5,9005.5,4028.5,9421.5,3932.5,9401.5,3968.5,9445.5,3972.5,8155.5,4642.5,7923.5,3710.5,8063.5,3710.5,8027.5,3338.5,8735.5,2568.5,8859.5,2772.5,9163.5,2480.5,10083.5,2024.5,9743.5,11438.5,9671.5,11358.5,9767.5,11330.5,9859.5,11290.5,8803.5,11350.5,8859.5,11358.5,8839.5,11318.5,8831.5,10370.5,8871.5,10410.5,8907.5,10378.5,9851.5,9826.5,9847.5,9886.5,9915.5,9878.5,7099.5,12606.5,5983.5,10434.5,6427.5,10290.5,6115.5,9342.5,7447.5,6822.5,7807.5,7326.5,8815.5,6762.5,10915.5,6066.5,9559.5,17830.5,9543.5,17726.5,9531.5,17618.5,9639.5,17730.5,9295.5,18010.5,9331.5,17982.5,9287.5,17954.5,8835.5,17486.5,8887.5,17502.5,8883.5,17458.5,9191.5,16702.5,9223.5,16762.5,9271.5,16734.5,8703.5,19718.5,7159.5,18470.5,7415.5,18318.5,NA,NA,6447.5,16302.5,7215.5,16158.5,7263.5,15374.5,7975.5,13960.5
MO-348.jpg,MO_348,E62,9374,4834,9309.5,4779.5,9371.5,4783.5,9433.5,4777.5,9027.5,4755.5,9059.5,4763.5,9053.5,4729.5,9025.5,4389.5,9039.5,4421.5,9069.5,4401.5,9461.5,4251.5,9447.5,4303.5,9487.5,4311.5,8367.5,5211.5,7791.5,4303.5,7979.5,4243.5,7959.5,3627.5,8567.5,2637.5,8711.5,2881.5,9003.5,2665.5,9967.5,2189.5,9607.5,11525.5,9443.5,11329.5,9655.5,11417.5,9763.5,11425.5,8683.5,11333.5,8767.5,11341.5,8731.5,11285.5,8663.5,10289.5,8699.5,10345.5,8743.5,10305.5,9971.5,9509.5,9939.5,9581.5,10015.5,9573.5,6203.5,12313.5,5371.5,9681.5,5867.5,9689.5,5803.5,8547.5,7267.5,6151.5,8091.5,6847.5,9051.5,6063.5,11339.5,5447.5,9254.5,18213.5,9143.5,18135.5,9275.5,18141.5,9338.5,18141.5,8801.5,18171.5,8840.5,18171.5,8828.5,18144.5,8705.5,17679.5,8741.5,17715.5,8756.5,17679.5,9266.5,17151.5,9266.5,17229.5,9311.5,17208.5,7973.5,18945.5,7025.5,17907.5,7283.5,17763.5,6845.5,16983.5,7601.5,15495.5,NA,NA,8201.5,15459.5,8765.5,14457.5
MO-349.jpg,MO_349,E63,8273,4502,8215.5,4448.5,8299.5,4473.833,8355.5,4489.833,7954.167,4493.833,7984.833,4489.833,7971.5,4460.5,8058.167,4189.833,8064.833,4219.167,8092.833,4201.833,8419.5,4088.5,8408.833,4121.833,8450.167,4124.5,7689.5,4731.5,7395.5,4305.5,7527.5,4257.5,7443.5,3876.5,7854.5,3195.5,7989.5,3342.5,8268.5,3021.5,8970.5,2748.5,8364.5,11364.5,8229.5,11235.5,8370.5,11283.5,8451.5,11277.5,7902.5,11409.5,7950.5,11397.5,7920.5,11370.5,7698.5,10821.5,7749.5,10851.5,7749.5,10812.5,8235.5,10188.5,8241.5,10251.5,8292.5,10242.5,7017.5,12506.5,5799.5,11180.5,6045.5,11048.5,5673.5,10508.5,5889.5,8828.5,6507.5,8978.5,6753.5,8432.5,8013.5,7178.5,9027.5,16943.5,8751.5,16865.5,8994.5,16856.5,9048.5,16763.5,8181.5,17054.5,8232.5,17045.5,8202.5,17012.5,7716.5,16202.5,7746.5,16235.5,7773.5,16193.5,8682.5,15758.5,8697.5,15818.5,8763.5,15788.5,7207.5,18415.5,5631.5,17047.5,6023.5,16823.5,5503.5,15767.5,6063.5,14049.5,6607.5,14209.5,7151.5,13633.5,NA,NA
MO-350.jpg,MO_350,E64,8733.5,5023.5,8711.5,4967.5,8721.5,4913.5,8787.5,4933.5,8499.5,5101.5,8531.5,5091.5,8515.5,5067.5,8337.5,4759.5,8367.5,4769.5,8367.5,4737.5,8569.5,4377.5,8589.5,4425.5,8623.5,4405.5,7943.5,5755.5,7287.5,5079.5,7387.5,4975.5,7171.5,4547.5,7427.5,3807.5,7555.5,3855.5,7499.5,3653.5,7555.5,2583.5,8086.5,9774.5,8011.5,9696.5,8104.5,9690.5,8173.5,9696.5,7606.5,9762.5,7651.5,9768.5,7633.5,9732.5,7546.5,9219.5,7579.5,9252.5,7603.5,9222.5,7996.5,8847.5,8014.5,8904.5,8053.5,8895.5,6811.5,10197.5,6295.5,9341.5,6459.5,9217.5,6255.5,8553.5,NA,NA,NA,NA,NA,NA,NA,NA,8195.5,18129.5,8143.5,18037.5,8239.5,18049.5,8347.5,18073.5,7391.5,18237.5,7451.5,18237.5,7423.5,18185.5,7323.5,17177.5,7371.5,17225.5,7403.5,17181.5,NA,NA,NA,NA,NA,NA,5287.5,19585.5,4495.5,17101.5,5059.5,16981.5,4999.5,15925.5,5155.5,14677.5,6091.5,14797.5,NA,NA,NA,NA
MO-388-E-116.jpg,MO_388,E116,6293,4427,6246.5,4398.5,6288.5,4368.5,6332.5,4364.5,6064.5,4390.5,6098.5,4404.5,6094.5,4376.5,6014.5,4042.5,6016.5,4082.5,6054.5,4064.5,6312.5,3898.5,6302.5,3922.5,6342.5,3926.5,5618.5,4626.5,5429.5,3936.5,5564.5,3924.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6935.5,11841.5,6908.5,11772.5,6974.5,11754.5,7049.5,11769.5,6305.5,11688.5,6341.5,11703.5,6347.5,11670.5,6296.5,11019.5,6326.5,11055.5,6347.5,11028.5,7031.5,10551.5,7028.5,10608.5,7079.5,10596.5,4424.5,12388.5,4056.5,10948.5,4448.5,10724.5,4272.5,9860.5,4752.5,8232.5,5280.5,8704.5,5840.5,7786.5,7672.5,6896.5,6277.5,16269.5,6253.5,16225.5,6297.5,16201.5,6377.5,16205.5,5857.5,16241.5,5891.5,16249.5,5891.5,16219.5,5825.5,15663.5,5849.5,15691.5,5867.5,15675.5,6405.5,15357.5,6399.5,15411.5,6447.5,15397.5,4684.5,16136.5,4576.5,15434.5,4912.5,15326.5,4840.5,14828.5,NA,NA,NA,NA,5482.5,13922.5,NA,NA
MO-389-E-118.jpg,MO_389,E118,6962,4650,6935.5,4611.5,6981.5,4595.5,7023.5,4579.5,6703.5,4663.5,6743.5,4653.5,6719.5,4629.5,6665.5,4357.5,6697.5,4393.5,6709.5,4371.5,6897.5,4133.5,6901.5,4187.5,6937.5,4165.5,6219.5,5285.5,5598.5,4358.5,5793.5,4346.5,5748.5,3947.5,6033.5,3383.5,6198.5,3539.5,6312.5,3320.5,6783.5,2660.5,7443.5,12617.5,NA,NA,7500.5,12527.5,7584.5,12611.5,7026.5,12560.5,7092.5,12554.5,7062.5,12515.5,6915.5,11681.5,6954.5,11738.5,6996.5,11693.5,7869.5,11117.5,7851.5,11192.5,7911.5,11183.5,5270.5,14128.5,4222.5,12088.5,4606.5,11872.5,4102.5,10772.5,5190.5,8366.5,5806.5,8790.5,6566.5,8318.5,NA,NA,7932.5,18484.5,7860.5,18439.5,7950.5,18418.5,8010.5,18412.5,7581.5,18568.5,7623.5,18562.5,7602.5,18541.5,7407.5,17998.5,7440.5,18031.5,7464.5,18010.5,7854.5,17608.5,7854.5,17674.5,7899.5,17656.5,6666.5,19452.5,5976.5,18078.5,6264.5,18048.5,6270.5,17214.5,6630.5,16530.5,7062.5,16788.5,7218.5,16518.5,8046.5,16074.5
MO-390-E-119.jpg,MO_390,E119,6924,4462,6885.5,4395.5,6941.5,4395.5,6995.5,4423.5,6539.5,4367.5,6571.5,4379.5,6569.5,4347.5,6513.5,4015.5,6539.5,4045.5,6553.5,4019.5,6941.5,3699.5,6941.5,3747.5,6981.5,3729.5,5783.5,4675.5,5455.5,3759.5,5627.5,3719.5,NA,NA,5775.5,2437.5,6203.5,2649.5,6511.5,2449.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6843.5,11545.5,6912.5,11545.5,6882.5,11512.5,6606.5,10924.5,6633.5,10957.5,6651.5,10930.5,7287.5,10630.5,7284.5,10675.5,7332.5,10669.5,5793.5,12441.5,4827.5,11043.5,5133.5,10953.5,4929.5,10365.5,5433.5,9021.5,5805.5,9327.5,6243.5,8673.5,7767.5,7743.5,6804.5,18270.5,6717.5,18189.5,6810.5,18177.5,6873.5,18177.5,6387.5,18174.5,6429.5,18201.5,6429.5,18165.5,NA,NA,NA,NA,NA,NA,7035.5,17021.5,7027.5,17077.5,7079.5,17053.5,4571.5,18063.5,NA,NA,NA,NA,NA,NA,4979.5,15999.5,5739.5,16067.5,6011.5,15363.5,6875.5,14809.5
MO-391-E-120.jpg,MO_391,E120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6360,11546,6341.5,11489.5,6403.5,11477.5,6479.5,11491.5,5877.5,11443.5,5915.5,11457.5,5915.5,11417.5,5897.5,10817.5,5923.5,10855.5,5945.5,10825.5,6649.5,10599.5,6631.5,10653.5,6679.5,10649.5,4848.5,12256.5,4110.5,10702.5,4410.5,10612.5,4338.5,9778.5,5328.5,8608.5,5856.5,8986.5,6156.5,8704.5,7146.5,8182.5,7095.5,17731.5,7041.5,17659.5,7137.5,17650.5,7218.5,17647.5,6471.5,17518.5,6513.5,17536.5,6522.5,17497.5,6606.5,16783.5,6624.5,16834.5,6660.5,16807.5,NA,NA,NA,NA,NA,NA,5328.5,18071.5,4760.5,16647.5,5032.5,16487.5,5192.5,15527.5,6688.5,14367.5,6936.5,14687.5,NA,NA,NA,NA
MO-392-E-121.jpg,MO_392,E121,7258,5731,7195.5,5638.5,7295.5,5676.5,7363.5,5698.5,6863.5,5530.5,6903.5,5550.5,6899.5,5516.5,6833.5,4742.5,6841.5,4794.5,6873.5,4762.5,7667.5,4432.5,7659.5,4490.5,7699.5,4482.5,5407.5,5940.5,5083.5,4206.5,NA,NA,5371.5,3378.5,6733.5,2070.5,7069.5,2598.5,7363.5,2268.5,NA,NA,7048.5,12486.5,6985.5,12393.5,7090.5,12369.5,7186.5,12357.5,6412.5,12552.5,6454.5,12555.5,6427.5,12504.5,5974.5,11295.5,5995.5,11337.5,6037.5,11307.5,7132.5,10737.5,7129.5,10788.5,7198.5,10785.5,NA,NA,3405.5,11632.5,3725.5,11512.5,3533.5,10448.5,4693.5,8582.5,5149.5,8854.5,6037.5,8066.5,NA,NA,7313.5,18178.5,7033.5,17962.5,7245.5,17994.5,7361.5,18066.5,6641.5,18262.5,6697.5,18230.5,6661.5,18206.5,6121.5,17526.5,6169.5,17558.5,6177.5,17526.5,6837.5,16588.5,6837.5,16640.5,6889.5,16628.5,6245.5,19357.5,5021.5,18597.5,5205.5,18317.5,4597.5,17493.5,5005.5,16237.5,5149.5,15965.5,5733.5,14981.5,7061.5,13905.5
