,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
97,106.0,-0.47426134,-1.2979573,-0.09129727,-0.7401296,-0.45088485,1.5564774,0.9133044,2.9266932,-1.4855205,-0.7418506,-1.0662025,-0.17115277,-0.7121956,1.6040531,0.1825145,-0.9346129,-0.07694905,1.3389844,-1.0324116,-0.2521352,-0.18499196
98,107.0,-0.38964072,0.9517744,-0.057152774,0.93117446,-0.36320263,1.098389,0.7622077,-0.06638334,0.5195565,-0.24178775,-0.52994686,-0.6490658,-0.34427354,0.5602022,-0.19633032,-0.5897348,-0.07235477,-0.3416269,0.85986525,-0.8415153,-0.07645738
99,108.0,-0.46508974,-0.21835436,0.02355101,0.044806823,-0.42604646,2.0055873,1.4394175,0.7159167,-0.3571933,-0.3565132,-0.65807253,-0.48527363,-0.6767208,1.1892289,0.6731699,-0.70146114,-0.07516132,0.7645703,-0.14767206,-0.27528393,-0.15515119
100,109.0,0.34806708,1.3498214,-0.104287,1.104073,0.3530273,-0.2154466,0.75221485,-1.1429085,1.770784,0.645513,1.6472125,-0.22154728,0.46036097,0.13934912,-0.6952733,-0.23065634,-0.07334667,-0.96018785,1.4845916,-1.3827631,-0.18303841
101,110.0,-0.32729614,3.0469103,0.08684918,1.724875,-0.36386573,0.71232176,-1.1033393,-0.77557874,0.8986182,-0.3665906,-0.32685158,0.033707052,0.16794674,-0.27889615,0.2975666,-0.061618377,-0.07385842,-0.61300725,1.3722979,-0.19793741,0.06565715
102,112.0,-0.5334222,0.82121915,,0.9596249,-0.29906678,1.1839997,4.1796346,2.0694592,-0.08136018,-0.1462105,-0.6975037,-0.28785568,-0.2762615,2.3353,0.9648988,-0.2891266,,0.022086961,1.0555948,0.39691055,-0.039844483
103,113.0,-0.22550505,0.5825775,-0.50502586,-0.2887205,-0.1952693,-1.0479121,-1.0175519,-0.117441475,0.12143763,0.8677348,0.03428779,-0.19877242,0.0016634469,-0.23562112,-0.76806885,0.6325082,-0.09284246,0.4388807,-0.23574466,-0.7383695,-0.18354996
104,113.0,0.10238768,0.6859982,0.07373955,1.7935481,0.05957893,-0.3164642,-1.0509176,-1.1106921,1.1516163,0.055837154,0.22524264,-0.1924036,-0.36773705,-0.567575,0.53631777,-0.46276847,-0.06756231,-0.9682655,1.2875711,-1.1253215,0.06336745
105,114.0,-0.33054867,-0.6089897,-0.20406671,-0.11727566,-0.34286296,-0.50774705,0.016272556,-0.24670112,-0.24314095,0.759569,-0.5263058,-1.0282059,-0.64947695,-0.27935618,-0.82975626,-0.18293932,-0.071465,-0.45157894,-0.34048972,-0.45839444,-0.23886822
106,115.0,-0.32158285,1.2208929,0.08467207,0.2381485,-0.20740901,1.1862959,-0.5487847,0.6401491,0.68005896,-0.29043785,-0.32467547,0.03914836,-0.28817776,1.5125188,-0.39695624,0.14441793,,-0.111000754,0.9506237,0.36442485,-0.014721756
107,116.0,-0.25287807,0.115728416,-0.20904455,1.775333,-0.2713095,0.4220069,-0.3805932,-0.106172614,0.9434091,-0.32101154,-0.40861413,-0.05419839,-0.38201845,0.47889012,1.8918109,-0.4704643,-0.068708606,-0.5816295,0.87085545,0.48167923,-0.25173298
108,117.0,-0.4620164,-0.7975063,0.22874856,-1.2760506,-0.40862703,0.8033366,1.8554442,0.39919412,-1.385124,-0.48988897,-0.72843546,-0.9200405,-1.0186161,0.047934163,-0.22291282,-0.7249588,-0.07234415,0.39436072,-1.4334079,0.41488948,-0.28686097
109,118.0,-0.47509775,0.23085988,-0.04689646,1.750384,-0.4247407,1.8864175,0.9987275,-0.579934,0.42840576,-0.4088328,-0.8446886,-0.6305453,-1.0929132,0.07397569,0.048483826,-0.25766486,-0.07369602,-0.23647638,0.81543636,-0.3567239,-0.16546784
110,119.0,-0.35002592,1.0401096,0.023304947,0.69911826,-0.3427539,0.6438997,0.6762688,-0.5909372,1.2334863,-0.05376071,0.8424763,-0.7878166,-0.57603425,0.35822943,-0.43948174,2.5138118,-0.06889816,-0.4421849,1.3915901,-0.5893277,0.030158581
111,120.0,-0.26268935,-0.6803123,,-1.044705,-0.44377667,0.49192092,0.15998983,1.0312883,-1.1048409,-0.50223553,-1.0007472,-0.46261334,-0.8393832,0.073983334,-0.4773344,0.2734813,-0.070926726,0.72947925,-1.1296132,-0.16589074,-0.15382448
112,121.0,-0.29154623,-0.4109976,-0.15672033,-0.2345175,-0.30877477,-0.5339619,-1.0620917,-0.44882283,-0.045548804,-0.3127295,-0.69261056,-0.55629987,-0.6725246,-0.53113824,0.21458863,-0.3438478,-0.07366877,-0.5368274,-0.20815013,-0.44791016,-0.2577856
113,122.0,-0.010735513,0.014692479,-0.012301464,1.2556456,0.08587443,-0.53425425,-0.95110744,-0.5247082,0.10774182,0.03908781,1.1990032,0.1162486,0.28716108,-1.0483716,-0.33633658,0.16946942,,-0.54226553,0.24449697,-0.9927363,-0.101082474
114,123.0,-0.47165096,-1.3195217,-0.07814166,-1.3005857,-0.48148566,0.05529632,0.24722397,0.09465361,-1.4759594,-0.67355865,-1.0998101,-0.6972016,-0.8401916,-0.66184413,-0.32427415,-1.0193691,-0.079828106,0.21075477,-1.5898834,0.15245137,-0.07890796
115,124.0,-0.11094473,-0.9424146,0.13074604,-0.030347431,-0.14050393,-0.3585439,-0.34420115,-0.84265023,-0.55726326,-0.36663982,-0.57808566,-0.10241,-0.8859087,-1.0112677,-0.30156425,-0.5900484,-0.06617743,0.39792147,-0.60076445,-0.46078372,-0.18949923
116,125.0,-0.5306946,-0.75326526,0.017330261,-0.8289249,-0.49701816,1.0929666,0.0013841072,1.3532869,-1.4432205,-0.7428402,-1.117111,-0.4766875,-1.4204032,1.9085661,-0.16243556,-0.7873711,-0.075217955,1.0793695,-0.9729127,0.4190016,-0.18016596
117,126.0,-0.5481689,0.33467203,0.07761363,0.015814874,-0.4315131,1.8771935,0.06959817,3.23413,-0.76148635,-0.6390421,-0.88335973,-0.4568162,-0.788579,3.6420157,-0.3508886,-0.9282748,-0.10692399,3.2004857,-0.30406195,-0.34022158,-0.21531707
118,127.0,-0.4327725,0.12442153,-0.26807913,0.1538409,-0.41342816,-0.8868677,-0.24258551,-0.38040474,-0.66768837,-0.5899025,-0.56203735,0.06097244,-0.3326977,-0.84374285,-0.59278387,-0.56024927,-0.06560291,1.5717925,-0.16929492,-1.6402601,-0.21246412
119,128.0,-0.4540083,-0.19462141,-0.2843378,0.67839247,-0.38019097,-0.52090174,0.14893743,-0.8533659,-0.046442233,-0.34058002,-0.8022523,-1.0439391,-0.50910413,-0.7916246,-0.78551376,-0.37388,-0.07754771,-0.49817103,-0.11955169,-0.61754125,-0.21868034
120,130.0,-0.7315832,-0.76396245,-0.293909,-0.7951326,-0.41382566,-0.927268,0.49282584,0.6235219,-1.1854981,-0.49001408,-0.60656846,-0.21490385,-0.6005307,-0.94903344,0.019715892,-0.36557406,-0.09694605,0.6387652,-0.8592806,-1.0261246,-0.2054172
121,131.0,-0.4911394,-0.2652643,-0.14524817,0.43939236,-0.4288767,-0.28720936,0.47728822,-0.261822,-0.5785321,-0.45591924,-0.550292,-0.15818565,-0.2908943,-0.36362568,-0.98918265,-0.7208026,-0.071016334,1.4518092,-0.44750863,-1.3563927,-0.19603898
122,132.0,-0.4525122,-0.6784533,-0.30190253,0.020432116,-0.4899659,0.56186694,0.6549795,0.4752246,-0.74909717,-0.69176865,-0.72879124,-0.34470806,-0.5582447,0.03949864,-0.34116298,-0.40599966,-0.07395459,0.71998185,-0.6677449,-0.7973439,-0.1997709
123,133.0,-0.38550806,-1.0240886,-0.22633442,-0.8371653,-0.27628136,-0.5355798,-0.5294402,-0.20493051,-1.107674,-0.45517865,-0.82805735,-0.32183474,-0.9309202,0.16924052,-0.8447948,-0.55620193,-0.070520975,0.15014748,-1.2403506,-0.7570247,-0.24101567
124,134.0,-0.46004692,-0.13342226,-0.119179636,-0.1328336,-0.3747259,-0.17456038,0.2652137,-0.29517657,-0.42458755,-0.47323793,-0.5062201,0.22300829,-0.7348335,-0.030703655,0.54155684,-0.28838074,-0.06906792,0.53498065,-0.15907075,-1.3345338,-0.11937665
125,135.0,-0.39312622,0.079577394,0.07476548,1.5232624,-0.41477334,1.005667,-0.39461762,-0.17378493,1.0350963,-0.48798266,-0.27632612,-0.43016776,-0.074394375,0.257384,0.9960731,-0.6690824,-0.074467376,0.06011288,1.2029712,-0.35667446,
126,136.0,-0.4634061,-0.49632114,,-0.6842419,-0.47851652,0.315138,-0.237244,0.51561624,-1.4094864,-0.6495007,-0.86518615,0.043505255,-0.6112741,0.9674995,0.040463615,-0.8825868,-0.07454077,1.7883557,-1.258705,-0.99951726,
127,137.0,-0.497682,-0.12569776,,-0.68510884,-0.44508865,0.44620183,-0.6243127,-0.1338403,-1.5788233,-0.71780735,-0.76613826,0.44503722,-0.76550835,0.37194264,-0.6961169,-0.8669616,-0.06417443,2.8670108,-1.4757109,-0.23578039,-0.027988123
128,138.0,-0.33891165,-1.4011235,0.10086159,-0.5781804,-0.016156191,0.73424566,-0.070556924,1.7814673,-1.1984075,-0.41363475,-0.26140043,-0.36764985,-0.68290377,-0.48890686,0.087196045,-0.3376651,-0.06986687,0.06581,-0.33468318,1.5648434,-0.230571
129,139.0,-0.28483,-1.2715133,,-0.84293735,-0.22867323,-0.7674484,-1.0145901,-0.2562979,-0.7279773,-0.045643378,-0.3603152,-0.34274742,-0.2754088,-0.9516369,0.048938774,-0.63596624,-0.07400979,0.026030978,-1.155741,0.41364434,-0.14532644
130,140.0,-0.47168452,-1.0463601,-0.029896984,-0.98525846,-0.30003935,-1.1848559,-1.4289697,-0.7949302,-0.55840266,-0.6259927,-0.6371398,-0.8479457,-0.7409997,-1.1388668,-0.19413826,-0.42913747,-0.071145386,-0.8023564,-0.54702526,-0.00014719467,-0.17342041
131,141.0,-0.21560863,-0.5294659,0.038553495,-0.47623685,-0.2612928,-0.7863281,-0.5962512,-0.2942454,-0.3108893,-0.09354175,0.120117724,-0.076696984,-0.44190648,-0.6932813,-0.38339278,2.2870765,-0.068527415,0.7447905,-0.37884185,-0.9450922,-0.2159764
132,143.0,-0.4334101,-0.09920222,0.02094002,-0.4860623,-0.49635932,-0.4931414,-0.80036443,0.07324883,-1.2960622,-0.68932843,-0.8189686,-0.693263,-0.9988815,-1.1037614,-0.8494563,-0.30107406,-0.067695946,0.8234088,-1.1788042,-0.3292568,
133,144.0,-0.41693252,-0.9509119,-0.5085364,-0.94885886,-0.32585424,-1.2268482,-0.769773,-0.9176485,-0.48626325,-0.019954676,-0.48263818,-0.6573867,0.11057886,-1.1162655,0.049701735,-0.33705238,-0.07067998,-0.6031271,-0.8588144,-0.971104,-0.31434458
134,145.0,-0.26296443,-0.61904114,-0.22768942,-0.89176124,-0.26159692,-2.0383964,-2.2826462,-0.89494693,-0.4601871,-0.034184273,0.53717935,0.030728616,0.78963816,-1.0497274,-0.3836302,-0.13033932,-0.0680466,0.06159907,-0.92535853,-1.0888264,-0.21547762
135,146.0,-0.5520625,-0.56154424,-0.21239088,-0.8922479,-0.47363624,0.64136344,0.114123404,0.50105834,-0.57425433,-0.64531636,-0.70953333,-0.62337935,-0.69141555,0.3698657,-0.7314567,-0.93561345,-0.07219835,1.5263679,-0.925921,1.0268317,-0.22024536
136,147.0,-0.39666465,-0.57171774,-0.24496195,-0.17914046,-0.40906668,-0.3797292,-1.3138846,1.0099783,-0.8891397,-0.33430013,-0.8950872,-0.475992,-0.6456453,-0.52432865,-0.9857359,-0.5507144,-0.14162147,4.3394775,-0.5983562,-1.0022366,-0.2600219
137,148.0,-0.4295205,-0.8832951,-0.39785978,-1.1782408,-0.42675123,-0.96692777,-0.7370729,-0.52687734,-0.6207146,-0.50139534,-0.80341935,-0.68768096,0.3302957,-1.3472085,0.4574518,-0.59322584,-0.0777881,-0.6135536,-1.0712553,0.5168367,-0.18704487
138,149.0,-0.40015504,-0.2325691,-0.43437517,-0.5874955,-0.4667398,-1.1132607,-0.0556545,-0.9353386,-0.71655476,-0.50720096,-0.9068887,0.207181,-0.24617308,-0.7994368,-0.108443126,-0.7747496,-0.066927426,0.23715879,-1.170008,-0.9497623,-0.17187266
139,150.0,0.8722922,1.5737954,,1.133027,-0.38782442,1.2127033,0.013757099,0.99946165,0.16040467,-0.3682848,-0.5888263,0.008268989,0.01554685,0.7033284,0.65396464,-0.59230435,-0.076419935,0.74459195,0.34352314,-0.032017678,-0.02370811
140,151.0,-0.2537356,1.2882599,-0.0100180665,0.3951681,-0.32605454,0.039007463,-0.104491785,0.07761824,-0.22085126,-0.31366768,-0.39293215,-0.05453372,0.25763735,0.6947804,-0.87221014,-0.35171497,-0.06681806,-0.35508576,-0.29281256,-0.017057331,-0.06146178
141,152.0,-0.22636004,-0.12442254,-0.1065501,0.0843035,-0.15382843,-0.9508983,-1.2192831,-0.29123545,-0.14911288,-0.13211548,-0.71388674,-0.3024621,-0.036051616,-1.3521543,-0.28839478,-0.13152373,-0.069854036,-0.9724858,-0.48610523,0.39981565,-0.2256138
142,153.0,-0.5214491,-0.7021039,-0.12931153,-0.5187009,-0.48852792,-0.09415333,-0.30186182,-0.106320515,-1.049183,-0.5800558,-1.0074283,-0.42639202,-0.5447716,-0.70114976,-0.7526728,-0.6241678,-0.07667589,0.8583888,-0.801052,-0.60232806,-0.27778172
143,154.0,-0.37914005,-0.7157608,0.13412932,-1.1470454,-0.42368582,-0.44832784,-0.85490614,0.09574488,-1.3568751,-0.3262173,-0.76786804,-0.8351255,-0.6701243,-0.596408,-1.232084,-0.45735535,-0.06274409,-0.2008706,-1.41647,-1.1227607,-0.27808398
144,155.0,-0.119471595,-0.16579956,-0.1828358,-0.5115526,-0.0833566,-0.8983518,-1.2703791,-0.2941271,-0.06497932,0.24982414,0.07897017,-0.45728013,0.43940544,-0.90860534,-0.7557105,0.032346874,,-0.14767975,-0.49766564,-0.4726847,-0.21658432
145,156.0,-0.3238302,-1.0269824,0.23800477,-1.4577758,-0.28597024,0.52724266,-1.3305622,0.7125978,-1.7803618,-0.48911646,-1.0535992,-0.7942527,-1.1097225,-0.61815315,-0.45867088,-0.5262421,-0.051678263,1.8785131,-1.7334125,-0.39426517,-0.27411613
146,157.0,-0.4587698,-1.0850713,,-1.9066511,-0.42323738,0.6262726,-0.010876732,0.16764303,-1.433715,-0.63801986,-0.9309044,-0.62583894,-0.67311305,-0.29187012,0.47825566,-0.6079563,-0.06679863,0.59096915,-1.6954776,0.8052796,-0.12650938
147,158.0,-0.34772646,-0.7450552,,-1.0780255,-0.44838023,0.042109866,-0.29642084,0.27250296,-1.2859491,-0.5901952,-0.8910901,0.38039362,-0.8907394,-0.980182,0.38873565,-0.49905837,,0.21887492,-1.2371026,-0.35653043,-0.110612914
148,159.0,-0.47729567,0.28757352,0.03847375,0.8058623,-0.46794578,1.5875196,1.1156446,3.2625628,-0.7313846,-0.6086466,-0.93238455,-0.03562831,-1.002655,1.7735859,1.2092202,-0.4174462,-0.07685263,1.4915563,0.23879929,0.7156784,-0.071060754
149,160.0,1.1067266,-0.9296701,-0.061524715,-0.25554866,1.0576597,-1.4146401,-1.5527396,-0.7546701,-0.37288344,1.7278079,-0.45203295,0.31577894,-0.2509179,-1.4739114,0.34578195,1.0174515,-0.07266448,-0.672737,-0.7185286,-0.85261494,-0.16016379
150,161.0,-0.42103413,-0.9838015,-0.43398595,-0.80854267,-0.39838445,-1.0523572,-0.9049355,-0.47322136,-0.30070835,-0.30044216,-0.397719,0.55627614,-0.29136956,-1.294284,1.2953494,-0.4414509,-0.07636201,-0.64609796,-0.6603318,-0.4235617,-0.24050201
151,162.0,-0.7432487,-1.1985517,-0.38604018,-0.5879591,-0.40571713,-1.3127189,-0.05293074,0.3005355,-1.724648,-0.4574114,-0.7384657,-0.29245996,-0.6309452,-1.5761546,-0.805397,-0.6232278,-0.08283387,-0.1400433,-1.6041607,0.42780662,-0.27508348
152,164.0,-0.486142,-1.037688,-0.056796875,-0.8338813,-0.44804344,-0.42820147,-1.8184713,0.029109906,-0.9388369,-0.50137407,-0.71438134,-0.47722453,-0.63683426,-0.818091,-0.29961973,-0.27429676,-0.087748215,-0.0592317,-1.2575791,0.30358368,-0.1722079
153,165.0,-0.21966587,0.7694439,0.10197002,0.90211654,-0.29905397,-0.5498801,-0.14311966,-0.5024813,0.16294935,-0.08954087,1.1374282,0.54833585,-0.18621081,-0.24024847,0.12181141,1.6229372,-0.0738125,-0.3869857,0.22612867,-0.8845505,-0.12352025
154,166.0,-0.5167408,0.6722494,-0.34136167,-0.07985405,-0.49626666,1.0300708,-0.10948215,0.9520986,-0.010850544,-0.39777374,-0.54050016,-0.46286187,-0.05383385,1.7125521,-0.8665514,0.08982247,-0.06108693,0.88323534,0.0027047396,-0.25778764,-0.123034015
155,167.0,-0.3821548,0.31313056,-0.014934488,-0.36721593,-0.39201465,0.29140583,-0.58912903,-0.28605545,-0.49392274,-0.4382172,-0.5525701,-0.30336055,-0.49836546,-0.07689108,-0.62983114,-0.04835281,-0.06603238,0.11569609,-0.4626505,-0.94930136,-0.22497028
156,168.0,-0.38885063,0.3548748,-0.08378636,1.9167482,-0.4178013,0.524056,-1.4834672,0.26617968,-0.23545088,-0.8927262,0.06409647,0.18875787,-0.94851947,-0.33495826,0.62141055,-0.5386653,-0.07995333,0.18767773,0.66903347,-0.124693274,-0.10767349
157,169.0,-0.27091515,0.86465544,0.24995406,-0.020433066,-0.3705843,1.1799202,0.24858741,0.7036284,-0.66731715,-0.49148208,-0.6103974,0.40768376,-0.581989,0.49259147,0.27135035,-0.48337492,-0.07674078,0.46502736,-0.6507199,1.5351077,
158,170.0,-0.03124609,0.63631165,0.01525557,-0.17165594,-0.1486435,0.8715513,0.7853561,0.37290505,0.25981694,-0.07346396,0.0111533245,-0.78113604,-0.21005352,0.8034765,-0.4145792,-0.34690458,-0.071981356,-0.11558285,0.24173094,1.4017211,-0.26259857
159,172.0,-0.49741673,-0.59366536,-0.0069324374,-0.9533043,-0.4629628,-0.40940112,-1.6636119,0.1549003,-1.1928105,-0.18096237,-0.6006645,-0.23969363,-0.27433357,-0.8253372,-1.2560576,-0.47138107,-0.076025836,0.6189635,-1.0268545,-0.736017,-0.17692767
160,173.0,-0.439321,-1.2124264,-0.028288005,-0.23221733,-0.42416927,-0.8297987,-0.572933,-0.6244096,-0.7645217,-0.61486936,-0.80839473,-0.75288796,-0.9907685,-0.3542625,-1.0792174,-0.74283576,-0.07532722,-0.312653,-0.80367994,-0.32452416,-0.24891064
161,174.0,-0.3055077,2.5269897,0.18565156,0.38574067,-0.23553644,-0.6432362,1.3889505,-0.49248257,1.729259,0.11394664,0.50975436,-0.7923604,-0.41928166,0.25097072,-0.7343693,-0.05609915,-0.06670231,-0.55107695,1.4330176,-0.5701504,-0.15005633
162,175.0,-0.04445727,0.6515382,,-0.2656003,-0.20041269,1.308597,0.4591026,0.15623125,-0.3599845,0.2713318,-0.766894,0.20313148,-0.2669062,1.7914215,2.2151263,-0.038002755,-0.069830455,0.86985296,-0.48940918,-0.5081,-0.08284282
163,176.0,-0.81049734,0.7120336,-0.32521853,-0.33172604,-0.47371018,0.2411582,1.653732,0.87211114,-0.7243075,-0.076680966,0.10315424,-0.6325454,-0.30024377,0.27925304,-0.9115736,-0.60969293,,0.763105,-0.038506247,0.7085616,-0.16952644
164,177.0,-0.7115058,-0.9914407,0.26480192,-0.84257555,-0.41499245,1.3941478,1.4821994,3.3066049,-1.3562553,-0.17924665,-0.54500127,-0.5665838,-0.13282804,1.257612,-0.3912393,-0.5087957,-0.06978505,0.95653605,-0.98793834,-0.18013132,-0.23485906
165,178.0,-0.07852177,-1.0833889,,0.009254513,-0.12699291,0.28951246,0.11725373,1.0587436,-0.15480502,-0.31019938,-0.22689849,0.098221965,-0.20863134,1.192931,0.92807657,-0.6598446,-0.0648193,1.8898797,-0.14985277,-0.7260275,-0.065326765
166,179.0,-0.091049954,0.37220988,-0.07247864,-0.8155046,-0.16125391,-1.0284809,-0.01252594,-0.5433083,0.016787121,-0.20627274,-0.10954421,-0.51563954,-0.5471061,-1.39694,-0.7688796,-0.5285559,-0.097319715,0.42447126,-0.13677378,-1.1949606,-0.23420745
167,180.0,-0.118381195,1.7592477,-0.40579826,-0.044350505,-0.24689779,-1.3535843,-1.1328154,-1.0906713,0.25781706,-0.008502069,1.2383515,-0.23094937,1.399334,-0.37508202,-1.1226016,-0.50399387,-0.056627806,0.553625,-0.015196331,-1.9154522,-0.27684718
168,181.0,0.17165501,-0.62695646,-0.3839723,-0.14726049,0.10950857,-1.2798103,-0.36051178,-1.5671927,1.3133049,0.37259176,0.35984567,-0.117995396,0.02865492,0.04739828,0.66384864,0.24056818,-0.097188994,-0.71788657,0.80722934,-0.7580381,-0.25918692
169,182.0,-0.46117902,-0.48428962,0.07720385,-0.6206033,-0.5286259,-0.15209708,-0.28927287,0.12762466,-0.8799034,-0.3992449,-0.8664471,-0.35861075,-0.63433933,0.7627389,0.11124917,-0.7451412,-0.0686133,1.5860898,-0.65213764,-0.8633832,-0.11810516
170,183.0,0.06267622,1.8064498,-0.061713304,1.1384223,-0.41895398,-0.018980132,0.60721105,-0.3512195,0.28923187,-0.096197054,-0.3606041,-0.9327853,-0.89000046,-0.0089294845,-0.95677334,-0.1183285,-0.06619887,-0.018248573,0.73054504,-0.3428877,-0.030856697
171,184.0,-0.23176411,-0.39106047,-0.05045988,-0.6132197,-0.3989068,0.58210146,0.47255188,0.646854,-0.1718107,-0.17706923,-0.71195894,-0.8493105,-0.2073008,0.7317295,-0.10943053,-0.6729654,-0.084741965,0.22992593,-0.3957561,-0.121148795,-0.14432131
172,185.0,0.3689066,-0.68898344,-0.033819444,1.2196939,0.24836126,-0.81867933,-0.59392184,-1.022529,1.0683211,0.3709492,0.9442017,0.3046648,0.661891,-0.8908058,0.87082213,0.42183715,-0.06282891,0.08721072,0.8758497,-1.1150352,-0.13364992
173,186.0,0.85382265,-0.64913833,,-0.4584988,0.7431134,-2.0273569,-1.7266746,-0.944081,-0.19774602,0.39902043,0.7797745,0.63954705,0.7611439,-1.807231,-0.63739234,0.5293822,-0.07201356,-0.34559622,-0.63439053,-1.2866077,-0.0696471
174,187.0,-0.020592844,-1.3098018,-0.22892757,0.17325632,-0.12929009,-0.9701136,-1.1470295,0.5981883,-0.5826171,-0.3960644,1.9566082,0.9256892,0.18803206,-1.0308537,0.54004127,-0.37574503,-0.08040698,0.27960557,-0.40417853,-0.88438565,-0.2206102
175,188.0,-0.5535574,-0.4626282,-0.1639175,-0.1752699,-0.2195069,-0.63649315,0.31140715,1.2648716,-0.8220576,-0.53656876,-0.40162814,-1.1238918,1.6111126,-0.52290344,-0.61184204,-0.10383907,-0.07036207,-0.22252826,-0.21497436,0.07503271,-0.26318866
176,189.0,-0.48708788,-0.5194603,0.08547518,-1.2377619,-0.42661068,1.2003294,0.40469435,1.2743176,-1.8609016,-0.7069378,-0.9423797,-0.6102113,-1.2959622,1.3388742,-0.5461762,2.213641,-0.071692236,4.8569307,-1.9995097,-0.5808161,-0.16791272
177,190.0,-0.47124493,-0.5453841,-0.11630617,-1.1512913,-0.48034322,-0.6563577,0.46202576,-0.06426917,-1.1957318,-0.74746704,-0.7395757,-0.7817821,-1.2513078,-1.216594,-1.0377612,-0.6047384,-0.07209428,2.165668,-1.4201887,-0.5525492,-0.1370561
178,191.0,0.5931798,0.3930354,-0.22458054,3.0038655,0.5568656,-0.14139771,-0.6045815,-0.86818016,0.82523316,0.78536546,0.5325191,0.28772143,0.052663933,-1.143532,0.36676306,1.1604022,-0.069554724,0.019992786,1.2806957,-1.2328467,-0.0929305
179,192.0,-0.08232296,2.0388331,0.19667237,1.2930982,-0.21830246,0.44352484,0.40608627,0.74285525,0.4325149,-0.1799238,-0.37616467,-0.48009473,-0.38837385,0.7009802,0.761973,-0.2311552,-0.06552148,1.7357485,0.5279331,0.009726027,-0.08442188
180,193.0,-0.25868842,-0.9972904,0.019662557,0.35670844,-0.23604353,-0.4468701,-1.0462204,0.27771947,-0.39841953,-0.27160373,-0.52145547,-0.1924429,-0.40168118,-0.49208945,-0.44611976,-0.31117344,,0.048823204,-0.46964452,-0.25111806,-0.059073284
181,194.0,-0.21139976,0.2253838,-0.045030776,0.10030779,-0.22708626,-0.034112893,-0.41174167,-0.12695514,-0.42668545,-0.28094456,-0.25794426,0.59100175,0.26866746,-0.04586824,1.0696253,-0.34584776,-0.06828338,1.7285229,-0.5543353,-0.8751168,-0.07827075
182,195.0,-0.18609886,-0.019855905,,-0.7033249,-0.22908342,0.8581754,1.25259,0.61531204,-1.4811544,-0.480472,-0.9072345,-0.19777645,-0.15640107,0.7019503,0.6086088,0.0073217507,-0.07221428,3.247829,-1.8431355,-0.2953794,-0.15963945
183,196.0,-0.3559971,-2.0355566,,-1.7057683,-0.46562818,0.06367517,1.9224837,2.276012,-1.6650277,-0.52875626,-0.74209535,-0.6105031,-1.1869721,2.1509302,-0.737695,-0.7041055,-0.07254852,1.4418355,-1.5475339,0.05488497,-0.14193515
184,197.0,-0.31727538,1.4510014,-0.06743142,2.7525845,-0.27356878,-1.3944002,0.5471936,-1.422364,2.0184493,-0.049300425,0.3662944,-0.60582864,0.4364985,-0.9912977,-1.058888,-0.355417,-0.071047395,-0.33492166,1.6746387,-0.4029929,-0.047957037
185,198.0,-0.42418566,1.9354507,-0.04892447,1.9666612,-0.3802628,-0.45212197,0.39279985,0.061252605,1.0973927,-0.49991855,-0.46414664,-0.5180425,-0.11329972,0.10382438,-0.2239881,-0.8943488,-0.08203964,0.9094066,1.1901094,-0.3875769,-0.13548964
186,199.0,4.6383424,0.9968053,-0.17332079,2.4429548,4.8894176,0.8792212,-0.069027595,-0.94907516,2.938229,4.5604496,0.43773648,2.2227921,1.6903591,-0.15505528,0.07321168,3.519222,-0.07290231,-0.030200364,2.843146,-0.7722795,-0.08127369
187,200.0,-0.17825955,0.008480864,0.09954428,2.1075659,-0.13536888,-0.6191093,-0.8653534,-1.1360644,0.61994934,-0.4931683,0.15045264,-0.18113235,-0.56780463,-1.012468,0.5942031,-0.28012246,-0.072285645,-0.48292437,0.76759124,-0.9782161,-0.023483936
188,201.0,-0.3219664,0.5317681,-0.22082432,1.1950194,-0.25723872,-0.16040939,-0.1861834,-0.43660387,0.29609394,-0.2221508,-0.09619055,-0.1937685,-0.13995934,-0.71305776,-0.6142077,-0.41080043,-0.072857305,0.07576517,0.25292116,-0.7238544,-0.20918475
189,202.0,-0.018387755,2.151543,-0.1975799,3.408067,-0.10045901,0.43318838,-0.2962933,-0.6554816,1.7738501,0.055471376,-0.042078298,0.21816388,-0.34686863,-0.10035757,0.71205485,0.011619571,-0.07306511,-0.40273413,2.1727617,0.07044439,-0.13393547
190,203.0,0.9552072,-0.34566218,-0.3636447,-0.08590199,1.542885,0.032915685,1.7837455,1.0230135,-0.48889872,1.4129648,-0.025689404,0.6651436,0.494826,0.40041894,-0.726939,0.7251153,,-0.01852146,0.061378703,-0.15894455,-0.105212934
191,204.0,-0.2594262,1.1193542,-0.041855317,1.7765273,-0.32149085,0.27357543,0.99970937,-0.45748335,0.9664393,-0.07240203,-0.41553098,-0.8162153,-0.3761676,0.2736207,-0.26765588,-0.21545848,,-0.48215526,0.8403133,0.20968394,-0.172878
192,205.0,-0.329096,-0.4857386,0.01434196,0.03011955,-0.36431953,0.87642837,-0.21004099,1.0859618,-0.23738647,-0.48883632,-0.22466566,-0.9861535,-0.076163955,1.8295835,-0.597341,-0.5449263,-0.44698155,1.0094247,-0.21730071,0.36476034,0.031504773
