,INVO,Spec_int,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
47,588658,4,-0.6423619,-0.23605455,0.9354933,-0.07596872,0.16052267,0.053846106,0.64915514,-0.5575367,-0.754481,-0.9697536,-0.7752953,-0.20038997,-0.14489152,-0.3843724,-0.10021001,-0.59641224,-0.6599774,-0.8461087,0.22441198
48,588675,4,-0.54747856,1.4611611,0.109291725,-0.076916166,0.9069572,0.05907136,0.40666452,-0.92785966,-0.8784491,-0.8018482,-0.82810223,-0.17366685,0.18704745,-0.8037529,-0.11012564,-0.23014803,-0.7173499,0.100497186,-0.14784889
49,588647,4,0.2446096,0.50864893,0.08826858,-0.06439631,-0.005484222,0.05874972,2.0577102,-0.33423567,-0.46811345,-0.96911424,-0.47128388,0.22040756,1.0055492,0.53255564,0.03334081,-0.08896513,-0.33621398,-0.8080142,0.22365107
50,588277,4,-0.8892643,-0.5243522,0.35837314,-0.08506934,-0.4366337,0.059384782,0.27684036,-0.6255581,-0.689885,-0.49226773,-0.6609014,-0.22004336,0.10157936,-0.5245173,-0.098396406,-0.3668888,-0.29090637,-0.8939491,0.17059614
51,597172,4,-0.632685,-0.25001875,0.34281474,-0.07815546,0.2587916,0.051656,0.045722812,-0.9282733,-0.8851606,-1.582784,-1.2621621,-0.26700282,-0.23473221,-0.42037374,-0.09696514,-0.04754973,-1.195745,-0.75795007,0.053510077
52,597203,4,-0.7316156,-0.3899519,1.5406811,-0.062070817,-0.4557112,0.053225275,-1.4956617,-0.17810132,-0.5322683,-1.0756912,-0.80786216,-0.18016815,-0.43646127,0.15997714,-0.08074971,-0.61336774,-0.47841734,-0.8321161,0.17436175
53,597228,4,-0.9063492,-0.7283706,1.6062851,-0.08830869,0.8327581,0.08016845,-0.729852,0.38656598,-0.69631714,-0.43031457,-0.6334489,-0.23182915,-0.20060311,-0.6845492,-0.09934205,-1.0863566,1.255431,0.9067633,-0.10928319
54,588138,4,0.06705523,0.073256865,0.07254642,-0.083850995,0.35226378,0.070905246,0.7661907,-0.39015502,-0.36429584,-0.73144704,0.11493789,1.1944283,0.488691,0.29473123,0.003497751,0.043712243,-0.5607467,-0.83129376,0.21451464
55,588307,4,-0.3320076,0.07834036,0.9696358,-0.08717341,-0.25638226,0.069516905,-0.06362353,-0.61011356,-0.6827386,-0.3838832,-0.40194842,-0.09237076,0.30064166,-0.4839566,-0.09998365,-0.090185985,-0.29690745,-0.80832857,0.43983093
56,483157,4,0.15077792,4.8356004,0.4677765,-0.073036775,0.6954312,0.06592091,0.04418247,-0.6004132,-0.3238409,-0.32685554,-0.7822045,-0.13165739,-0.3324478,-0.5807308,-0.10053971,-0.9057746,-0.83923227,-0.97624254,0.03190103
