,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42
1,-0.534822014188135,-1.14316106333675,0.715252026134349,0.102727183036156,-0.563167417032433,1.04468804722293,1.24581235628096,1.04708969459962,1.24655290752181,1.7671323657843,0.911398002617533,-1.62967733793944,-0.350743531640707,0.456878313205565,0.647822261658689,0.679598402002473,1.39903858949714,0.458098326646884,-1.95965299026945,-1.0344331118915,0.251472269156168,-0.24498494917413,-0.208275052419916,-0.159301878407835,0.888443925506527,-0.136059509873657,0.868088612248801,0.154019115199793,-0.618126330592363,0.48050859681077,-1.53228507227576,-0.272127392512558,-0.525247271487513,-0.590963975432859,1.24117515167813,0.190984985803569,0.806480831166292,0.260302923353049,0.921824323265358,-2.52924132812942,-9.96536186903541e-13,-3.12638803734444e-13
2,0.169431282802049,0.508145803152358,1.56885873749708,0.716748386819612,-0.626938495980264,-1.06539679351635,0.144239581769774,-0.343199718181851,-0.464435622411676,0.805762358602985,0.12930022259322,-0.686106966749015,-1.24191892357986,0.990925786397242,0.626869880843111,0.284552078599006,0.254672586930322,-0.482033584137862,-0.750345084792,0.916089586767959,1.1455722125439,-0.589904036544277,-0.142491843365401,-0.260166698656184,-0.311324244995455,0.0226082881366474,0.630015489073805,0.6282724184539,-0.00265933437966802,0.903324254761039,0.528577081340295,-0.864124495850146,0.699068713933788,-0.9597314724289,-0.184282595581775,0.25694399013924,0.661319346046383,1.76066123422929,-0.111799965899174,-0.738577461859068,-8.36442026752593e-13,-1.50812695665081e-12
3,-0.38273646603993,0.164297775961403,0.284926650294448,0.456470125373763,-1.07566685386111,1.40879494287573,-0.152586074574958,0.148543588628375,-0.379564989006683,0.457998059483403,0.0811848988146188,0.703829561943204,0.345096346654211,0.162709057582218,0.0679116806761355,-0.930757895309801,-1.3767430956107,-0.147141673309208,-0.84509258473017,-0.283826400340085,-0.111945782762325,-0.566689649734812,-0.694502039449456,0.0920975348942688,1.53812736075574,0.354108742568936,-1.06013286729881,0.216171779195643,0.273528158618194,0.0981818894326133,0.632479218371605,-0.0559571122237389,0.561386234825004,-0.419125915587665,-0.37329724337752,0.522688762771615,-0.0856369863230027,1.04581499191476,0.479862866383967,-1.78157871699605,-1.69286806794844e-12,2.96651592179842e-13
4,-0.226989002759231,0.686204590565447,0.749011822575359,0.117312072644852,0.0536883744943545,0.484696908740472,0.499067329207031,1.022522552558,0.0737047374910869,0.250664420557643,0.844010091219128,-0.208253052717018,-1.6185490314259,-0.0538941354531437,0.249031524625516,-0.0516163203646251,-1.7686930500308,-0.0441510971457489,0.106139560372075,0.561258749531649,0.48536796782067,0.772463845851277,-0.047704511684675,-0.541581209806988,1.77862078208403,0.335509034665048,-0.220465537640213,-0.110216930448229,-0.440440824657267,0.717379272016477,-0.278055522461778,-1.51572818369195,2.32805926479689,-0.62104435399074,-0.734235492521336,0.288563767951538,1.04259473511204,-0.612233585975481,0.688280618866389,-1.43433246977646,3.13371550930697e-12,-8.70414851306123e-14
5,0.0376056225527952,0.948252891229497,0.505613122718781,-0.111036649350735,-0.199768797978701,-0.620279850537732,0.464375694306134,0.0219342473641083,-0.908437580349085,-0.5601546880856,0.488596981910639,0.796784797370692,-0.277801033136233,0.257439431872652,1.0532252291082,0.168381337897195,0.186858644626212,0.15894529533528,0.289159870477009,0.714205299608011,-0.961914127248374,-0.553582520349801,0.783715633742372,0.632341053326858,2.05858834828947,-0.043628004752544,0.0187860345058215,-1.09726769262548,0.0631786242440779,1.27598018355053,-0.309837363032237,-0.610773685518987,0.315885350372608,-0.382781614906504,-0.587459823698927,0.00241661404774736,-0.00149285809780961,1.05558111825614,-0.449699589615191,-0.989763674940319,1.22746257602557e-12,-1.35003119794419e-12
6,0.616665843556788,0.483602510444488,0.36224888057809,-0.232338508367258,-0.604085053109272,-0.567987244284064,-0.0830801140435322,-1.11031869788039,-1.80626761653785,-2.00761919340666,1.953432493577,1.05657800342053,-1.74877653946363,-0.180887035108465,-0.232145399370186,1.52339596390418,-0.225482469217947,-0.438896326826555,0.805165370274171,0.676535122752271,0.123886652975431,-1.56679868075396,0.522966618763091,-0.25098552007836,0.16587834701592,0.68436542885173,1.18568363222474,0.0955450507368934,0.494663352697415,0.0736497070124632,-1.32977367114321,0.74162317348889,0.442247412150981,1.65740387436522,0.115685369762334,0.846328243310993,0.541243857989173,-0.131631662936102,0.125173474719762,-0.897353717680426,2.96251911890977e-12,-1.58806301442382e-12
7,0.493303894164799,0.420389561848507,0.923875992935988,0.541398534432022,0.285134512356538,-0.991840659268731,-0.247056893685737,-0.352794435144714,-0.267571724304139,-0.439805538224289,0.128008641466857,1.1457858063132,-0.950017871257961,0.103905359083609,0.916343732752688,0.10146928938118,1.34022257400147,-0.572340906526011,-1.31178615002857,-0.504523491182386,0.099310029800337,-1.69952898841492,0.017541509057241,0.188370499959447,0.243971257816766,0.037467258383742,0.857356982792203,-0.491273545842842,0.530840491833171,-0.403060895743191,0.00177704291604103,-0.412259813766948,-0.335076590395293,0.832719552677032,0.323944637374535,-0.268755477286617,-0.660847740851855,-0.487101771013043,-1.69852107680483,-1.44770263455369,-1.4166445794217e-13,9.00612917575927e-13
8,0.583766020876648,0.518454271015117,-0.47000256915353,1.12702566146267,0.719986162140874,0.159554130813017,-0.140814299576546,0.675096479722845,-0.59934248592739,0.531790230657657,-0.219128338742372,0.824792067600109,-2.64124122187956,0.941312819829466,-0.449690857355411,0.65850050726286,0.844612444915521,-0.441044362505252,-2.20211809154256,2.49288520003274,0.738095348514334,-0.232359560378182,1.16931294584651,-0.475256800359949,-3.27596855097271,-0.0568139382352839,-0.38315145718335,2.99485127232767,0.814935792804768,-2.45306830471843,-1.71174008451876,3.15008179132739,-0.0789593971434769,2.24129669561041,-2.8677485840589,-0.68916017989175,-1.14360388764111,0.575727996239744,-0.932978199071186,-1.34638230147868,1.87716509003621e-12,5.08038056068472e-13
9,0.0383012844794495,0.302844326306664,1.44852449582519,-0.839878750745955,0.509220854858552,0.0455626320081252,0.0690826836824329,-0.312006771350018,-0.665242593804402,0.448211149385806,0.521772201061537,0.393704581305235,2.3194022024757,0.00105978318945542,1.25701685456705,0.911307104463516,0.614907350623866,0.424989096071517,-0.559523179811059,-0.0338469929332316,0.614785946220711,0.524864959160929,-0.280201860490965,0.124004996818294,0.699099652346475,-2.13055175621947,0.967444468671218,-3.3834145164924,-0.823812837534464,0.87678912192884,0.714504931372594,1.19239147159707,0.162830292901228,1.41769889570042,-3.20688109902487,-0.316197627649613,-2.17807828947887,0.243183879271383,-0.386729046313689,-2.0873196520802,-1.87583282240666e-12,7.97584220890712e-13
10,0.550464091371199,0.466966471955523,-0.537830650518639,0.75561750653695,-0.202016024676591,-0.570686780392052,0.14265385050134,-0.470826817361699,-0.836589446470752,-1.03332399819903,0.654094904467267,0.713746541782601,-0.187266384091442,-1.2480354846474,-1.22532351754648,1.31538525692533,-0.538537116112663,0.973455144136918,-1.34695258365321,0.453528608963705,0.488993214638832,-0.0164849495703296,0.457341488354203,-1.26683710048353,-0.568666761661691,-0.521047943970227,0.211855496994706,0.594008490100948,0.521519677398329,-0.433821970746165,0.0182689704918639,1.20529384088785,-1.92426990985309,-0.0948757365377053,0.742495623034773,-1.09135677502835,0.592863594604953,1.16655056886908,0.833764234280245,-1.10521213777387,1.70263803056514e-12,-9.62785406954936e-13
