gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2464630683	a92f4b3c-ae5c-45af-8dac-4a6a88d35ddd	567e797a-eac9-4467-8163-73f560187a81	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea	cinerea	VARIETY	Vitis cinerea var. cinerea	Vitis cinerea var. cinerea		US	Pittsburg; S side West McKay St., ca. 725 m W of US Hwy 69.	Kansas			ae23c0f2-f322-408e-8d0d-024a96443acf	37.45323	-94.71326	500.0		278.0				2014-07-30T00:00:00	30	7	2014	7222051	5372379	PRESERVED_SPECIMEN	KSP			2218			CC_BY_4_0		Samantha Young Pryer			2020-02-10T10:09:48.462Z		GEODETIC_DATUM_ASSUMED_WGS84
2464630611	a92f4b3c-ae5c-45af-8dac-4a6a88d35ddd	674317a4-05dc-4690-b41f-159f36f59a71	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea	cinerea	VARIETY	Vitis cinerea var. cinerea	Vitis cinerea var. cinerea		US	On the NE corner of S 170th St and E 560th Ave	Kansas			ae23c0f2-f322-408e-8d0d-024a96443acf	37.42944	-94.79305	800.0						2014-08-07T00:00:00	7	8	2014	7222051	5372379	PRESERVED_SPECIMEN	KSP			2384			CC_BY_4_0		Samantha Young Pryer			2020-02-10T10:09:48.354Z		GEODETIC_DATUM_ASSUMED_WGS84
2464630355	a92f4b3c-ae5c-45af-8dac-4a6a88d35ddd	14f86158-88e0-4011-a40a-d6a05eac349e	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea	cinerea	VARIETY	Vitis cinerea var. cinerea	Vitis cinerea var. cinerea		US	Pittsburg; S side West McKay St., ca. 725 m W of US Hwy 69.	Kansas			ae23c0f2-f322-408e-8d0d-024a96443acf	37.45323	-94.71326	500.0		278.0				2014-07-30T00:00:00	30	7	2014	7222051	5372379	PRESERVED_SPECIMEN	KSP			2217			CC_BY_4_0		Samantha Young Pryer			2020-02-10T10:09:48.461Z		GEODETIC_DATUM_ASSUMED_WGS84
2464629461	a92f4b3c-ae5c-45af-8dac-4a6a88d35ddd	9bad792a-cb3b-4246-8818-34918b2d13d1	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea	cinerea	VARIETY	Vitis cinerea var. cinerea	Vitis cinerea var. cinerea		US	Pittsburg; E side of NE 80th St., ca. 430 m from the road and about 827 m N of NE Weir Rd., ca. 5.6 mi SSE of the intersection of Broadway St and US Hwy 126.	Kansas			ae23c0f2-f322-408e-8d0d-024a96443acf	37.31794	-94.68177	1000.0		264.0				2014-07-07T00:00:00	7	7	2014	7222051	5372379	PRESERVED_SPECIMEN	KSP			1575			CC_BY_4_0		Samantha Young Pryer			2020-02-10T10:09:48.040Z		GEODETIC_DATUM_ASSUMED_WGS84
2464627951	a92f4b3c-ae5c-45af-8dac-4a6a88d35ddd	29996b5c-bca7-45e9-8004-ededc069cc99	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea	cinerea	VARIETY	Vitis cinerea var. cinerea	Vitis cinerea var. cinerea	(Engelm.) Engelm. ex Millard	US	On the E side of 26 HWY (S Main St), ca. 2.12 Km N of 166 HWY and ca. 2 air mi. SSW of the intersection of US Hwy 66 and 26 Hwy.	Kansas			ae23c0f2-f322-408e-8d0d-024a96443acf	37.04324	-94.64152							2014-04-29T00:00:00	29	4	2014	7222051	5372379	PRESERVED_SPECIMEN	KSP			230	S. Young		CC_BY_4_0		Samantha Young			2020-02-10T10:09:48.105Z		GEODETIC_DATUM_ASSUMED_WGS84
2464625050	a92f4b3c-ae5c-45af-8dac-4a6a88d35ddd	8e59214d-4da9-4c0a-92a8-357b03400f65	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea	cinerea	VARIETY	Vitis cinerea var. cinerea	Vitis cinerea var. cinerea	(Engelm.) Engelm. ex Millard	US	Grand River Dam Authority, ca. 0.02 km NNW of intersection of E 65 rd and S 540 rd, ca. 3.23 km WNW of intersection of US Hwy 66 and Hwy 125 in Miami.	Oklahoma			ae23c0f2-f322-408e-8d0d-024a96443acf	36.92175	-94.91864			236.0				2015-06-27T00:00:00	27	6	2015	7222051	5372379	PRESERVED_SPECIMEN	KSP		KSP013560	GRDA-399	C. Curran	2016-01-01T00:00:00	CC_BY_4_0		Sperry Herbarium Staff			2020-02-10T10:09:46.769Z		GEODETIC_DATUM_ASSUMED_WGS84
2447180803	95c938a8-f762-11e1-a439-00145eb45e9a	196688ce-bccc-4ebb-a00b-ac2eb0cbb79a	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea	baileyana	VARIETY	Vitis cinerea var. baileyana (Munson) Comeaux	Vitis cinerea var. baileyana		US	Flint Creek bottoms just W of Lacon	Alabama			b554c320-0560-11d8-b851-b8a03c50a862	34.334465	-86.908574	1328.0						1969-07-09T00:00:00	9	7	1969	5658537	5372379	PRESERVED_SPECIMEN	KU	KANU	306194		Robert Kral		CC_BY_4_0		Robert Kral			2020-04-07T01:41:22.570Z		
2446535525	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:101162140	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea	cinerea	VARIETY	Vitis cinerea var. cinerea	Vitis cinerea var. cinerea		US	Otter Slough Conservation Area Botanical Inventory. Pool No. 26 along 870 Express.	Missouri		3	90fd6680-349f-11d8-aa2d-b8a03c50a862	36.705279	-90.127821			98.0				2019-06-11T00:00:00	11	6	2019	7222051	5372379	PRESERVED_SPECIMEN	MO	MO	101162140	Brant 9101	Alan Edward Brant (MO)	2019-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Alan E. Brant			2020-03-26T18:27:16.156Z		GEODETIC_DATUM_ASSUMED_WGS84
2397801291	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3d80c859f-9a16-4ed1-90ba-99373e0a2575	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea		SPECIES	Vitis cinerea (Engelm.) Millardet	Vitis cinerea	(Engelm.) Engelm. ex Millardet	US	Marengo Co., Along Rt. 43, between Linden and Demopolis, near Old Springhill.	Alabama		1	bc092ff0-02e4-11dc-991f-b8a03c50a862	32.4469	-87.7886			84.0				2014-08-17T00:00:00	17	8	2014	5372379	5372379	PRESERVED_SPECIMEN	US	Botany	3712246	12803			CC0_1_0		J. Wen, X. Yang & W. Shi			2020-04-26T21:40:10.050Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
2268971005	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:101076407	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea	cinerea	VARIETY	Vitis cinerea var. cinerea	Vitis cinerea var. cinerea		US	Wiggins Property, along0 Calumet Trail, SE of S end of Royder Road, SE side of College Station.	Texas			90fd6680-349f-11d8-aa2d-b8a03c50a862	30.51019	-96.27103			77.72				2017-07-14T00:00:00	14	7	2017	7222051	5372379	PRESERVED_SPECIMEN	MO	MO	101076407	Yatskievych 17-112			CC_BY_4_0	Missouri Botanical Garden	George Yatskievych|Ashley R. Green|Andrew Krisop			2020-03-26T18:27:34.396Z		GEODETIC_DATUM_ASSUMED_WGS84
1990674053	95c938a8-f762-11e1-a439-00145eb45e9a	e96083c2-2d40-497a-a102-f36589f93eac	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea		SPECIES	Vitis cinerea (Engelm.) Millardet	Vitis cinerea		US	Sumner, 8.2 air km S	Missouri			b554c320-0560-11d8-b851-b8a03c50a862	39.58249	-93.24056	13.0						2016-08-16T00:00:00	16	8	2016	5372379	5372379	PRESERVED_SPECIMEN	KU	KANU	421057		Craig C Freeman		CC_BY_4_0		Craig C Freeman			2020-04-07T01:41:24.928Z		
1981528998	95c938a8-f762-11e1-a439-00145eb45e9a	72e87565-18da-4a33-b04e-356ea8c1e5cd	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea	cinerea	VARIETY	Vitis cinerea var. cinerea	Vitis cinerea var. cinerea		US	Mound City, 5.4 air km WSW; Dingus Natural Area	Kansas			b554c320-0560-11d8-b851-b8a03c50a862	38.1354	-94.87686	4.0						2018-06-21T00:00:00	21	6	2018	7222051	5372379	PRESERVED_SPECIMEN	KU	KANU	420620		Craig C Freeman		CC_BY_4_0		Craig C Freeman			2020-04-07T01:41:24.613Z		
1949869614	d415c253-4d61-4459-9d25-4015b9084fb0	f58080f4-fcf4-40ef-b59d-40dd5a24ec73	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea		SPECIES	Vitis cinerea (Engelm.) Millardet	Vitis cinerea (Engelm.) Engelm. ex Millardet	(Engelm.) Engelm. ex Millardet	US	Town of Federalsburg, Idylwild Wildlife Management Area, near the parking area on Noble Road, growing in trees around the agricultural fields.	Maryland			ae447c50-b8a8-11d8-92a4-b8a03c50a862	38.75969	-75.72247							2010-06-29T00:00:00	29	6	2010	5372379	5372379	PRESERVED_SPECIMEN	NY	NY	3848388	13744			CC0_1_0	The New York Botanical Garden	W. D. Longbottom			2020-05-03T18:44:01.417Z		GEODETIC_DATUM_ASSUMED_WGS84
1949868457	d415c253-4d61-4459-9d25-4015b9084fb0	f0709f7b-aafd-4092-9806-b2c3ce0b0055	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea	helleri	VARIETY	Vitis cinerea var. helleri (L.H.Bailey) M.O.Moore	Vitis cinerea var. helleri (L.H.Bailey) M.O.Moore	(L.H.Bailey) M.O.Moore	US	1 mile west of Pottsville; along Cowhouse Creek	Texas			ae447c50-b8a8-11d8-92a4-b8a03c50a862	31.675109	-98.340924	5241.0						1947-05-28T00:00:00	28	5	1947	5658526	5372379	PRESERVED_SPECIMEN	NY	NY	3848506	53787			CC0_1_0	The New York Botanical Garden	V. L. Cory			2020-05-03T18:43:49.484Z	StillImage	
1949866494	d415c253-4d61-4459-9d25-4015b9084fb0	e83e3964-ffe4-4966-9ff3-2f9755349fb4	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea		SPECIES	Vitis cinerea (Engelm.) Millardet	Vitis cinerea (Engelm.) Engelm. ex Millardet	(Engelm.) Engelm. ex Millardet	US		Texas			ae447c50-b8a8-11d8-92a4-b8a03c50a862	30.267153	-97.743061	26832.0						1934-10-15T00:00:00	15	10	1934	5372379	5372379	PRESERVED_SPECIMEN	NY	NY	3848422	s.n.			CC0_1_0	The New York Botanical Garden	B. C. Tharp			2020-05-03T18:44:01.012Z		
1949864769	d415c253-4d61-4459-9d25-4015b9084fb0	e0c04930-d395-4530-a46c-ba51865e0e72	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea		SPECIES	Vitis cinerea (Engelm.) Millardet	Vitis cinerea (Engelm.) Engelm. ex Millardet	(Engelm.) Engelm. ex Millardet	US		Texas			ae447c50-b8a8-11d8-92a4-b8a03c50a862	33.626809	-96.677725	48360.0						1890-01-01T00:00:00			1890	5372379	5372379	PRESERVED_SPECIMEN	NY	NY	3848404	s.n.			CC0_1_0	The New York Botanical Garden	T. V. Munson			2020-05-03T18:43:48.343Z		
