,INVO,Spec_int,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
49,588182,4,0.182673022,1.77088809,0.482406914,0.015616148,1.00903213,0.049013127,1.193729877,-0.872727633,0.217408627,0.099021628,-0.612525523,0.282576174,1.786168814,0.530656815,0.063727297,-0.693238854,-0.721607566,-0.596026599,0.050495792
50,588165,4,1.02467823,1.55529952,0.059820209,-0.039024301,1.042886019,0.051371802,1.225920439,-0.96120429,0.129860222,0.203515872,-0.721972108,0.115455464,0.516178787,0.612122238,0.055855624,-0.281164765,-0.983082473,-0.767925262,0.077765718
51,483164,4,0.561401367,1.762564421,0.017131111,0.015388536,1.713289142,0.05584174,1.242851496,-0.472779304,0.438480586,1.648507476,0.735171854,0.347164243,1.505292177,1.35520196,0.101823241,-0.2850582,-0.329867005,-0.741297364,0.192269787
52,483160,4,0.766904354,1.166409492,-0.720660686,0.045494601,1.003981233,0.050672442,1.102413535,-1.110148668,0.494519293,0.788639784,-0.034989178,0.091983862,2.028911352,0.588478029,0.072204381,-0.420924246,-0.998413265,-0.464626044,0.128755614
53,483161,4,0.153739572,0.416944236,-0.623004735,-0.006314384,0.786200047,0.053469885,0.983211339,-0.658273995,0.028587615,0.524727643,-0.252711147,-0.034908485,1.052649617,0.634254217,0.051561594,0.093443222,-0.134104535,-0.866387725,0.097821869
54,483148,4,0.818477869,3.857332468,1.191535115,-0.000183189,1.100175142,0.051216438,1.192223072,-0.723675728,0.326204926,0.645380259,-0.418233663,0.289174885,1.606624722,0.786179721,0.104005054,-1.281027198,-0.398972154,-0.638089657,0.088012531
55,588583,4,0.133742467,1.390070796,-0.617878914,0.024828603,1.220078111,0.053756036,1.727280021,-1.405053377,-0.107599318,-0.147301793,-0.878362715,0.617713869,1.243900299,0.538681149,,-0.738715172,-1.403623104,-0.461931318,0.114680909
56,588584,4,-0.168779016,-0.142604232,-0.473648429,0.000147914,1.016859889,0.05412817,1.306566596,-0.730160058,0.245285735,2.045503139,0.427874655,0.033849046,0.830558538,0.322171211,0.051893312,-1.196244836,-0.753891349,-0.727241158,0.057824962
57,588585,4,0.856777608,1.024791002,-0.410771847,0.029379712,1.046753407,0.051259227,1.090676069,-0.980516195,0.428253114,0.620246768,-0.222571522,0.382143855,1.803864837,0.311157018,0.067619398,-0.847069621,-1.003171921,-0.583470225,0.164148241
58,483157,4,0.382849246,1.114336133,-0.063200891,0.051675819,1.761484265,0.055852875,0.81963855,-0.641900003,0.7422418,0.902988553,-0.361673862,0.045569897,0.831567705,0.416337639,0.083130412,-1.319364071,-0.641497791,-0.861887395,0.097439133
59,594349,4,1.112145662,2.944112062,0.451514572,-0.019218436,1.11010313,0.053867146,0.96999687,-1.032100797,0.129502028,-0.232924774,-0.534854352,0.013584537,1.804039836,0.620093644,0.08592467,0.540469944,-0.955834627,0.288731426,0.07499513
60,588648,4,-0.088554651,-0.191328287,-0.59527719,-0.040136185,0.206674144,0.049565315,0.442677796,-0.586668015,0.045624867,0.014196718,-0.97969234,-0.089197606,0.594287753,0.126644611,0.046242557,-1.31244719,-0.401046544,-0.591862261,0.157781377
61,1587,4,0.194010139,1.032094598,-0.368220508,-0.000615113,0.318978935,0.050527617,0.842436969,-1.082226753,-0.087391414,0.992027998,-0.000589708,-0.225193724,0.293373853,0.313107491,0.08122395,-0.422885656,-0.820922196,-0.363612622,0.035634067
62,588647,4,0.043290764,0.819827199,-0.821665108,-0.024323571,0.743452191,0.050486177,1.346210837,-1.223137617,-0.139656231,-0.253261536,-0.894260526,0.284356862,1.010745883,0.614740252,0.074985966,-0.676939666,-1.269192815,-0.561041653,0.069544367
63,588658,4,-0.230978191,1.005987763,-0.965692282,-0.007919162,0.351451337,0.049072199,1.282615662,-1.318291187,-0.282172501,-0.043790061,-0.845227301,-0.172941342,0.537125349,0.041653004,0.046458844,-0.904111743,-1.33334446,-0.599471986,0.10151536
64,483162,4,-0.011320007,0.535379469,-0.90783453,-0.00778334,0.258457989,0.053218145,0.669643641,-0.591873705,-0.1275177,0.757340133,-0.579416931,-0.23018305,0.825535297,0.221175492,0.061270956,-1.310121894,-0.163690105,-0.617500246,0.094861567
65,588675,4,-0.227845594,0.440613031,-0.611251831,-0.045911558,0.395230055,0.049616419,0.9150756,-1.105904937,-0.149851397,0.091703102,-0.71959573,-0.188776761,0.594525158,0.410149664,0.04842639,-0.728551209,-0.894756734,0.775669336,0.009511985
66,483159,4,0.261832982,0.551974654,0.346387982,0.03722854,0.627367198,0.049980704,1.450346589,-1.024661779,0.020083863,-0.221225798,-0.879152656,0.337797582,1.040455461,0.847863913,0.064324088,-0.669066966,-0.95050019,-0.692544639,0.052741937
67,483151,4,-0.301476061,0.864186585,-1.023355246,-0.027899057,0.839894593,0.050184276,1.172175288,-1.171690941,-0.014580423,0.133093461,-0.479079247,0.201297715,1.422984958,1.538573265,0.062478755,-0.440363109,-1.270588994,-0.693488419,0.248089328
68,588307,4,0.247210234,2.421046019,-0.055725925,-0.040021837,0.945925355,0.051361106,1.210610867,-0.99656713,-0.166782498,0.747842491,-0.204516023,0.095595062,1.349316239,0.627949297,0.038010299,-0.35235244,-0.907042384,-0.403141141,0.186500788
69,588169,4,0.40967226,0.587916017,-0.550495088,-0.018611154,0.883106828,0.055450659,0.788637221,-0.462641746,0.076416202,0.883415282,-0.037739694,-0.151749954,0.785669982,0.232690513,0.061016966,0.31694144,-0.058454916,2.65725708,0.041169073
70,597172,4,0.46215415,0.779309988,-1.050956607,0.074809827,0.566729426,0.050097343,0.948807299,-1.248975992,-0.300610811,0.170777544,-0.59595865,-0.147533491,0.349802703,0.176006123,0.037021898,-0.483979851,-1.316222548,-0.528918207,0.103344135
71,588277,4,-0.114413805,1.239841104,-0.274957299,-0.003114358,0.689893901,0.051959086,1.020910621,-0.907190859,-0.086543657,0.19083561,-0.766910374,-0.065803863,1.009577394,0.130253166,0.037586242,-0.768422246,-0.510782599,-0.712554157,0.063653372
72,597228,4,0.176799238,1.170372725,-0.807573259,-0.041225299,0.756791472,0.053104028,0.770541191,-1.20456326,-0.115777008,0.727649391,-0.294418097,-0.255760491,0.514557183,0.016174488,0.052592289,-1.337726116,-1.048880816,2.844216585,0.012783954
73,597203,4,0.565979242,3.1825912,-0.426312119,0.011002262,1.246149421,0.050241079,1.621187568,-1.058275342,0.080447853,-0.224159226,-0.799772322,-0.148286417,0.968656063,0.439362645,0.088592514,-0.001072752,-1.19414556,-0.596650004,0.17965363
74,483155,4,0.491178989,0.467358172,-0.623988271,-0.014838989,0.639285803,0.053095508,0.811564207,-0.774922669,-0.102379777,0.871400833,-0.080649987,-0.152992651,0.607008338,0.27269417,0.058431935,-1.051268458,-0.266639054,-0.674565554,0.024197984
75,588138,4,0.528668761,1.562240839,-0.939989507,0.081499085,1.037675381,0.052949794,1.396865129,-1.325073957,-0.066114187,-0.001768146,-0.063239388,2.725585461,1.0773561,0.872938693,0.115866147,-0.467672259,-1.308251262,-0.548711002,0.098829009
76,483133,4,0.860285997,0.943644702,-0.495674342,-0.022159476,0.545060337,0.050276905,0.76099962,-0.635091305,-0.106126763,0.321969956,-0.441113561,-0.027250208,0.66656065,0.430475146,0.073035829,-1.147929788,-0.335773468,-0.751613259,0.101385795
77,483152,4,0.281105965,0.822329462,-0.888450444,-0.011212697,0.662861049,0.051163271,0.777049839,-0.823120832,0.046435159,0.613436997,-0.395402521,0.038395111,0.634559035,0.356534362,0.065302692,-0.964121401,-0.76095444,-0.82629931,0.077620991
78,483145,4,0.184160516,0.136873662,-0.456168234,0.06999144,0.392981499,0.051287301,0.94226557,-1.108006358,0.222061917,0.100309998,-0.772708952,-0.066152073,0.749101102,0.764376104,0.059746835,-1.095023155,-1.226977825,-0.784724116,0.081397787
79,483163,4,-0.181379199,-0.512866735,-0.774667561,,1.089637637,0.050548662,1.396379232,-0.956646979,-0.235008582,-0.014387726,-0.681922495,-0.22945191,0.681476951,0.219717786,0.033508431,-0.78398478,-0.215146974,-0.390478522,0.093126148
80,483149,4,0.434952259,0.210098907,-0.575092137,-0.006168591,0.956728697,0.051309075,0.597333789,-0.912198782,0.013040114,0.345755517,-0.580912828,0.18330653,1.337769628,0.557096124,0.059404351,-0.893158197,-1.065794706,-0.812874854,0.104428589
81,483150,4,-0.278082728,-0.146183193,-0.960524499,0.025527434,0.440113544,0.05172025,0.99104917,-1.314444304,-0.006813577,0.244483873,-0.481580734,-0.041346319,0.880588293,0.188434631,0.045670912,-0.909291029,-1.327546835,-0.694066226,0.045298759
82,483147,4,-0.293819785,0.171252847,-0.888732374,-0.004263139,0.493529946,0.052505288,0.387917519,-0.777544379,-0.034991559,1.3771137,0.123992659,0.426620126,0.735390246,0.726188958,0.0604233,-0.908640444,-0.575990498,-0.682321489,0.114802144
83,483154,4,1.200760961,1.310330272,-0.747285903,-0.001718436,0.564623058,0.054477144,1.054516196,-0.920312107,0.091559827,0.957388997,0.002946141,-0.158488616,0.368476599,0.344313294,0.052715577,-0.943626285,-0.53453058,-0.702180564,0.074633725
84,588194,4,0.372193277,0.36315316,-0.797221422,-0.014304239,0.767733514,0.051734433,0.995441377,-1.103789806,-0.066263646,0.283762336,-0.488598704,0.063764013,0.940509558,0.235200554,0.045188621,-0.66745919,-1.201753378,0.362308294,0.043669149
85,483153,4,0.853088677,1.305995941,-0.672006845,0.012433314,1.14246583,0.053663146,1.027429342,-0.651550591,0.150262535,0.692376494,-0.372260004,0.076756813,1.272180915,0.501157045,0.062390812,-1.132383227,0.109691106,-0.777650952,0.073016681
86,483146,4,-0.020337975,-0.181617618,-0.57086587,0.018431628,1.05182302,0.052975301,1.427216291,-1.155357361,0.072957881,0.36418736,-0.419480115,0.555550635,1.436306238,0.396443337,0.05838054,-0.648330033,-0.98576957,-0.591587007,0.112670921
87,588152,5,,2.446380854,-0.601687133,0.07440716,1.483941436,0.04822519,0.04318409,-1.230766654,0.079051204,1.430369616,1.000676394,3.777687311,0.691517115,0.565787017,0.104881197,-0.272700161,-1.399982572,0.049269728,0.160945714
88,588155,5,0.827050388,1.495453119,-1.035173059,0.074613482,1.729337335,0.054535493,0.491318643,-1.162846684,0.211545497,3.356907368,1.954824805,1.144426107,0.540011227,1.352088928,,0.502269983,-1.327905536,0.398959219,0.069742836
89,588201,5,0.432243705,1.804736257,-0.961434424,-0.03373649,1.579852223,0.05555287,0.453031778,-1.204940915,-0.06289307,1.942741156,2.426721573,4.21146965,0.574066997,0.639835119,0.08932177,0.272243083,-1.298542619,-0.444792092,0.324516356
90,588233,5,1.030500889,1.251803756,0.585273623,0.009534484,1.264840007,0.046831995,0.356436759,0.13442646,0.627058744,3.543471813,2.11583209,0.774064004,0.757159889,0.618236423,0.055131029,-1.134098649,1.130096197,-0.385040015,0.151133344
91,588467,5,0.326428175,2.209378242,-0.839033425,0.027696367,1.450116992,0.053098571,0.878818393,-1.148628116,-0.049338005,2.280667782,1.188143611,2.41559577,0.732028008,0.927776694,0.048359536,-0.635115504,-1.40019846,-0.218527943,0.077185877
92,588440,6,-0.25107196,-0.339291155,-0.927062511,0.002720061,0.774290919,0.052400809,0.914332628,-0.704591215,0.139053002,0.906743348,-0.008531903,-0.104095593,0.589547992,0.634705365,0.072867841,-0.108632468,-0.827975273,0.199572444,0.15828301
93,588214,6,-0.292833537,-0.104804762,-0.464641869,0.024388252,1.204700708,0.044798676,0.704072654,-0.855092347,0.335528195,-0.083024725,-0.504764795,0.10393621,0.572545946,2.501541376,0.035048716,5.601522923,-0.861073315,0.66173321,0.048628468
94,588276,6,0.534501612,0.389838755,-0.244166672,-0.048458874,1.635523081,0.060276218,0.768750727,-0.531622529,0.362854064,0.682404637,-0.216956988,0.096056074,0.54232806,0.536238372,0.021354102,0.57073766,-0.258246154,-0.020350926,0.072681345
95,588273,6,-0.017001178,0.47350657,0.086105868,,1.49339509,,0.817513525,-0.285566241,0.431037724,1.193692446,0.323792398,-0.099875763,0.075659186,0.745430052,0.097950771,-0.740476966,0.572546363,-0.050303042,0.038565256
96,588204,6,0.484044105,4.548537731,0.346760005,-0.018800309,1.122729063,0.050070874,0.426712573,-0.391535521,0.14329955,0.288910925,-0.733345807,-0.071655206,0.65872246,0.274479568,0.048519537,1.573679805,0.061357241,0.814395547,0.155263036
97,588439,6,-0.191891253,0.151611537,-1.35238862,-0.029423367,0.916628122,0.05021501,0.545152664,-1.255454898,0.022738734,2.120970964,0.789324999,0.035168186,0.284339786,0.609522641,0.077673517,0.903152287,-1.393157959,0.246676505,0.13986595
98,588190,6,1.042808175,1.228168011,-0.617461324,-0.008466179,0.777604759,0.048076101,0.770114839,-0.831885934,0.429816753,0.139850065,0.846866846,-0.105450764,-0.143934414,0.243368298,0.071821533,0.35715121,-0.975491166,0.310158521,0.054469898
99,588274,6,0.774768889,0.382784963,-0.665800571,-0.047701355,1.372006774,0.054510005,0.800676048,-0.700295031,0.517765582,1.001542926,-0.038257454,-0.003237333,0.439127088,0.116846733,0.055467706,0.020138219,-0.674359202,-0.253150195,0.209518835
100,588353,6,0.101890132,1.228080988,-0.244504064,-0.000566045,1.352661252,0.053047609,0.675726652,-0.650590003,0.561811745,1.051069736,0.138566926,-0.127128705,0.578882515,1.009350181,0.11492911,-0.864882588,-0.895534813,0.275002271,0.143890887
101,588435,6,0.473152369,-0.163858891,-1.152444243,-0.04957496,0.800823212,0.048908159,0.756221354,-1.090285182,0.028966991,-0.278275311,-0.84326607,-0.117544003,0.093927123,0.113728791,,-0.156137303,-1.007356286,-0.396397382,0.119366504
102,255189,6,-0.233250678,-0.060523581,-1.068706512,-0.003114041,0.890167236,0.046132445,0.436764359,-1.224182844,0.26189357,0.503700852,-0.299455255,0.40463075,0.285730541,0.225291938,0.050803602,0.633167982,-1.327458143,0.498466223,0.100914404
103,588456,6,1.493353605,3.233253717,0.74285996,-0.007736571,1.541575551,0.050760679,0.491013855,-0.76226747,0.235712036,0.191812038,0.016195465,0.394266993,0.426935345,0.292979568,0.069671214,-0.828341246,-0.806187987,0.709049881,0.062611543
104,588345,6,-0.222217128,-0.248530358,1.118378878,-0.032866471,1.617575645,0.049966663,0.986974716,-0.347322196,0.558182061,0.853831112,-0.418420732,0.033403452,0.649211526,1.246627092,0.087514162,2.653119326,-0.113048628,0.348587841,0.081207693
105,588562,6,-0.015397263,0.513382852,-0.267219543,0.10127382,1.296671391,0.048375506,0.945872307,-0.909251451,0.640779972,0.674108505,0.183806643,-0.182043552,0.234277025,0.558081985,0.018705498,2.179371357,-1.01615417,0.198698819,0.070612811
106,483177,6,0.705426097,2.311419487,-0.601504266,0.008840734,1.230006933,0.057646777,0.749590993,-0.593756914,0.617373824,1.395628214,0.144742906,-0.060922515,1.421080947,0.510240257,0.075536713,1.16928947,-0.443474948,0.843089402,0.039640252
107,588564,6,-0.245471179,0.924611032,0.208854601,0.127896994,1.378174901,0.059211589,1.263134122,-0.532268286,0.810153544,4.282743931,2.589857817,0.11760775,0.766352534,1.576284647,,-0.476067275,-0.86564821,0.793852508,0.076564498
108,588271,6,-0.285680145,0.06823606,-0.707989573,-0.032033529,0.982502759,0.049440574,0.298921078,-0.545988202,0.591994882,0.738359392,0.017243598,-0.216178417,0.19404994,0.297396153,,-0.145148009,-0.330114126,0.227774501,0.000363471
109,483168,6,-0.234847158,-0.23901923,-0.988160253,-0.022232596,0.900036395,0.048704367,0.553653359,-0.67602247,0.384913474,1.925547361,1.175843239,0.07207875,0.280462921,0.346831352,0.093146354,0.996859908,-0.446033567,-0.01178747,0.106657967
110,483171,6,-0.196620584,0.716831923,-0.141383126,0.009338336,1.424379468,0.051208671,0.609206975,-0.426982433,1.371725202,1.388606548,0.224051401,0.21195212,0.271264762,0.842431188,0.098270617,-0.658562183,-0.274238378,0.78772068,0.133309558
111,483169,6,0.003993691,0.317181796,-0.290394992,-0.062730804,0.813114405,0.052665651,0.908556759,-0.41170904,0.120115019,0.69102031,-0.265835047,-0.106237032,0.149095193,0.155539036,0.041409537,0.383129776,0.351287901,-0.36474061,0.064932443
112,588711,6,0.876175642,1.289923429,-0.654127359,-0.027374463,1.139211178,0.055318728,0.89193517,-0.794384897,0.136285931,0.611707866,-0.546388805,-0.161519915,0.106681436,0.614861429,0.091801919,-0.475731969,-0.648816466,-0.241234392,0.117167711
113,588653,6,0.059976753,0.592023432,-0.916917503,-0.008481409,0.840386868,0.050898008,0.472369194,-1.151446342,0.428954124,0.777219355,-0.322582662,-0.215442091,0.073124312,0.789869606,,-1.051288843,-1.374898314,1.907224536,0.034831963
114,594344,6,0.649854362,-0.063814119,-0.442788154,-0.021121832,0.71297133,0.050800346,0.737125695,-0.723778784,0.095440403,0.351528436,-0.020788569,-0.145753413,0.477009058,0.212892845,0.037137013,0.670253217,-0.736008525,0.463077813,0.083360568
115,588718,6,0.22735028,0.866797805,-1.106611371,-0.033899333,0.933899343,0.049175449,0.40208438,-0.748387992,0.068959035,0.891899705,-0.321487933,-0.115441799,0.253407389,0.729245782,0.023087729,-0.262878746,-0.837515414,0.290771723,0.045657877
116,588586,6,-0.274706215,-0.230063155,-1.426653028,-0.017513761,0.455051541,0.052591432,0.638435066,-0.885593474,-0.030128274,0.445043206,-0.57830435,0.064918108,0.25072518,0.683201194,0.05971317,1.398160338,-0.959642351,0.145326063,0.045163527
