IVNO,genus_species,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
588143,Vitis_cinerea,93.68581161,203.4359563,1592.214143,33.13831395,6693.408404,2530.471592,17981.6169,10671.24463,78.45209259,483.5687042,0.194869768,1.521357356,112.0458706,148.6016975,0.017573109,5.071582898,7.03166882,1.040270725,0.03939697
588372,Vitis_cinerea,203.8571863,683.0089665,1847.495778,29.0701747,7009.151991,2147.991608,20952.73556,5197.008834,93.3903769,323.8303149,0.15985337,3.269193916,145.6339923,170.81859,0.017787733,4.563839752,3.053231389,0.735777118,0.071755343
588329,Vitis_cinerea,56.34339444,268.8212782,1379.499794,49.80509763,6032.795759,2737.85486,18965.80518,4265.071755,81.9231707,901.4041284,0.382912061,6.021570032,113.0091327,210.8869517,0.023401542,4.220450139,2.370222401,0.495470247,0.03972444
588352,Vitis_cinerea,17.58481893,180.0697255,936.1471621,14.40690333,3133.619693,1539.136295,8551.354789,7475.839752,38.76126081,219.4052629,0.096905388,1.962158474,65.80339564,101.0032591,0.00719921,1.796274326,6.624595467,0.272796315,0.023227961
588220,Vitis_cinerea,118.3388922,373.3585732,2133.350835,12.75956292,6249.527452,2663.25984,16001.30936,11078.21565,72.55813872,386.0286963,0.155239852,1.757540137,103.1829566,118.7312336,0.00706802,4.33618411,17.08239529,0.671874091,0.026736979
588222,Vitis_cinerea,213.4382944,560.2770364,1658.580323,16.48374511,6658.466006,2553.303145,16536.92704,8790.745308,69.94761427,442.594114,0.217716051,2.558496897,141.5192067,137.9848459,0.015099051,5.005965071,5.865957549,0.68193355,0.058330624
588128,Vitis_labrusca,57.87479545,537.5981404,1934.596456,17.02314492,6103.994403,2369.175928,18578.92676,5557.998099,69.07929343,291.6252376,0.128460784,0.699854669,83.61389967,109.3482311,0.002492986,4.901689519,7.561081361,1.156686969,0.01789411
588173,Vitis_labrusca,68.08214708,198.6547323,1775.286946,14.71905412,5805.296345,1871.021641,18656.57555,5403.016117,50.39967309,111.8124736,0.0639211,0.818721354,75.78387232,118.0046083,0.015762237,4.705302856,4.082109018,0.05156168,0.026281595
588182,Vitis_labrusca,91.09580116,371.84644,2286.021205,23.65161213,5857.690722,1792.890424,18214.06706,5455.55166,56.93492956,168.3575779,0.080211467,1.202076815,93.17088793,116.4049473,0.016009856,3.716270468,4.489051888,0.0974562,0.019997555
588165,Vitis_labrusca,205.1360264,340.162435,2027.925461,14.96920432,5920.59364,2092.880245,18377.64365,4820.340716,52.53101758,184.2418327,0.071603447,0.904179991,50.97529952,123.1730191,0.013349563,4.996801462,3.186872037,0.053898438,0.026285867
483164,Vitis_labrusca,142.3903409,370.6231402,2001.853002,23.61544451,7166.249788,2661.392296,18463.67835,8326.947449,68.05542416,403.8961584,0.186208432,1.317206624,83.83872399,184.907384,0.028884673,4.984702541,6.439971871,0.060645748,0.052689948
483160,Vitis_labrusca,170.2234303,283.0091534,1551.245061,28.39932091,5848.305856,2003.931764,17750.0441,3751.00646,70.87431617,273.1869909,0.125634943,0.862341293,101.2360415,121.2086792,0.018874751,4.562495264,3.110522571,0.130752063,0.03804389
483161,Vitis_labrusca,87.17708761,172.8638789,1610.888661,20.16683427,5443.653004,2359.726278,17144.31885,6995.203526,47.43674209,233.0694922,0.108511018,0.636152542,68.79961407,125.0117234,0.011898362,6.160905519,7.414895044,0.028948831,0.030910718
483148,Vitis_labrusca,177.2084846,678.4810369,2719.12282,21.14108567,6027.04086,2073.120216,18206.41062,6525.657123,62.40766585,251.4099951,0.095492602,1.213839138,87.20551236,137.6335511,0.029622032,1.88970283,6.095819086,0.086797763,0.028648732
588583,Vitis_labrusca,84.46870278,315.8795705,1614.019244,25.11547813,6249.828921,2396.120805,20925.29884,1633.76323,40.58618533,130.9137582,0.059303256,1.79946807,75.15394606,117.0716003,0.051771936,3.574951643,1.092523584,0.131434884,0.034798331
588584,Vitis_labrusca,43.49553741,90.62975751,1702.108334,21.19369825,5872.23513,2443.450977,18787.44655,6479.103581,58.33722074,464.2437805,0.16203938,0.758714543,61.42060867,99.08415708,0.012010469,2.153166172,4.328274157,0.064207474,0.021687626
588585,Vitis_labrusca,182.3957623,262.1961602,1740.510351,25.83865293,5927.779541,2078.562058,17690.40005,4681.692331,67.54095553,247.5894297,0.110881512,1.379558646,93.75884002,98.16910758,0.01732522,3.238237377,3.086823608,0.100637885,0.046205257
483157,Vitis_labrusca,118.207441,275.3561721,1952.790057,29.3815206,7255.799843,2662.808478,16313.12467,7112.759235,83.33540076,290.5692332,0.099941055,0.779607245,61.45413906,106.9074158,0.022567287,1.770569947,4.888009114,0.030089175,0.030822461
594349,Vitis_labrusca,216.9825228,544.2694705,2267.15364,18.11637092,6045.487648,2410.2521,17077.16951,4311.345004,52.51299912,117.8981404,0.086320338,0.722592552,93.76465796,123.8352736,0.023511629,7.550052668,3.3225699,0.321646884,0.025646983
588648,Vitis_labrusca,54.36103492,83.46901845,1627.823298,14.79252467,4366.853064,1863.121096,14397.60137,7509.29299,48.29376019,155.4632758,0.051333641,0.539380847,53.57047904,82.83999036,0.010100753,1.792064406,6.085488371,0.098511419,0.044737089
1587,Vitis_labrusca,92.63128881,263.2695368,1766.498673,21.07245262,4575.523268,1985.511766,16428.97485,3951.469768,41.60269546,304.1041907,0.128340476,0.296964403,43.57257496,98.33115236,0.021922984,4.556400088,3.994451725,0.156348065,0.016570513
588647,Vitis_labrusca,72.21802774,232.0736279,1489.556387,17.30516087,5364.224511,1980.241158,18988.89841,2939.812005,38.97363923,114.8067302,0.058052889,1.205250896,67.4073577,123.3905183,0.01981481,3.766920615,1.762004144,0.106321113,0.024390063
588658,Vitis_labrusca,35.07135217,259.4327426,1401.591488,19.91183384,4635.8593,1800.403578,18665.73951,2256.664967,31.80470105,146.6486591,0.06190937,0.390105567,51.67125191,75.77896761,0.010173848,3.060977476,1.442520448,0.096583173,0.03176242
483162,Vitis_labrusca,64.82160695,190.2697298,1436.92824,19.93341598,4463.071115,2327.708476,15550.92672,7471.918795,39.5842393,268.4291029,0.082815471,0.288070803,61.25371087,90.69352766,0.015179715,1.799290566,7.267554944,0.092014954,0.030228087
588675,Vitis_labrusca,35.49562793,176.3423658,1618.066754,13.87481378,4717.203226,1869.620356,16798.08764,3781.47424,38.46079624,167.2450838,0.071790347,0.361878525,53.57836728,106.3933246,0.010838795,3.606536364,3.626745918,0.445033095,0.010546888
483159,Vitis_labrusca,101.8171354,192.708644,2202.94734,27.08583754,5148.530432,1915.952238,19518.06312,4364.752452,47.00898119,119.6765107,0.059241127,1.30051032,68.39446385,142.7582164,0.016211546,3.791385341,3.349136134,0.072999297,0.020515505
483151,Vitis_labrusca,25.52320296,238.5929113,1366.373683,16.73701376,5543.421213,1941.84387,18104.53765,3309.169246,45.26527755,173.5368657,0.090707071,1.057195933,81.10405553,200.1417051,0.015587901,4.502088456,1.755051083,0.072760145,0.065561664
588307,Vitis_labrusca,99.83664948,467.3969908,1957.35541,14.81069462,5740.433929,2091.519666,18299.84788,4566.456049,37.60911783,266.9853593,0.112301585,0.868778346,78.65640137,124.4879151,0.007318597,4.775583898,3.565561616,0.14633185,0.051359645
588169,Vitis_labrusca,121.8403225,197.990774,1655.17409,18.2128684,5623.712604,2611.652512,16155.59164,8399.729057,49.8426443,287.5938892,0.125418614,0.427879746,59.92917966,91.65018448,0.015093878,6.85543204,7.7916402,0.92181254,0.017846859
597172,Vitis_labrusca,128.9484074,226.1190115,1349.516105,33.05753152,5035.861086,1930.787325,16969.49479,2754.307258,30.87720541,179.2652522,0.081514455,0.435395671,45.44743114,86.94089849,0.00698456,4.366548317,1.527790017,0.114460933,0.032184126
588277,Vitis_labrusca,50.85870019,293.8010398,1823.459371,20.67532076,5264.709444,2167.574239,17335.88765,5208.125404,41.64533996,182.3142951,0.068069033,0.58108076,67.36853257,83.13978557,0.007175284,3.482636251,5.538988097,0.067929035,0.023031629
597228,Vitis_labrusca,90.30026413,283.5916026,1498.163043,14.61946401,5389.009828,2313.194555,16063.63705,3073.165245,40.17482618,263.9157904,0.105230749,0.242478359,50.92142007,73.6622363,0.012246693,1.713509495,2.859187696,0.969186617,0.011301388
597203,Vitis_labrusca,143.0103628,579.317585,1731.019084,22.91846234,6298.271265,1949.068401,20386.19035,4123.427113,50.04544684,119.2305979,0.065484427,0.434053572,66.00891655,108.8203128,0.024413247,5.86719466,2.135749989,0.097298235,0.049780723
483155,Vitis_labrusca,132.8795008,180.2729699,1610.287954,18.81226825,5170.675986,2312.110896,16272.09495,6157.734162,40.84874195,285.7675613,0.122043701,0.425664609,53.99312227,94.97365122,0.014220246,2.603684344,6.754855507,0.07755505,0.013933408
588138,Vitis_labrusca,137.9570714,341.1825543,1417.289501,34.12046001,5910.91186,2293.577927,19246.29776,2207.968702,42.67299537,153.036444,0.123413052,5.556801316,69.62049274,144.8414054,0.03363058,4.41722454,1.567487921,0.109445605,0.031142959
483133,Vitis_labrusca,182.8709333,250.2704878,1688.65597,17.64903724,4995.598384,1953.624782,16015.1515,7161.641717,40.66025887,202.2481302,0.093693089,0.649803611,55.97175647,108.0819462,0.019155746,2.303306663,6.410556995,0.058031778,0.031732542
483152,Vitis_labrusca,104.4274471,232.4413793,1448.767109,19.38848869,5214.480463,2066.358159,16096.71045,5811.699522,48.33451991,246.5542727,0.097288282,0.766818013,54.90849751,101.9390168,0.016542273,2.87449601,4.293099158,0.039106917,0.026252493
483145,Vitis_labrusca,91.29726611,131.7032647,1712.784399,32.29188658,4713.025248,2082.132996,16936.2531,3766.387086,57.16900227,168.5534248,0.067612972,0.580460067,58.71417418,135.8221249,0.014664627,2.46771543,1.972240518,0.049641741,0.027123405
483163,Vitis_labrusca,41.78898391,36.21407657,1518.260264,64.19723884,6007.461423,1988.188523,19243.82889,4853.059432,34.17716843,151.1181316,0.074753365,0.28937409,56.46735277,90.57242323,0.005797156,3.434275152,7.011292899,0.149540457,0.029827908
483149,Vitis_labrusca,125.2642165,142.4648234,1640.15137,20.19000088,5760.507207,2084.90221,15183.48478,5172.171577,46.65466233,205.8637934,0.082697816,1.025126193,78.27276563,118.6014974,0.014548882,3.095015912,2.774954262,0.042508566,0.032434196
483150,Vitis_labrusca,28.69156896,90.10377468,1404.747731,25.22652285,4800.599914,2137.197834,17184.14672,2284.283178,45.65597009,190.4694116,0.090510329,0.624676946,63.08285426,87.97344778,0.00990756,3.044882741,1.471393847,0.07261374,0.018799144
483147,Vitis_labrusca,26.56015726,136.7558079,1448.594916,20.49277865,4899.851364,2237.043413,14119.33732,6138.911759,44.23854447,362.6413722,0.138138932,1.458838681,58.25862819,132.6495744,0.014893244,3.046904432,5.214244232,0.075589759,0.034826287
483154,Vitis_labrusca,228.9844676,304.1604776,1534.98366,20.89713388,5031.947298,2487.835317,17506.65377,5113.92257,50.6044079,298.8386913,0.128618572,0.415867911,46.06787392,100.9237003,0.012288359,2.938185115,5.420720039,0.070557634,0.025563645
588194,Vitis_labrusca,116.7642084,164.9584638,1504.485436,18.89724031,5409.340942,2139.001522,17206.46578,3796.65969,42.66547708,196.4401617,0.089958362,0.812038705,65.07374565,91.85871704,0.009744567,3.796381423,2.097861599,0.340290681,0.018423364
483153,Vitis_labrusca,181.8961356,303.5234984,1580.960496,23.14585747,6105.61984,2384.306241,17369.01215,7043.473597,53.5573068,258.5539305,0.09910845,0.835198697,76.09357208,113.9541313,0.01555818,2.35161807,8.629029779,0.051434032,0.025190762
483146,Vitis_labrusca,63.60022379,84.89614854,1642.732589,24.09899402,5937.199252,2296.822473,19400.52702,3426.434372,49.66868178,208.6656351,0.095394568,1.688660504,81.54665597,105.2546155,0.014202877,3.855825746,3.173489888,0.098581164,0.034334837
588152,Vitis_palmata,336.4979652,471.1203193,1623.908415,32.99354828,6740.105725,1692.676336,12367.5768,2885.040121,49.97519173,370.7368591,0.207090478,7.432198731,56.80093858,119.3235312,0.029918132,5.023105456,1.110653753,0.260969187,0.045466771
588155,Vitis_palmata,178.3695429,331.3670836,1359.155966,33.02633265,7196.06845,2495.256372,14644.76939,3372.665774,56.63999883,663.5913852,0.282134651,2.738345633,51.76713567,184.6487586,0.170572572,7.431345359,1.469607084,0.349577734,0.02443583
588201,Vitis_palmata,124.8973701,376.8209352,1404.192002,15.80944143,6918.314738,2624.652291,14450.21496,3070.453546,42.83502568,448.622864,0.319249535,8.205426755,52.89864315,125.4753787,0.024659703,6.716530756,1.615838211,0.135777834,0.083185365
588233,Vitis_palmata,205.9246408,295.5591242,2348.847263,22.68523125,6332.999716,1515.481889,13959.36808,12686.33081,77.54139358,691.9512193,0.294797948,2.078165988,58.98192896,123.6809789,0.01310468,2.34628706,13.71078316,0.150918534,0.043204085
588467,Vitis_palmata,110.565837,436.2891829,1478.948651,25.5711682,6677.257549,2312.500305,16613.8469,3474.747012,43.51688083,499.9913661,0.221834855,5.004237169,58.14691891,149.3972951,0.010816201,3.896890377,1.109578712,0.193111377,0.026152158
588440,Vitis_riparia,32.34987601,61.72363325,1425.18469,21.60241426,5421.525063,2223.755044,16794.31218,6662.673087,52.99343775,291.1400037,0.127715819,0.512824809,53.41300083,125.0492021,0.019098971,5.532950039,3.959326457,0.299054707,0.044852765
588214,Vitis_riparia,26.69373631,96.18496174,1707.609107,25.04550599,6221.256793,1256.87247,15725.87754,5582.162726,62.87665027,140.6845663,0.088686892,0.883646638,52.84810545,280.1441993,0.006317708,23.27740702,3.794493819,0.41616258,0.019566959
588276,Vitis_riparia,138.7470654,168.8803154,1842.264818,13.47004359,7021.755003,3225.394528,16054.53857,7904.487295,64.25121275,257.0380933,0.111323098,0.8696001,51.8441109,116.8686545,0.001689507,7.644110416,6.796653331,0.243327864,0.025113435
588273,Vitis_riparia,64.05215565,181.1765713,2043.979483,56.95795514,6757.671168,-239.545213,16302.32649,9671.028116,67.68102792,334.7593623,0.153853266,0.520346764,36.3389753,134.2481045,0.027575943,3.569476917,10.93411053,0.235738235,0.017246431
588204,Vitis_riparia,131.9131568,780.0640819,2203.17456,18.1828115,6068.947513,1927.420993,14316.47411,8910.230424,53.20705057,197.2228005,0.070708901,0.570650597,55.71133051,95.12197946,0.010870275,10.76077905,8.388320694,0.454846022,0.044156373
588439,Vitis_riparia,40.36524289,133.8692185,1165.4159,16.49479958,5685.997608,1945.752616,14918.32653,2707.792639,47.14252811,475.7157051,0.1904676,0.76106594,43.27241633,122.9570463,0.020723088,8.677097505,1.144641223,0.310990502,0.04060588
588190,Vitis_riparia,207.591521,292.0855028,1614.274284,19.82491247,5427.682328,1673.714054,16061.47042,5748.771013,67.61961054,174.5639417,0.194993291,0.510409187,29.04294834,92.53728489,0.018745364,6.98038492,3.224677677,0.327076345,0.020913964
588274,Vitis_riparia,171.2885908,167.843656,1584.751017,13.59041341,6532.123167,2492.014916,16216.76704,6693.517254,72.04366357,305.5505583,0.125377892,0.692607153,48.41524575,82.0259923,0.013218462,5.933108305,4.724355066,0.184338372,0.056667497
588353,Vitis_riparia,80.15465901,292.0727148,1842.058751,21.08024955,6496.177887,2306.01868,15581.83753,7050.370321,74.25930024,313.0791716,0.139285204,0.471767706,53.05863836,156.1743378,0.033313901,3.182883062,3.622871039,0.31816803,0.041534011
588435,Vitis_riparia,130.4379938,87.50606178,1287.532347,13.29269627,5470.823866,1779.53982,15990.87081,3893.615039,47.45582566,111.0043695,0.062063624,0.488852689,36.94592992,81.76695654,-0.003199667,5.385327542,3.065984883,0.148040671,0.035878807
255189,Vitis_riparia,34.76356958,102.6927515,1338.675337,20.67537109,5636.831323,1426.50874,14367.55218,2932.307527,59.17263786,229.8731921,0.104834575,1.419642112,43.31862455,91.03551864,0.011642193,7.83811427,1.471835288,0.374792024,0.031623842
588456,Vitis_riparia,268.6128809,586.7631948,2445.093456,19.94084776,6847.193814,2015.153933,14643.22068,6248.590953,57.85563851,182.4627229,0.129660637,1.401168419,48.01017317,96.65894291,0.018018647,3.296436226,4.067830168,0.428152251,0.022791388
588345,Vitis_riparia,36.25794084,75.06230773,2674.44242,15.94768773,6988.407526,1914.166526,17163.44249,9227.65635,74.07672013,283.0967763,0.095477889,0.757920256,55.39532934,175.8870903,0.02404881,14.11516542,7.519756262,0.336814032,0.027079569
588562,Vitis_riparia,64.26938804,187.0369897,1828.18522,37.26268065,6392.144794,1711.794413,16954.58063,5193.33183,78.23160937,255.7769949,0.142843327,0.37388064,41.60907442,118.6834043,0.000794391,12.64298138,3.022170393,0.298833338,0.024636442
483177,Vitis_riparia,161.8968869,451.2856891,1624.020091,22.57499387,6268.277357,2890.967571,15957.17852,7458.398415,77.05421699,365.4557832,0.139770947,0.589781892,81.04079635,114.7087595,0.020000939,9.504125761,5.874189218,0.462116805,0.01749432
588564,Vitis_riparia,33.10843932,247.4732,2118.94854,41.49312296,6543.583899,3089.988897,18566.74435,7899.851149,86.75154049,804.3285282,0.33208026,0.908016505,59.28735572,203.2747321,0.086798968,4.39113685,3.771710158,0.449640579,0.026008872
588271,Vitis_riparia,27.66258021,121.6159302,1558.983962,16.0800429,5808.39724,1847.255811,13667.10254,7801.34993,75.777592,265.5438265,0.129743073,0.313034398,40.27252397,97.02586985,-0.003351245,5.419477055,6.438741193,0.306200885,0.008437285
483168,Vitis_riparia,34.54734444,76.46011165,1387.869139,17.6374186,5655.168917,1753.620813,14961.52302,6867.779959,65.3608591,446.0092214,0.220867426,0.826859931,43.14360735,101.1328986,0.025952253,8.968296406,5.861446911,0.245497776,0.03294828
483171,Vitis_riparia,39.72470866,216.9369134,1905.040087,22.65406319,6629.435396,2072.132385,15243.8182,8655.742295,115.0000526,364.3884206,0.146008594,1.07618768,42.83799747,142.3068705,0.027684035,3.824029187,6.717009792,0.448086817,0.039094005
483169,Vitis_riparia,66.89567681,158.2022778,1814.03077,11.20222348,5493.661772,2257.439415,16764.96207,8765.396345,52.04080836,258.3477728,0.107478817,0.509007643,38.77889651,85.2405128,0.008467396,7.061114017,9.832213931,0.15606224,0.023326576
588711,Vitis_riparia,185.0230063,301.161396,1591.880429,16.82037205,6099.572458,2594.872693,16680.49955,6018.006585,52.85424711,246.2914254,0.085413144,0.410464535,37.36969382,123.4005857,0.02549789,4.392178853,4.851561105,0.18735774,0.035371775
588653,Vitis_riparia,74.47795919,198.5944163,1431.38078,19.82249237,5544.335945,2032.620534,14548.47799,3454.513196,67.57621733,271.4509622,0.103015593,0.314346933,36.25475372,137.9401017,-0.000119041,2.603620792,1.235576748,0.731760223,0.016385552
594344,Vitis_riparia,154.3703121,102.2091566,1720.956326,17.81391968,5307.588852,2020.199045,15893.83624,6524.917586,50.79961083,206.7413394,0.126751827,0.438568725,49.67387917,90.00541352,0.007023463,7.953357492,4.417333001,0.365824885,0.027576012
588718,Vitis_riparia,97.14683946,238.9766744,1315.524852,15.78356542,5718.088692,1813.535688,14191.3261,6348.237793,49.46752943,288.8836125,0.103101694,0.492599914,42.24468324,132.9035317,0.0022754,5.053625728,3.91181527,0.322163879,0.018881955
588586,Vitis_riparia,29.14887704,77.77634308,1120.058739,18.38724483,4828.355738,2247.999762,15392.34057,5363.18224,44.48318028,220.956594,0.082902975,0.814095915,42.15556682,129.0781924,0.01465325,10.21534793,3.303606906,0.285309101,0.01876796
588710,Vitis_riparia,137.9966875,110.6696508,1256.433415,22.83186975,4348.279418,2377.274296,14045.14874,3823.633859,64.43115052,404.3588001,0.218608543,0.430314487,46.99242426,101.7760363,0.019889091,5.890446684,1.744149686,0.134363738,0.016875193
495622,Vitis_riparia,54.18032066,98.35656159,1016.628007,16.6861569,5003.139477,2506.961934,16554.27777,4594.536226,41.39536598,298.1413693,0.110379757,0.653780717,28.60794405,143.7817568,0.010344209,10.01241851,2.905235709,0.115913208,0.024250593
483166,Vitis_riparia,128.8658346,244.23519,1507.468736,20.51375091,5413.823125,1925.229044,17089.37324,5409.039124,52.76875986,280.6811742,0.124183691,0.785995802,35.12612658,118.7580752,0.007598794,7.788433687,2.933755992,0.239359608,0.02287467
588510,Vitis_riparia,53.81629782,74.57594459,1522.555322,13.55089462,5516.206911,2962.199592,21610.11631,7904.219071,65.8470842,249.9832028,0.095714074,0.796065555,32.12336604,88.181769,0.014218959,2.098048458,6.859467975,0.18455617,0.03182851
588275,Vitis_riparia,134.7535471,374.6395175,1557.699879,18.64439468,4703.245739,2764.651667,16620.97163,4687.98905,41.70176439,226.1821234,0.109175887,0.666061684,22.33489617,92.05465766,0.01185551,4.478352935,3.916918587,0.358504727,0.010806115
588258,Vitis_riparia,176.7268038,190.3471092,1149.647214,13.08539588,5049.63532,2065.252085,16441.51906,2730.944861,33.0938635,163.6160112,0.066045946,0.541945399,22.84607218,144.1913514,0.016168,3.370109904,1.809953862,0.235401445,0.014041565
483176,Vitis_riparia,65.83910639,88.04315849,909.3647764,11.62066917,3220.076061,1501.606611,10168.73434,3673.858049,31.08321865,143.9469875,0.052695217,0.335593379,27.62463629,57.97987274,0.010721958,1.799166271,2.956038266,0.144567812,0.009820298
588167,Vitis_riparia,267.7409368,518.3751724,1525.681153,14.62666657,4721.351644,2607.996122,13075.15051,4889.168795,50.24140916,122.4749571,0.052305063,1.444180465,34.54905356,106.8695432,0.010111675,3.200508423,2.615864312,0.192347863,0.012031225
313922,Vitis_riparia,258.4320956,526.3372183,1589.439712,16.39409312,4487.867901,2221.569616,12965.74551,6771.377265,40.18904461,116.1180767,0.038643402,1.203177348,21.69022508,66.7532634,0.013892863,5.131463016,6.172860831,0.335385231,0.014142367
588269,Vitis_riparia,84.15493072,142.3861929,1507.652941,13.02145529,6196.952621,2919.810245,20292.81955,4638.174978,47.659395,296.7207968,0.119185359,0.804478517,28.85305852,123.6566158,0.005931058,4.602273113,2.884702491,0.317603984,0.009493959
588369,Vitis_riparia,136.1468874,175.9707158,1519.60359,18.26679648,5304.672507,2327.371404,17648.13491,4496.583265,55.47582011,247.0716202,0.10570036,0.486858221,36.18024711,223.8841445,0.014589925,5.151960626,3.128378686,0.35946277,0.011069316
588457,Vitis_riparia,123.4277879,119.8704362,1439.875701,18.87459723,4667.865062,1971.827493,16543.02091,2964.721762,41.17614776,226.5051221,0.109469279,0.371127662,36.32215246,100.0776166,0.005317664,5.905393072,1.675469446,0.258436703,0.017318926
483167,Vitis_riparia,338.8999147,200.7084861,1438.531477,33.98356645,4927.840832,2567.516711,13757.70016,4692.120028,45.55978423,212.042201,0.083200825,0.360255776,23.57661235,91.13789459,0.012816851,6.422895493,4.219031436,0.258105831,0.015715958
483182,Vitis_riparia,238.7779813,163.3575505,1836.466404,16.0871548,4895.698437,2364.225814,17157.79853,4278.939499,47.30777178,340.7285653,0.17490444,0.684629325,42.25779113,119.3313688,0.008979711,9.688620832,3.992671992,0.198816077,0.025053841
483181,Vitis_riparia,115.2195109,142.2641235,1610.259425,27.34299471,5961.73943,2616.711282,19600.92611,6144.076921,42.68775341,286.2349121,0.237570873,0.427768084,46.21681563,91.01653056,0.015519328,6.486153005,4.009462977,0.982146913,0.019798089
588483,Vitis_riparia,129.2566948,114.7156303,1430.492938,28.08787105,5235.250492,2135.497691,20576.43184,4229.994376,37.87375737,198.9967276,0.082333758,0.244837024,26.69865284,71.68489007,0.0126336,5.675267305,3.088775775,0.258489242,0.013626317
483165,Vitis_riparia,79.34804776,81.60051625,1220.253921,45.18663646,5251.424314,1890.978669,19632.25069,2411.857316,40.11145823,73.00853055,0.044199193,0.262111475,31.00370742,111.7836056,0.007431823,2.38239069,1.435912466,0.161349935,0.011299407
483178,Vitis_riparia,86.52295126,125.3263353,1699.588795,20.67322159,4966.849789,2164.032124,16361.70801,5794.962341,41.91227473,239.8996413,0.099935649,0.592146176,29.57603072,100.5727713,0.01138558,6.837976108,5.373595563,0.196102107,0.014860418
588565,Vitis_riparia,329.880505,353.0935599,1571.047292,35.186754,5984.293281,2847.469083,16477.1283,5309.300145,51.05697162,249.5314792,0.090204189,0.289708363,19.49744908,80.40568812,0.010507091,4.284477649,4.613585814,0.313201277,0.012391302
483170,Vitis_riparia,75.43703417,63.67186472,1346.780005,15.21059977,5362.463486,2473.401261,17735.21148,4224.109681,44.21546286,171.8117048,0.079190829,0.389091961,42.72779506,79.31887895,0.00959021,2.383066888,2.459314473,0.435244765,0.020560703
483175,Vitis_riparia,191.5772614,258.3420117,1586.191055,19.74915796,5722.433303,2308.614512,18038.0794,5977.807073,45.87323974,254.3711011,0.102450751,0.412923914,49.71130324,88.9658527,0.017088063,4.219916099,3.719231195,0.822962496,0.013544537
588054,Vitis_riparia,205.8558291,206.6080987,1268.896212,19.36677313,5312.090624,1810.313645,15727.68995,4320.26791,55.79640003,176.4679119,0.065298441,0.829952199,37.20821021,73.10074347,0.003578595,4.121448877,2.520563188,0.115769349,0.026137846
588455,Vitis_riparia,101.3052742,45.21173686,1313.749612,23.77223397,4798.457561,2029.003545,21230.32428,3328.894686,41.29448858,126.4695036,0.0524095,1.141985538,32.09240382,109.8664121,0.006763635,5.83408503,2.248500637,0.107230282,0.031753257
483173,Vitis_riparia,318.7673083,240.1401661,1717.806972,24.82159575,6037.66295,2670.991162,13351.86498,4822.967352,70.57120029,289.136808,0.167841292,0.723537668,49.98368147,185.1636533,0.008334294,9.745414694,5.231214107,0.299647264,0.013417426
588568,Vitis_riparia,210.7868729,307.1692358,1638.853156,20.24918356,6374.845836,2593.129898,18694.13894,3986.294295,47.08760872,190.3211434,0.090301413,0.278258179,33.46672312,72.17706063,0.013868541,8.146329103,2.846719196,0.238215927,0.007775925
483172,Vitis_riparia,50.98001715,96.07579665,1234.394741,28.12522541,5437.756095,2339.229379,13424.56859,3495.187095,48.37765986,242.1991261,0.118535476,0.349795985,29.46144094,135.909797,0.019425986,10.85541115,2.6195581,0.487220225,0.016652691
588354,Vitis_riparia,57.95721137,144.2202629,1281.533968,14.41057643,5423.711213,2502.56741,19117.64021,6779.294374,35.88730104,283.9124624,0.114421821,0.405202367,38.79850595,88.19012535,0.00570846,10.3128945,5.832930452,0.277776565,0.017037931
588272,Vitis_riparia,60.02592758,80.8212149,1445.16407,14.36368984,5691.880745,3641.980801,15432.32712,6503.610319,68.85175509,316.6347158,0.13915208,0.450283157,36.37628614,202.3450337,0.015482341,2.181769411,6.859951937,0.257445992,0.01701937
588374,Vitis_riparia,120.6495586,150.9768657,1458.042874,11.11662709,5566.002261,2896.153952,18469.28677,6781.282981,73.17943107,297.9389434,0.104237869,0.581115201,19.73314011,85.90826398,0.010472971,2.262536129,4.676143376,0.187112137,0.009800033
588346,Vitis_riparia,30.27597672,137.4989303,1738.301832,14.06578056,7118.907863,3331.696436,20245.43676,6376.493128,73.55788017,236.0965253,0.092981058,0.362746459,50.48931086,148.6287329,0.012508201,2.511029931,2.975326581,0.417472567,0.007535004
588373,Vitis_riparia,147.6036467,445.9106733,1625.094791,12.63413358,6403.60236,2909.987831,12332.31991,5205.809777,128.6187077,256.1852897,0.121336758,0.47307513,39.71900705,93.4749229,0.013575184,4.536164213,3.511329371,0.378176145,0.017082778
588406,Vitis_riparia,33.95746288,261.0578397,1978.099805,26.29701058,5305.63153,2864.90187,20483.30569,13890.86301,62.65938708,407.433065,0.153076403,0.305365568,23.23163169,156.1397094,0.024537507,2.660388019,14.72459979,0.198874978,0.013029367
588404,Vitis_riparia,218.3136905,227.3209452,1344.218768,12.29059068,5889.96292,2557.646801,16852.91159,3061.192029,40.33741593,153.4825309,0.125011145,0.605825226,25.69385826,69.35284114,0.005980369,7.163779708,1.43122029,0.258488899,0.009574966
588259,Vitis_riparia,111.5139143,142.3747357,1247.822743,10.65744004,5902.873314,2342.666211,16934.7012,5876.574977,52.99911223,212.9924964,0.095812846,0.552128595,45.79081133,193.3001172,0.031067083,5.495909583,3.452740756,0.271286978,0.009206012
