MO_ID,E_ID,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21
MO_726,E158,1044.75,636.5,1039.75,640.75,1041.75,652,1042.5,662.25,1024,555,1028,562.5,1021.5,561,926,573.333,933,577.5,928.5,581.333,897.167,690.5,902.333,689.667,901.667,695.333,1123,360.5,884,283,871.5,329,748.5,339.5,596.5,509.5,649.5,562.5,602.5,616.5,493.5,768.5
MO_727,E161,813,623,807.5,626,804.5,630.5,804,636.333,811.833,604.167,813.667,608.333,807.667,608,764.167,586.833,770.833,590,765.667,594.833,733.167,626.833,738.833,627.167,737.333,631.5,840.833,536.833,771.5,498.5,764.833,509.833,734.167,504.5,643.5,534.5,661.5,563.5,632,573,575.167,629.5
MO_731,E164,737.833,637.333,733.667,636.667,729.833,641.833,728.167,647,739.875,626.375,739.5,629.75,735.75,628.125,706.75,599.75,711.75,603.125,706.375,605.5,675.333,623.667,681.333,626.667,679,630.167,782.167,588.167,735.833,533.5,725.833,548.5,709.5,531.5,640.833,513.5,642.5,550.5,622.5,547.167,604.833,600.833
MO_732,E165,841.125,643.75,835.125,643.625,829.375,648.5,827.125,654.125,843.125,617.75,842.75,624.25,837,621.375,803.625,604.25,807.375,607.625,802.25,610.25,749.25,629.875,755,631,751.625,635.5,899.5,566.5,840.5,503,829.5,516.5,794,483.5,676.167,492.833,680.833,528.167,645.5,540.833,524.5,614.5
MO_735,E170,928.5,634.5,921.5,635.5,923.833,649.167,922.167,657.167,932.167,593.833,932.167,598.5,924.833,596.833,864,578.25,870.75,585,863,586.5,824,642.5,832.5,643.25,827.75,647.25,1021,528.5,911.5,428.5,894,444.5,822.167,414.167,689.5,449.5,701.5,488.5,640.5,525.5,512.833,645.167
MO_736,E172,815.25,635.5,808.25,637.5,803.25,646.25,803.5,654.25,823.25,604,823,611.5,816.75,606.75,766.25,581,773.75,586.75,768,589.75,726.75,646,736.25,646.75,731.75,653.5,889.5,549.167,812.167,460.5,788.833,475.833,744.5,450.833,626.5,494.833,633.167,526.167,586.833,542.5,520.167,643.833
MO_744,E181,943,604.5,938,603.5,934.5,594.25,932,586.25,939.5,635.25,941,631.5,933.5,630,879.5,648,883.667,646.667,880.833,642.833,839.125,599.875,843.875,600.25,842.375,595.375,995.833,741.5,856.5,790.5,849.5,766.5,795.833,761.833,747.833,733.167,724.5,701.833,687.167,681.5,588.5,562.5
MO_753,E190,860,659.5,853,662.5,846,648.5,845,639,885.167,711.5,882.667,705.5,875.667,709.333,820.5,722,825.5,717.25,819.5,715.25,785.5,654.833,792.833,652.167,788.5,646.667,952,779,859.833,883.167,841.833,860.5,781.833,883.167,639.5,834.5,663.5,798.5,607.833,772.833,572.5,665.5
MO-835-E-358a.jpg,E358,5188,4530,5173.5,4469.5,5215.5,4441.5,5265.5,4451.5,4941.5,4535.5,4979.5,4541.5,4965.5,4507.5,4785.5,4043.5,4809.5,4077.5,4833.5,4049.5,5227.5,3847.5,5227.5,3895.5,5261.5,3893.5,4133.5,4969.5,3701.5,3907.5,3851.5,3823.5,3905.5,3457.5,4271.5,2995.5,4367.5,2941.5,4745.5,2719.5,5375.5,2269.5
mo-844-e-374.jpg,E374,3870,3095,3825.833,3053.833,3892.5,3069.833,3939.167,3079.167,3764.5,3083.167,3781.833,3080.5,3775.167,3052.5,3713.833,2913.833,3732.5,2932.5,3748.5,2905.833,3929.833,2817.833,3923.167,2864.5,3959.167,2851.167,3638.5,3210.5,3437.5,3003.5,3509.5,2994.5,3395.5,2781.5,3476.5,2430.5,3632.5,2520.5,3707.5,2304.5,4067.5,1983.5
MO-854-E-386.jpg,E386,4637,3254,4636.5,3223.5,4641.833,3182.167,4687.167,3204.833,4469.833,3312.5,4495.167,3308.5,4479.167,3292.5,4327.167,3060.5,4355.167,3081.833,4363.167,3051.167,4629.833,2903.167,4633.833,2928.5,4668.5,2913.833,4264.5,3617.5,3904.5,3284.5,3964.5,3230.5,3835.5,3056.5,3853.5,2588.5,3961.5,2558.5,3997.5,2345.5,4384.5,1847.5
