IVNO,Spec_int,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
483187,8,112.7335948,117.2818205,2379.646434,12.32375294,3299.614437,2526.539221,11473.53101,14384.28299,74.86703384,544.7189404,0.196631929,0.593805273,38.42890816,151.1840223,0.016583189,1.233595006,19.01377705,0.173880835,0.078840421
483186,8,65.43636138,32.68268429,1574.734966,10.57443542,5137.152453,1779.331239,11989.62087,5985.299517,82.96597963,281.0109065,0.126688749,0.323631449,76.87560037,70.4256691,0.008997037,1.828828714,6.285375619,0.111057777,0.028049519
1,9,18.66672976,6.970224337,1746.445345,3.845879333,1743.118142,1152.944236,5888.311451,15894.22342,27.59339808,54.53990772,0.188765445,0.813897465,7.365774443,22.06969766,0.004603502,2.939849649,7.347058731,0.101190184,0.00766589
2,9,14.47692886,5.866391568,1489.852688,5.825639221,2244.68425,1600.441818,7013.400166,13155.45463,35.49158648,52.57114203,0.282940026,0.648418658,8.068232162,10.1086613,0.005609539,4.166139821,6.890243221,0.14549922,0.021107826
4,9,14.71313365,10.25195456,1467.666224,8.036046831,2311.056644,1039.097749,7966.273447,14182.50581,39.13434474,36.664748,0.204520839,0.555300335,8.369119967,24.30491035,0.005811993,4.589771506,9.025915346,0.161181941,0.006236906
5,9,20.10629931,11.77369681,2248.108976,9.482050637,2315.675046,1091.607046,7514.088622,22550.82189,40.22041153,43.24367607,0.201085208,0.660281969,9.385391901,17.75315743,0.004597548,3.461934716,15.29235971,0.16304633,0.006881962
6,9,12.97800542,11.04383667,3390.636514,29.32960533,1995.192533,1096.870563,7608.463923,15982.76017,75.2361385,53.64704601,0.353459542,2.024095695,9.068968246,16.65683944,0.013593336,4.690904864,13.9014494,0.184343717,0.008106347
7,9,14.82625594,6.369331445,1887.374934,6.115421962,1908.805035,1213.624852,6120.525902,17506.88346,30.84618033,67.89663145,0.233101325,0.687711185,7.99061821,12.19792217,0.004382589,2.657401135,9.235654215,0.139915224,0.004713937
8,9,16.86715288,14.34894675,3317.882659,11.17633337,2008.564757,1349.574062,4567.317496,22565.64689,42.52178868,82.73278846,0.318521771,0.940657263,7.753446611,16.61125163,0.008325781,2.207285037,16.43709906,0.131712144,0.215261904
9,9,11.71456582,9.079443999,2173.488653,7.539862842,2081.468725,1410.133893,6272.923113,17109.42995,28.90316541,56.0355102,0.157284287,0.628594839,8.769453642,14.5029827,0.005118577,3.657595537,10.25063718,0.125924007,0.004821006
10,9,14.01526521,14.05922986,2431.221312,96.01058421,2401.009462,682.5802519,8163.801234,18226.89878,213.2412916,51.47730868,0.593078894,1.977642686,10.54184451,29.60502854,0.037091722,4.728689502,11.9280278,0.382809636,0.015254653
11,9,24.01059044,9.18680421,2508.643737,2.785220726,2862.158732,2183.855856,8162.05587,19408.67228,28.50058598,33.44925102,0.096942674,0.429100334,11.4023106,17.16506786,0.009736819,3.860751695,14.77405589,0.147265726,0.012405878
12,9,16.53759294,4.732432943,2533.983912,10.53144569,2365.631162,1288.805074,6191.560049,22534.40097,39.25911339,56.62508025,0.139092506,0.683843406,9.009216564,14.58656406,0.006576007,3.233661711,13.34619615,0.181829203,0.003671579
13,9,14.07197727,11.4282756,2118.038132,7.833136152,1910.289212,1519.466562,6245.207426,18730.34027,41.05183681,80.97299856,0.26791135,0.863386048,7.815821533,15.03511334,0.003562122,3.811104921,9.374657753,0.127457242,0.002491942
14,9,18.40723058,6.30674182,2567.394161,5.152716078,1679.93655,930.82775,5325.603581,20355.78499,28.78922772,70.00813205,0.121658295,0.546039501,8.078510967,13.77556841,0.003780766,3.131600988,11.51118709,0.12166126,0.004558681
15,9,20.46189577,8.487291718,2295.507981,19.87606793,1854.601375,1197.893213,6525.190016,25851.94375,64.5938365,147.4309011,0.257470887,0.824355578,7.678716213,20.46661829,0.010008469,3.363712248,15.81428338,0.177814959,0.006703176
16,9,24.64499793,6.999957877,3195.309798,6.766471064,2145.714597,1674.467158,6141.001483,27377.39655,33.28773119,74.11879611,0.177028978,0.666377793,8.714352455,12.98976758,0.005308851,3.007713364,19.01675512,0.16321042,0.007306049
19,9,13.94301266,6.390655279,2170.981689,9.365613285,1927.863214,1465.755487,6989.868846,18518.361,39.0126413,125.7401258,0.218223245,1.009950895,8.210049211,20.04854825,0.006451497,6.224198317,10.43781134,0.118356568,0.007251806
20,9,26.69645705,7.552619463,2731.06415,5.089760175,2122.16844,1053.498009,5677.845244,22853.95038,31.6634835,47.39844141,0.141202715,0.588032429,8.917257802,11.96446285,0.00423513,4.029775139,15.56261469,0.167618626,0.005203386
22,9,28.62682086,10.20979597,2332.768964,7.440318712,2245.385595,1574.961231,6895.615013,25803.61489,37.14097299,41.89817419,0.112612765,0.624426785,9.307781365,13.46350072,0.006263871,4.742159609,17.48149273,0.155897781,0.004233107
23,9,14.77241892,4.732341435,1716.603081,18.70808292,1662.856475,1612.255745,7670.928898,13236.9172,58.02679894,37.28919653,0.153667812,0.919254566,7.147362305,8.38328775,0.009873941,4.416800261,9.568743888,0.130853423,0.006014047
24,9,21.86580709,13.75646721,2488.044742,8.56702318,2604.363272,1413.832899,7054.823537,19000.36226,34.93323798,25.86539894,0.105795855,0.577188778,9.772884761,13.06680724,0.005490232,4.380966154,13.73595533,0.210569898,0.006849612
