,V1
1,307.519787349024
2,316.909844378716
3,353.009588074332
4,399.934847425337
5,117.940282525135
6,154.983302825142
7,135.269603190686
8,81.311092707259
9,95.5623839169825
10,115.027181219449
11,392.957910235597
12,389.048395156265
13,432.919002991404
14,-351.405324585907
15,-907.370417993035
16,-756.766340006793
17,-808.62019599129
18,-500.04854938482
19,-331.78765935599
20,-83.3177160152422
21,446.922981337754
22,438.510641112924
23,409.517914637245
24,410.062592236913
25,413.289499045176
26,421.825593813882
27,425.697165982028
28,401.813320154256
29,125.692060975881
30,149.327765476481
31,130.507729068717
32,-41.5941756748103
33,-9.75234207903417
34,-17.6115607316006
35,891.742600926711
36,171.911363652677
37,109.787939505909
38,-375.322135968528
39,-878.541593854443
40,-787.154862486682
41,-1051.72731313681
42,-1337.98220265688
43,292.37082814619
44,293.940134381459
45,369.334951023876
46,401.204407196203
47,107.172875678751
48,141.896180505883
49,129.491020324187
50,118.705622482065
51,126.578869233607
52,149.510269581116
53,352.073626656894
54,361.343789066165
55,395.691171924832
56,-460.363891591205
57,-820.153758704791
58,-635.991724947567
59,-793.342895801097
60,-582.41244513548
61,-295.032729061833
62,-169.157291125975
63,517.140990166726
64,427.058306173281
65,397.93629822653
66,427.959142902236
67,430.742163689403
68,412.493664584209
69,418.726526943577
70,391.705476722462
71,186.290215837596
72,208.507135375802
73,185.537784008727
74,-3.42797586245309
75,18.0044658860096
76,8.83552858396835
77,732.996706232812
78,91.7576530164387
79,95.8824629704971
80,-191.924123842266
81,-979.804151415793
82,-740.157273578608
83,-943.036989242883
84,-1576.08301721154
85,298.716779164036
86,306.0461483853
87,342.981269535089
88,375.625057096806
89,126.698979080856
90,156.690229544167
91,143.714387353291
92,28.281774787543
93,42.0721713058983
94,53.3938586520012
95,344.527847053621
96,343.479965769648
97,378.011482910877
98,-340.704075689469
99,-807.96110290961
100,-677.792638377664
101,-770.063838535095
102,-504.631538126249
103,-285.164249621793
104,-66.9537835835257
105,513.031276204281
106,447.743056780299
107,422.839079166343
108,399.773011061245
109,399.424423305602
110,442.891976049638
111,448.919613717662
112,422.758566925698
113,122.455415021174
114,139.992221718919
115,117.426159606782
116,-7.43073015309107
117,21.8271873607647
118,7.17515581214277
119,854.843208671686
120,155.190738023291
121,115.711968178715
122,-181.211239238835
123,-929.497144351536
124,-823.015699761682
125,-1025.31186592779
126,-1552.50510196703
127,305.000735532311
128,309.924358026575
129,352.833216841395
130,379.879098170949
131,70.6524615788826
132,90.0535684583057
133,86.5154390641488
134,74.6180330216816
135,85.0681841343485
136,108.175869821267
137,386.77919230411
138,382.564817778029
139,424.601251407369
140,-401.738737550121
141,-784.384540967294
142,-656.419494213931
143,-771.506616563595
144,-524.858755281865
145,-331.580439219248
146,-153.226696850397
147,567.049054507066
148,447.418587714586
149,418.500115578356
150,408.806581233599
151,420.263917062417
152,415.946708023375
153,422.092287127595
154,394.7958378498
155,150.650853731846
156,166.080075085967
157,151.296575005375
158,-23.194066727994
159,4.3833560118655
160,-1.4154984193015
161,805.522783692498
162,126.90656317253
163,107.798839390735
164,-155.534585884602
165,-846.1562967572
166,-801.879490363265
167,-1024.02153139458
168,-1588.2616111336
169,308.278698196173
170,312.180025183459
171,376.151079536892
172,419.211975360698
173,67.1930990614604
174,97.839216893846
175,91.0172318740692
176,62.7213244600709
177,68.768668379878
178,96.4187797331078
179,367.45949641104
180,367.617163887137
181,413.481626521306
182,-476.318164194532
183,-769.184015854138
184,-665.820376741422
185,-759.607812185446
186,-493.877773685927
187,-280.492245332453
188,-157.091582837555
189,554.05358533233
190,427.897736660889
191,392.56481421245
192,396.580372670143
193,395.616701840723
194,434.097729502815
195,440.444064183356
196,409.993033930708
197,151.314421758994
198,165.960827991877
199,146.846292416621
200,-19.4415880833371
201,7.51856227703883
202,-0.935860992997424
203,775.817206918161
204,116.227327327562
205,141.249205319361
206,-132.973899656232
207,-918.267622978276
208,-703.471036140068
209,-964.727423571167
210,-1662.31086558861
211,296.409845170642
212,302.002709591077
213,383.581572972515
214,436.554399117076
215,63.6749578916562
216,102.426115573113
217,92.877279723426
218,50.1098546754038
219,74.0802227926322
220,103.397341924128
221,392.585423518355
222,393.138398089663
223,436.018537634958
224,-501.217652272743
225,-767.41560403238
226,-638.373365831313
227,-737.320508717477
228,-437.875117167836
229,-253.776348273138
230,-231.427188687659
231,440.549126307884
232,443.083517838633
233,408.347793176461
234,425.050406041018
235,416.290285891908
236,453.274068823021
237,462.889798961494
238,429.296268007038
239,118.845989572402
240,156.086610141495
241,127.043681801977
242,-23.6179053053211
243,13.6740675539406
244,2.99590291023116
245,820.201403616674
246,43.873371254517
247,55.8849792897337
248,-112.019907074103
249,-995.406069923438
250,-744.837115589349
251,-859.665118026065
252,-1641.29202896226
253,314.279129454208
254,311.279681080631
255,382.407362504139
256,435.755075963041
257,91.5737561513627
258,121.234980405539
259,123.137030770833
260,87.6445756484908
261,104.090053694063
262,129.510090326841
263,359.367262398934
264,361.759002997159
265,400.602119826657
266,-532.93260574676
267,-792.072247150096
268,-649.929150224047
269,-728.097359943741
270,-502.475031932895
271,-298.534025679507
272,-178.976848169823
273,460.377147624969
274,466.19216841494
275,432.290227096385
276,455.467981375444
277,454.266493512505
278,436.315321387601
279,444.488390734926
280,415.091479150548
281,144.360521830071
282,170.191696820718
283,143.991648748595
284,-33.2206840930749
285,-9.58854101359627
286,-15.4138178185419
287,698.21816497496
288,114.429374348409
289,108.438287166334
290,-156.30585425584
291,-988.778316698568
292,-720.959070029634
293,-964.720253189314
294,-1594.75521846287
295,242.369562808007
296,240.778943908031
297,369.574288443869
298,410.781795900203
299,60.4146947257421
300,84.4351875364651
301,81.3825276511623
302,63.4889794218029
303,80.3119924954302
304,101.590326496223
305,415.920988202952
306,443.538418814662
307,413.822402842847
308,-463.892182837626
309,-761.577744216581
310,-605.334433007355
311,-698.268999454253
312,-495.539100977085
313,-250.914037714705
314,-111.018977628231
315,378.135366588428
316,439.914593999402
317,420.936615338033
318,501.463705222931
319,507.920166063688
320,443.901032422546
321,447.578298593719
322,423.194953839207
323,158.603076842331
324,185.316981729696
325,166.215759391633
326,-63.5901312465316
327,-45.6244094055609
328,-35.7127483603045
329,698.515427453567
330,166.724942444374
331,96.5372828698135
332,-138.55158576404
333,-923.663912701913
334,-799.505111925263
335,-1023.03326715874
336,-1627.14166964858
337,368.667658352501
338,348.291277063352
339,398.109477606373
340,457.898451279724
341,109.180774326381
342,139.07850344566
343,149.015232608665
344,22.6614926318482
345,35.9601798490908
346,72.4796931748693
347,354.720145455011
348,348.101603531113
349,404.559420834948
350,-528.373200852784
351,-797.747810643103
352,-641.637380840213
353,-738.14526821939
354,-559.076637198757
355,-336.454938755341
356,-170.518017397927
357,563.229343747985
358,463.317750700234
359,396.483911066325
360,389.81673490339
361,396.430413403385
362,463.029223674176
363,472.97892196759
364,416.509756674646
365,130.928421177182
366,157.493372785644
367,124.261245014247
368,-41.9480280817674
369,7.87665702645891
370,-5.43662046249467
371,792.162005453123
372,98.1145478614944
373,104.681213263755
374,-277.23616863496
375,-868.538165129295
376,-692.611016945937
377,-968.370724312783
378,-1559.94345140442
379,308.980575536804
380,306.013286950664
381,349.845130412691
382,408.000655349391
383,56.9637789817227
384,91.1621009651214
385,75.0873536534139
386,54.410302228114
387,67.5994396137288
388,88.1258921798596
389,389.822816524263
390,387.167878558758
391,417.718931062375
392,-488.503284411799
393,-742.567050742442
394,-631.776598935145
395,-722.378916357947
396,-436.269410038929
397,-205.629017715825
398,-168.845577856014
399,395.071714041189
400,451.615088618416
401,418.120244375473
402,415.360116976558
403,428.38252643792
404,463.836375104809
405,468.175484049187
406,439.464151472609
407,149.32557560256
408,183.588238334556
409,147.42681785025
410,-37.5373299508503
411,-2.99573969681772
412,-15.1872426448284
413,756.110389279743
414,178.086222243575
415,116.469038413224
416,-179.151047523153
417,-984.748109808689
418,-821.088864983217
419,-924.102222216465
420,-1651.14971193485
421,340.201023992087
422,330.915118056491
423,374.857417837128
424,417.237680917753
425,56.4146674466104
426,80.7008109428542
427,72.5697970826798
428,77.3974202412593
429,87.9527631260637
430,100.749475268658
431,356.138218220295
432,352.872466625691
433,379.367665527487
434,-385.023990773716
435,-871.946303240953
436,-725.088517025078
437,-778.682463628913
438,-354.261235811594
439,-304.786010139412
440,-136.339663086735
441,528.753658421343
442,402.216491084087
443,373.142306933617
444,368.325562646841
445,362.988672913066
446,459.949790963383
447,454.233618004234
448,440.336461842265
449,159.011357494105
450,178.139852149042
451,158.450461345361
452,-61.560990638451
453,-37.6598996168155
454,-50.0158991266364
455,832.372330492344
456,257.839895100201
457,173.166594943181
458,-239.255706582997
459,-983.041292921729
460,-793.752926366166
461,-953.495033174271
462,-1501.39164748466
463,312.899475325938
464,295.456018562028
465,337.991943788818
466,384.632210748609
467,95.1739383215609
468,127.692363703899
469,110.393066285594
470,51.1461287601658
471,60.6211902475634
472,82.5106910047016
473,347.337002383986
474,344.776025806057
475,390.890530236337
476,-377.45283414413
477,-854.811675588964
478,-707.614987785485
479,-822.095613059647
480,-446.19196099939
481,-231.070100000583
482,-94.4564988569844
483,592.173085259934
484,446.480462065796
485,409.108886438725
486,391.572149580761
487,394.96417299479
488,459.559171558208
489,459.424138037795
490,439.411221888268
491,153.780589449733
492,178.225432726947
493,152.310694422145
494,-136.633116242384
495,-114.313628569965
496,-116.586277659393
497,842.167950481476
498,211.048773452372
499,159.863212712373
500,-200.114859728148
501,-881.70721319856
502,-745.093612054962
503,-960.215473053769
504,-1543.25267530221
505,346.284596278382
506,341.685868634384
507,397.404304052427
508,436.468233617327
509,122.977120283227
510,152.736853822119
511,141.872846073601
512,39.3817609234086
513,43.9982786904095
514,76.4452891816203
515,331.410907753905
516,330.440996441733
517,371.364217334375
518,-481.218094379805
519,-811.035164371288
520,-659.026534786512
521,-774.048180145743
522,-479.313079498086
523,-261.956212714568
524,-139.720943300822
525,473.846936109898
526,476.438566357582
527,448.661444002376
528,443.382695973941
529,438.801758452943
530,475.490306297832
531,483.075967324603
532,458.014846906528
533,143.355220665711
534,159.845535811219
535,137.876701683639
536,-85.4424287329708
537,-46.1459230307079
538,-68.7967087057322
539,764.801310601725
540,107.345053704233
541,81.3480798087516
542,-227.879542557807
543,-876.17375663281
544,-747.885300760279
545,-1016.02117121048
546,-1550.0926559603
547,335.100060786827
548,332.745749513292
549,388.396689582738
550,445.008521305461
551,136.923738173838
552,167.625722300719
553,158.056509137387
554,63.184184666782
555,71.4738519929257
556,86.2209408747259
557,388.062837350068
558,384.195540443782
559,414.908477224298
560,-525.709528791042
561,-847.02480012922
562,-728.99530933569
563,-765.952570929198
564,-563.49995003292
565,-310.461176560606
566,-140.262874740778
567,510.003387166614
568,428.685005663746
569,397.497099383409
570,398.536028693834
571,398.616804514394
572,452.870115866867
573,454.832971624551
574,436.588351947647
575,128.1260904639
576,146.048403246904
577,122.401812995375
578,-39.9671555960756
579,-19.5031369035568
580,-25.2164617184465
581,846.289226406759
582,85.8873382694074
583,80.2985998896159
584,-245.032946059615
585,-912.573148715506
586,-719.347674259666
587,-973.378828264456
588,-1441.65849744909
589,298.82055132562
590,296.277341287039
591,352.257243761448
592,383.949735770651
593,70.4679381203922
594,100.922997154468
595,83.2425841426576
596,32.2483257830413
597,42.0163653960768
598,55.424894278538
599,340.347906446663
600,338.885265164947
601,374.136584278183
602,-290.754943686045
603,-803.731775299429
604,-683.34506618485
605,-771.875848875121
606,-475.470477964407
607,-278.498776836449
608,-59.0268078580669
609,593.705963794648
610,395.123392663174
611,372.471092123139
612,373.227196024484
613,375.005328641877
614,451.63511726997
615,447.468914500618
616,425.097751976818
617,142.410401560016
618,158.05474982616
619,136.424585996522
620,-36.8356899994259
621,-18.1565522594637
622,-22.0031835865398
623,863.673669351809
624,229.38161704975
625,204.330123157236
626,-154.04650486511
627,-976.302137325527
628,-800.979713824186
629,-1040.63183480398
630,-1525.34832347733
631,317.557100959327
632,300.417264208434
633,393.132061265968
634,440.337277353663
635,88.4388547561499
636,107.252652538191
637,125.027276889642
638,101.200506161159
639,96.8134106682778
640,136.591205805374
641,342.77963761647
642,346.178329669694
643,390.220597596901
644,-588.183297648101
645,-762.893660863427
646,-625.638683250103
647,-739.777384240063
648,-421.724256446414
649,-247.053082013922
650,-170.720711403959
651,370.044900376734
652,507.116534551464
653,448.118476106999
654,489.740953907835
655,494.844782591719
656,476.096598435628
657,489.055987682158
658,442.043167313769
659,181.382727218356
660,213.487855999314
661,194.10637257215
662,-142.759656039867
663,-93.719258801233
664,-121.078925493808
665,607.183331822988
666,26.6577451991833
667,56.2828123500324
668,-227.684220392758
669,-853.128539925083
670,-655.252312827083
671,-802.76571779911
672,-1729.72871447266
673,285.816565862048
674,299.450110768631
675,370.408508909937
676,417.805356159743
677,116.061372325274
678,143.500961961521
679,133.39460615148
680,71.214794808858
681,85.6341837481173
682,99.77030467094
683,383.245123929971
684,381.976134813713
685,426.573445839979
686,-394.585412216137
687,-806.160386909021
688,-674.617689557058
689,-786.108289563175
690,-474.839069128834
691,-310.569240818547
692,-181.370004775501
693,413.398623018064
694,460.00550270411
695,435.52065517703
696,463.884417066756
697,464.480822659061
698,432.001206955089
699,438.242445016518
700,412.51670650419
701,136.603754886157
702,161.272964831165
703,134.950374014665
704,14.9045559774486
705,53.3205713377642
706,39.3600439962131
707,723.096090113239
708,87.6015887099312
709,64.5589229567015
710,-260.25800490384
711,-894.294652391756
712,-783.59167294518
713,-984.396414228003
714,-1599.77987843726
715,312.026590074634
716,311.018510486605
717,370.231423930304
718,424.748190382148
719,82.7789293113516
720,115.765314771878
721,113.86009023885
722,82.0998603165644
723,101.177711345332
724,116.91717077373
725,386.790862686552
726,383.777428466675
727,425.124691132912
728,-444.832705628294
729,-868.426119703101
730,-704.478553255116
731,-781.367425184251
732,-537.322852677162
733,-294.981324368851
734,-155.194594055279
735,560.286800954519
736,408.835910770017
737,379.970478599721
738,405.833759857319
739,404.632496044637
740,439.198489858808
741,444.832134828279
742,410.05644336543
743,143.750325887156
744,170.382798483457
745,148.033159543718
746,-50.5865031119427
747,-32.2521033456715
748,-39.4277215733536
749,837.945886453372
750,146.341283380823
751,127.181894559288
752,-190.921943818422
753,-913.206789555873
754,-801.930790313285
755,-982.620948256875
756,-1456.0482616566
757,328.086794608112
758,326.851819019908
759,386.486968358301
760,418.43648587235
761,127.664097738359
762,150.085593881247
763,144.543601976475
764,58.2890596994938
765,70.1956985503893
766,86.9489010607601
767,347.188881543642
768,346.416750982251
