"MO_ID","E_ID","X22","Y22","X23","Y23","X24","Y24","X25","Y25","X26","Y26","X27","Y27","X28","Y28","X29","Y29","X30","Y30","X31","Y31","X32","Y32","X33","Y33","X34","Y34","X35","Y35","X36","Y36","X37","Y37","X38","Y38","X39","Y39","X40","Y40","X41","Y41","X42","Y42"
"MO_30_E34.jpg","E34",-245.911805922989,258.113998450272,-242.291396511578,239.078511027951,-255.086292345795,238.215801218431,-270.442817370647,240.685752125602,-82.9827765153744,276.499526046242,-92.4450116328993,278.198445427358,-92.2012814508682,263.024893310288,-10.0107528326841,30.3958798241568,-15.0196814969436,39.6979460829378,-27.0336082158826,31.5850161360106,-228.918858189381,-11.2388284070639,-229.467855340894,-3.09662196710749,-241.949038517103,-8.61202117088823,269.573022314296,593.16546178461,555.836577669927,73.417728071893,440.146768129426,56.2695328331886,445.220627341809,-226.935149450094,222.680108259405,-669.596712557337,68.3040761279365,-598.21345321401,63.3101012884723,-454.829541682488,-31.3101047882333,-645.826163889951
"MO_31_E35.jpg","E35",-221.989118846476,252.907723911381,-225.547376829049,230.897947969602,-231.096131814398,218.245801694817,-247.717710012203,221.023960330886,-74.9324564925904,283.803457285386,-85.6706032418922,283.573964853509,-82.7661363073513,273.340613993397,-14.0354665856529,52.4883233421301,-19.5575349148884,59.5323416257262,-28.9562259898551,52.4675610509153,-236.232619597562,-75.5073784949723,-235.986002694233,-66.1019379046714,-247.109418024456,-69.2492405991458,276.001124227671,472.592496116456,545.737000314257,208.885670771774,471.79393270582,150.009107752358,554.846575272416,-147.528966328706,275.745762440979,-576.650980713428,119.958130761933,-562.075341311823,-31.3623913416087,-602.909997719303,-261.123333030862,-659.745127626283
"MO_32_E39.jpg","E39",-191.279906559459,278.179458455142,-191.521668936385,265.898983986343,-232.415508169472,266.254590150908,-245.267914185347,262.812053800508,-67.827334465961,298.521709922735,-73.394858219861,299.829875668536,-71.6301685814741,285.462361725448,-18.3203702768622,71.0360306868256,-19.7138150821871,76.3571004632505,-26.7259812382622,70.2692302115755,-213.277436580543,-107.772773126434,-212.843739282918,-99.2585549845602,-221.602653809193,-102.781678793935,272.18067585701,589.387418025773,479.308746411376,70.728235948973,395.148532301153,64.2611397259773,431.683184945563,-176.968730582869,278.525947615474,-502.092764372628,180.269640930279,-460.206438637423,67.1178388307228,-606.733356874838,-318.413211503656,-843.183891399312
"MO_33_E43.jpg","E43",-224.374881933934,278.546392792621,-223.360499115784,265.05321212379,-239.102604724708,265.384373508804,-250.32854459244,265.918485251793,-83.021910225195,291.080440953648,-90.1870049503962,293.132594431281,-88.3552691151769,283.743708995625,36.9029248428787,39.7647626259677,32.6629729036843,46.6218015840088,26.2115149250354,39.408490896175,-165.850520471008,-136.874720539012,-166.486845336444,-127.667281461889,-173.048985659753,-131.040853357893,161.133762366841,602.798525552796,545.758178442145,141.120072015745,444.401163794806,100.857528435763,493.370781019824,-161.238059698616,207.192237464365,-600.959124470924,48.4130258887722,-446.371405749986,30.9921437203475,-571.018551812969,-322.921639243861,-738.260392076734
"MO_34_E41.jpg","E41",-219.295854327667,262.477033659299,-219.984376635316,247.999152594533,-234.741694164661,239.188060209988,-248.680840007863,240.333500570588,-91.9277619019849,281.580750596387,-102.052212850314,284.417473948707,-99.5518721724999,274.188244580572,22.8933635025769,47.3624574843692,18.8424639024868,52.9578144343341,12.7731964202041,46.1893226214828,-221.376810189782,-73.8998910585871,-222.174844168332,-65.3141124722929,-230.757160941841,-69.1195605665402,237.560436691837,534.168326252729,517.931905953071,140.249658074742,422.759543781003,79.9087805830419,508.962244584285,-139.678699149901,310.057394099571,-559.701410451359,180.73026436021,-474.56438066534,53.4351305041225,-616.799011424162,-395.402516439106,-731.943509822587
"MO_35_E44.jpg","E44",-215.075952301228,302.51203130799,-214.281633845469,289.038635154841,-237.529944912322,288.419164267321,-250.915083459275,286.127801794546,-70.7435910684298,313.274456331371,-79.5281093786654,315.76106312978,-77.8095875240842,305.722209219566,-9.99087779169141,55.7152172968639,-12.8689145045056,62.055532115077,-18.4011350976728,58.2238884968221,-230.042979692384,-63.6665391162059,-229.441610560913,-56.8709732162995,-237.866491182013,-58.3696574299588,265.365240180884,498.336805234323,463.592397521244,53.5901777995182,401.893287469955,29.9232704604304,419.477646793743,-204.642738366836,278.445837517382,-538.944853922323,165.366547208776,-481.014766442878,42.0061433674301,-592.693608561427,-151.65118874076,-862.497115552522
"MO_36_E45.jpg","E45",-186.328985305332,265.456205390834,-191.315999235156,249.576108580839,-211.186091280291,246.331956910316,-227.211266573861,246.476075165693,-56.1750464705635,279.282735005518,-64.8492261693482,282.358114742617,-63.7127460794281,271.189234971344,-22.859941188112,72.3642857928533,-24.6621396091143,78.4333653074303,-32.8224937681063,73.0152865411729,-237.161768842637,-59.2499691228023,-235.468594107886,-49.9901478794615,-245.392934442984,-55.2599738876631,274.338777945422,534.716006007217,489.027935032333,105.470418527256,392.089538803127,77.915483652431,457.954227257087,-132.920952134643,319.558947830857,-508.363992872595,131.492253304025,-451.762056928829,34.9826831832778,-632.68217050615,-300.297130283312,-892.356013263371
"MO_37_E46.jpg","E46",-169.734818894534,239.880653016588,-163.035076864559,224.597893278848,-184.220174334313,220.110021215577,-197.575564367419,222.698546317838,-61.2769029317569,272.76230179568,-72.7970781337166,273.800112328867,-69.966112385322,260.398644859018,-0.887018787483651,61.3120381575239,-6.47881692370412,70.5702481352313,-16.6726635096013,61.7908672180778,-236.385386208216,-16.0415679631901,-233.578476383647,-6.47881962039234,-245.088632534097,-7.94739836749064,117.900686655471,594.301501380794,542.993402802528,132.785532063175,437.144050045032,108.24649475662,484.094424924324,-147.357099984743,228.983951120874,-622.701695173387,63.8226519593372,-519.040258460786,-50.3372207052603,-599.837822878864,-166.905224543934,-823.850192074989
"MO_38_E47.jpg","E47",-147.708271672407,256.538870726561,-148.347654495151,246.122038083776,-197.174212008846,252.656795067406,-208.466582575347,252.142746955366,-10.9753269334525,293.757266026749,-20.1593473554946,297.457790378482,-17.7177836067718,284.156614403705,94.5706386699884,6.21603742958957,89.5328855293234,13.5834409044109,80.1965062140635,5.95176512180519,-220.829635729734,-118.795503727723,-216.293582225996,-107.792599608458,-228.701005591484,-113.365697614696,330.501377571636,565.513885336246,360.292419171858,250.707535280759,197.048895037335,44.2689471566767,246.069152926418,21.2325386442733,234.993356785726,-332.330292147102,149.890363695862,-511.951768492502,-51.648387016272,-732.93235919436,-315.073806391253,-873.138050730968
"MO_39_E48.jpg","E48",-184.298832183334,292.437745396494,-180.42177482955,280.549318892911,-207.577623983532,283.597981356692,-220.336835215433,285.629326487379,-40.7894636012215,279.251578444773,-51.4788638832392,279.25305963914,-47.8510007063211,270.579825777562,20.4147085343636,43.0999146277674,16.6794130554886,48.5699166436252,13.2255058385358,41.2031413055691,-241.244685917403,-77.4667082257294,-239.106649081942,-66.8489652891168,-251.743071566541,-71.7698808096732,177.414607428778,527.767105508633,446.087385649744,135.004910384118,388.042121095164,104.17033817741,450.045925495524,-171.915067817088,260.839633747813,-522.596959265626,167.321053623181,-442.496425909638,35.8124095244059,-602.703323446289,-311.033963024484,-915.316831878917
"MO_40_E49.jpg","E49",-219.925778465068,213.256018710643,-213.744007783854,204.716581887589,-245.074219576739,197.756312570644,-256.66606187018,192.551251370829,-78.5632525541182,244.960578780298,-91.4950299911878,245.946484820227,-86.447060369188,236.88661634544,5.76449814252651,56.3450083793512,0.734638484316076,63.8850892112871,-3.35875520552266,56.6162955073273,-207.135619778529,-62.852198103716,-206.452693303209,-56.3840456397075,-214.399885991542,-59.13875132459,225.314047710053,542.322280937527,540.023097509182,153.911501695188,464.468354497612,116.53110007731,517.084301787032,-89.5623905452807,319.176136624787,-552.734810810267,216.710255396032,-457.689427926595,70.3444770555223,-590.406916014752,-536.357442317922,-656.916579928753
