,V1
1,-119.735607625222
2,-121.968942771197
3,-130.267036986534
4,-138.634109456401
5,-48.0483944093105
6,-54.483387006999
7,-54.9056838975967
8,-11.9628917709679
9,-16.5121297588533
10,-22.9100449302508
11,-115.583446573588
12,-115.15545367315
13,-125.134078775312
14,135.182706068485
15,276.896026258145
16,217.892572989829
17,235.778345207552
18,169.389848380881
19,96.1056662676503
20,35.4479132175853
21,-91.3918707547457
22,151.128189372854
23,142.202114430629
24,136.628630506394
25,137.431790735906
26,158.837089693636
27,162.142104521951
28,150.819957170857
29,38.7770616680264
30,44.9531985835379
31,37.7455379910062
32,-79.9405213178951
33,-73.406491373995
34,-79.0550803684968
35,327.363313304763
36,60.4965415185347
37,46.1536810026029
38,-75.4946295860842
39,-266.190212640655
40,-239.550245135512
41,-363.779353160656
42,-417.262676917406
43,-104.404531880967
44,-107.338315122858
45,-146.180234452269
46,-155.7953652774
47,-18.483052897717
48,-24.9757986270353
49,-21.1730529229574
50,6.66020957862845
51,2.70693350460019
52,-1.72762052116494
53,-118.747914613433
54,-118.968299469763
55,-127.540539102435
56,141.902041293205
57,253.125025871702
58,206.450028992674
59,201.653157405039
60,209.095452235885
61,122.344085466101
62,10.8157914394818
63,-209.418000899315
64,108.245024509168
65,100.647917743097
66,113.968689699149
67,112.980979869419
68,119.890075167317
69,120.466702126275
70,113.793739185121
71,4.58045591264394
72,8.03778091128516
73,0.684457361865837
74,-29.7581292813882
75,-22.2860583644252
76,-25.3553582580309
77,300.884389073564
78,153.284842330309
79,106.617363769981
80,29.5632279762884
81,-287.367909223361
82,-258.120585158514
83,-364.1900300021
84,-406.567575347664
85,-118.43703194117
86,-118.233604904719
87,-126.249561681208
88,-139.616596630273
89,-9.50628454229973
90,-13.7120731717348
91,-12.2892721940257
92,42.4527822542176
93,39.2035465799889
94,33.4393181051692
95,-142.272010989522
96,-140.567458276579
97,-153.490688532147
98,91.6828256472973
99,228.78560511848
100,182.065556894544
101,261.640520807594
102,225.265141701553
103,140.48849875076
104,-31.132986859295
105,-239.51622613663
106,106.295778432585
107,97.399781992667
108,88.1542456487388
109,88.5622459379317
110,131.39932767712
111,131.599392255494
112,123.975377425543
113,1.44364092783354
114,4.97796694334021
115,-2.03871875764715
116,-36.3271459282613
117,-28.4337830219204
118,-27.0593732642873
119,293.907300928407
120,167.989798385526
121,95.9316998285195
122,-27.4771243522335
123,-222.157238608798
124,-208.098918793358
125,-386.319938293984
126,-393.724315363226
127,-129.960545660446
128,-127.033475150265
129,-152.774464310918
130,-161.982761910299
131,-37.1711326328134
132,-44.5327222996644
133,-44.2152921823641
134,22.1840509757275
135,18.0178500873202
136,11.6233681788191
137,-141.924549239298
138,-139.905988917969
139,-151.456005582902
140,105.302630074549
141,263.189136724795
142,228.801806855567
143,266.634705230824
144,196.423912422377
145,96.2720996296581
146,-5.02061228551354
147,-72.4720100071875
148,135.976037218238
149,127.507444409827
150,129.077997517962
151,129.266148919045
152,147.754564317462
153,152.0404429617
154,143.685815075212
155,19.1368906789887
156,27.0692280987957
157,17.0792930548438
158,-41.7154005731187
159,-32.8048423401243
160,-36.7687312329914
161,285.633276631823
162,102.808256599101
163,66.6759163671832
164,-70.5952935170153
165,-326.387099020741
166,-254.679770629414
167,-310.937360755974
168,-409.822813780799
169,-101.276586176683
170,-103.37012538009
171,-121.43647610398
172,-132.128984497921
173,-8.61210673141001
174,-14.5956569543685
175,-11.1886051049107
176,-13.4649469294565
177,-15.9209919919985
178,-22.093181861427
179,-141.993631908007
180,-140.70578682758
181,-149.921379428093
182,68.0791804628266
183,240.684678107856
184,222.971064446488
185,259.97694743207
186,190.78063222338
187,91.1680892252196
188,14.2529877732945
189,-111.20511977521
190,125.672135918666
191,116.596861032473
192,122.400364734389
193,124.578145085818
194,141.3752794379
195,140.606689889553
196,133.405432393566
197,17.0962756909075
198,21.8159683657732
199,17.4103798039246
200,-38.880614936268
201,-34.8956703643382
202,-35.4959039152165
203,275.689948272044
204,156.213959775754
205,111.753942473644
206,-43.8808799656497
207,-324.728831989662
208,-287.123824315499
209,-399.815748670015
210,-339.793908717769
211,-140.137392923575
212,-138.396586666118
213,-162.92864400526
214,-169.528077445686
215,-0.775308585553479
216,-7.70436724506821
217,-0.223567938056004
218,2.21011595686229
219,-1.13918692173944
220,-4.78412892982472
221,-124.521794376815
222,-123.910112903198
223,-132.973156431427
224,142.017790138789
225,279.459750876098
226,225.737110549657
227,263.742457677197
228,129.673756043381
229,87.9485451262752
230,15.0178213913815
231,-138.78502338732
232,125.356932693944
233,119.162316657058
234,115.719930505945
235,114.23432431886
236,159.242639888286
237,157.682831382274
238,148.706566153208
239,27.3975724392561
240,31.4974129420311
241,23.0503778116327
242,-93.7799212123842
243,-86.1020291523827
244,-92.0423227285705
245,319.570288862492
246,124.824151209135
247,90.8900178227665
248,-82.5592784516729
249,-193.861746574837
250,-254.909578502452
251,-334.421376888491
252,-419.659109176101
253,-117.037096837934
254,-118.154449549709
255,-126.374750793375
256,-132.952876487678
257,-25.1593505921698
258,-30.6076054598321
259,-30.1441484141892
260,26.3894516501934
261,22.3544640507394
262,17.3897761552737
263,-126.239499266557
264,-124.846341924902
265,-134.048045420267
266,67.5749107714019
267,252.053056003835
268,195.818480360802
269,246.410203622049
270,186.74548783975
271,85.3760324236109
272,13.908863402283
273,-148.456561533321
274,144.048106515138
275,134.914431888499
276,130.974259579941
277,131.82259143483
278,152.804497939568
279,152.603398674031
280,147.437611513029
281,12.5868023940279
282,18.4391132625802
283,12.5274013492748
284,-50.058680114289
285,-43.4604444934332
286,-45.436789705144
287,286.163081673843
288,116.572796654328
289,83.2175534123209
290,-45.8513295810657
291,-281.919949225879
292,-215.828900341486
293,-388.320601220071
294,-453.234951610036
295,-121.702124829545
296,-117.574512420115
297,-132.853933553826
298,-141.74743407307
299,-53.4756006182001
300,-62.1237788408819
301,-56.3628521574401
302,50.7322760959301
303,49.3618868636967
304,44.5221833329443
305,-105.122551254089
306,-104.353132738989
307,-112.254887571272
308,-17.2561772636145
309,309.711443801626
310,275.606542547696
311,296.980944255248
312,136.920144506425
313,68.3668688477398
314,-3.68657039536157
315,-203.688734534903
316,112.554590966837
317,105.015034967098
318,98.4982997961653
319,94.6550779480418
320,132.981291281128
321,130.575767121328
322,126.953291837775
323,16.8195322457519
324,18.775518886013
325,16.0599648496675
326,-42.5497688749875
327,-38.5270035812205
328,-40.7876882698294
329,348.132019616136
330,99.2568061415738
331,71.1350726448437
332,-65.4486430214709
333,-273.436091038779
334,-245.163806318837
335,-294.04057271525
336,-371.458694481987
337,-114.562399533091
338,-113.958838826437
339,-130.391646328856
340,-136.172770144748
341,-54.7605720733337
342,-58.3799527388506
343,-57.7834529242931
344,0.405979664558094
345,-2.79695393485989
346,-8.5004079376919
347,-117.474963151021
348,-116.855588220945
349,-124.50726617203
350,136.061681811801
351,261.151358755051
352,223.88826365004
353,249.102782974149
354,172.741925359772
355,57.5990074341203
356,13.8280988976428
357,-78.6342865609779
358,141.147199272117
359,132.934325966956
360,132.210730094663
361,130.675422766461
362,152.660311794406
